

This is a high resolution (resolving power=4000) Kurucz Vega model wavelength-extended to 303.2 microns.

Column 2 is the line blanketted emergent spectrum.

Column 3 is the unblanketted atmosphere's spectrum

A total error of 1.46% (global bias) can be assigned to the 2nd Column.


M. Cohen
26/05/1996
KURUCZ VEGA MODEL                       
TEFF  9400.K   log(GRAV)  3.900 TITLE SDSC GRID  [-0.5] i.e. metal poor
VTURB 0.0 KM/S      RESOLVING POWER 4000  Absolutely calibrated by M. Cohen (provided 01/06/96)

  Wavelength   F-lambda      F-lambda 
                (model)     (continuum)
   (microns)   W/cm2/um      W/cm2/um
   1.061680  5.305497E-13  5.308557E-13
   1.061800  5.303643E-13  5.306484E-13
   1.061910  5.301670E-13  5.304729E-13
   1.062020  5.299697E-13  5.302756E-13
   1.062130  5.297946E-13  5.300785E-13
   1.062250  5.295876E-13  5.298714E-13
   1.062360  5.293688E-13  5.296962E-13
   1.062470  5.291281E-13  5.294992E-13
   1.062590  5.288340E-13  5.292923E-13
   1.062700  5.284628E-13  5.290955E-13
   1.062810  5.277207E-13  5.288986E-13
   1.062930  5.268600E-13  5.287137E-13
   1.063040  5.264023E-13  5.285172E-13
   1.063150  5.263151E-13  5.283207E-13
   1.063260  5.267076E-13  5.281242E-13
   1.063380  5.269809E-13  5.279396E-13
   1.063490  5.262401E-13  5.277433E-13
   1.063600  5.257610E-13  5.275470E-13
   1.063720  5.261867E-13  5.273409E-13
   1.063830  5.265352E-13  5.271666E-13
   1.063940  5.265787E-13  5.269705E-13
   1.064060  5.264598E-13  5.267645E-13
   1.064170  5.262640E-13  5.265686E-13
   1.064280  5.260465E-13  5.263727E-13
   1.064400  5.258190E-13  5.261888E-13
   1.064510  5.254495E-13  5.259931E-13
   1.064620  5.250583E-13  5.257975E-13
   1.064740  5.249183E-13  5.255921E-13
   1.064850  5.248534E-13  5.254183E-13
   1.064960  5.247666E-13  5.252228E-13
   1.065080  5.246702E-13  5.250177E-13
   1.065190  5.244749E-13  5.248224E-13
   1.065300  5.242145E-13  5.246487E-13
   1.065420  5.238578E-13  5.244438E-13
   1.065530  5.235108E-13  5.242487E-13
   1.065640  5.232509E-13  5.240537E-13
   1.065760  5.230680E-13  5.238489E-13
   1.065870  5.229600E-13  5.236757E-13
   1.065980  5.228305E-13  5.234810E-13
   1.066100  5.225176E-13  5.232764E-13
   1.066210  5.211962E-13  5.230818E-13
   1.066330  5.194103E-13  5.228991E-13
   1.066440  5.197581E-13  5.227045E-13
   1.066550  5.206256E-13  5.225100E-13
   1.066670  5.212447E-13  5.223058E-13
   1.066780  5.216136E-13  5.221332E-13
   1.066890  5.214843E-13  5.219389E-13
   1.067010  5.213021E-13  5.217349E-13
   1.067120  5.211298E-13  5.215409E-13
   1.067240  5.209260E-13  5.213587E-13
   1.067350  5.207105E-13  5.211647E-13
   1.067460  5.204303E-13  5.209709E-13
   1.067580  5.198161E-13  5.207673E-13
   1.067690  5.182393E-13  5.205735E-13
   1.067810  5.160697E-13  5.203916E-13
   1.067920  5.163307E-13  5.201979E-13
   1.068030  5.177365E-13  5.200044E-13
   1.068150  5.186567E-13  5.198012E-13
   1.068260  5.185284E-13  5.196295E-13
   1.068380  5.107056E-13  5.194264E-13
   1.068490  5.024425E-13  5.192331E-13
   1.068600  4.947010E-13  5.190400E-13
   1.068720  4.902321E-13  5.188587E-13
   1.068830  4.965800E-13  5.186656E-13
   1.068950  5.034334E-13  5.184629E-13
   1.069060  5.104441E-13  5.182698E-13
   1.069180  5.092735E-13  5.180674E-13
   1.069290  4.981569E-13  5.178961E-13
   1.069400  4.946934E-13  5.177033E-13
   1.069520  4.990413E-13  5.175011E-13
   1.069630  5.060023E-13  5.173085E-13
   1.069750  5.132524E-13  5.171280E-13
   1.069860  5.155578E-13  5.169355E-13
   1.069980  5.160017E-13  5.167334E-13
   1.070090  5.158311E-13  5.165412E-13
   1.070210  5.155218E-13  5.163608E-13
   1.070320  5.152008E-13  5.161687E-13
   1.070430  5.149443E-13  5.159765E-13
   1.070550  5.149579E-13  5.157748E-13
   1.070660  5.143363E-13  5.156044E-13
   1.070780  5.113629E-13  5.154029E-13
   1.070890  5.058435E-13  5.152110E-13
   1.071010  4.990928E-13  5.150097E-13
   1.071120  5.015460E-13  5.148180E-13
   1.071240  5.093994E-13  5.146384E-13
   1.071350  5.126650E-13  5.144468E-13
   1.071470  5.133657E-13  5.142457E-13
   1.071580  5.130888E-13  5.140543E-13
   1.071700  5.127593E-13  5.138748E-13
   1.071810  5.126540E-13  5.136836E-13
   1.071930  5.124963E-13  5.134827E-13
   1.072040  5.121124E-13  5.132916E-13
   1.072160  5.118692E-13  5.131124E-13
   1.072270  5.119785E-13  5.129214E-13
   1.072390  5.120139E-13  5.127210E-13
   1.072500  5.118661E-13  5.125301E-13
   1.072620  5.116444E-13  5.123512E-13
   1.072730  5.113041E-13  5.121605E-13
   1.072850  5.103120E-13  5.119603E-13
   1.072960  5.078959E-13  5.117697E-13
   1.073080  5.010208E-13  5.115697E-13
   1.073190  4.934733E-13  5.114007E-13
   1.073310  4.981325E-13  5.112007E-13
   1.073420  5.030984E-13  5.110103E-13
   1.073540  5.071975E-13  5.108106E-13
   1.073650  5.096586E-13  5.106418E-13
   1.073770  5.096088E-13  5.104422E-13
   1.073880  5.094404E-13  5.102523E-13
   1.074000  5.092624E-13  5.100528E-13
   1.074110  5.090513E-13  5.098842E-13
   1.074230  5.088309E-13  5.096850E-13
   1.074340  5.086200E-13  5.094952E-13
   1.074460  5.083783E-13  5.092961E-13
   1.074580  5.081154E-13  5.091183E-13
   1.074690  5.078407E-13  5.089287E-13
   1.074810  5.074287E-13  5.087297E-13
   1.074920  5.067704E-13  5.085403E-13
   1.075040  5.052716E-13  5.083629E-13
   1.075150  5.041024E-13  5.081736E-13
   1.075270  5.041177E-13  5.079749E-13
   1.075380  5.038016E-13  5.077858E-13
   1.075500  5.028158E-13  5.075872E-13
   1.075620  5.019370E-13  5.074102E-13
   1.075730  5.016001E-13  5.072213E-13
   1.075850  5.026590E-13  5.070229E-13
   1.075960  5.043441E-13  5.068342E-13
   1.076080  5.046784E-13  5.066573E-13
   1.076190  5.046177E-13  5.064686E-13
   1.076310  5.046540E-13  5.062705E-13
   1.076430  5.047116E-13  5.060726E-13
   1.076540  5.046724E-13  5.059054E-13
   1.076660  5.045386E-13  5.057076E-13
   1.076770  5.042867E-13  5.055193E-13
   1.076890  5.040257E-13  5.053217E-13
   1.077010  5.037859E-13  5.051454E-13
   1.077120  5.035769E-13  5.049573E-13
   1.077240  5.034434E-13  5.047599E-13
   1.077350  5.032769E-13  5.045719E-13
   1.077470  5.030800E-13  5.043958E-13
   1.077590  5.028831E-13  5.041986E-13
   1.077700  5.026745E-13  5.040109E-13
   1.077820  5.024352E-13  5.038138E-13
   1.077930  5.022053E-13  5.036472E-13
   1.078050  5.020299E-13  5.034504E-13
   1.078170  5.018334E-13  5.032535E-13
   1.078280  5.016463E-13  5.030662E-13
   1.078400  5.014075E-13  5.028694E-13
   1.078520  5.011265E-13  5.026940E-13
   1.078630  5.006643E-13  5.025068E-13
   1.078750  4.998965E-13  5.023102E-13
   1.078870  4.987693E-13  5.021139E-13
   1.078980  4.975670E-13  5.019480E-13
   1.079100  4.982393E-13  5.017517E-13
   1.079210  4.994070E-13  5.015649E-13
   1.079330  4.995921E-13  5.013687E-13
   1.079450  4.995022E-13  5.011939E-13
   1.079560  4.992735E-13  5.010071E-13
   1.079680  4.989299E-13  5.008111E-13
   1.079800  4.985233E-13  5.006153E-13
   1.079910  4.982527E-13  5.004500E-13
   1.080030  4.982053E-13  5.002542E-13
   1.080150  4.980947E-13  5.000586E-13
   1.080260  4.979087E-13  4.998723E-13
   1.080380  4.976927E-13  4.996980E-13
   1.080500  4.974555E-13  4.995026E-13
   1.080610  4.972487E-13  4.993165E-13
   1.080730  4.970329E-13  4.991213E-13
   1.080850  4.967959E-13  4.989471E-13
   1.080960  4.965472E-13  4.987614E-13
   1.081080  4.959521E-13  4.985663E-13
   1.081200  4.944931E-13  4.983713E-13
   1.081310  4.917794E-13  4.982066E-13
   1.081430  4.909749E-13  4.980117E-13
   1.081550  4.927407E-13  4.978170E-13
   1.081670  4.940634E-13  4.976223E-13
   1.081780  4.946577E-13  4.974579E-13
   1.081900  4.946111E-13  4.972635E-13
   1.082020  4.943751E-13  4.970690E-13
   1.082130  4.940643E-13  4.968838E-13
   1.082250  4.937444E-13  4.966895E-13
   1.082370  4.934035E-13  4.965162E-13
   1.082490  4.930839E-13  4.963221E-13
   1.082600  4.928366E-13  4.961371E-13
   1.082720  4.916554E-13  4.959431E-13
   1.082840  4.886886E-13  4.957701E-13
   1.082950  4.864674E-13  4.955853E-13
   1.083070  4.860446E-13  4.953915E-13
   1.083190  4.875118E-13  4.951978E-13
   1.083310  4.895243E-13  4.950251E-13
   1.083420  4.904954E-13  4.948406E-13
   1.083540  4.907435E-13  4.946470E-13
   1.083660  4.905510E-13  4.944536E-13
   1.083780  4.903165E-13  4.942812E-13
   1.083890  4.900912E-13  4.940970E-13
   1.084010  4.898569E-13  4.939037E-13
   1.084130  4.895807E-13  4.937105E-13
   1.084250  4.892837E-13  4.935384E-13
   1.084360  4.889330E-13  4.933544E-13
   1.084480  4.883011E-13  4.931615E-13
   1.084600  4.875228E-13  4.929685E-13
   1.084720  4.872473E-13  4.927967E-13
   1.084830  4.871695E-13  4.926131E-13
   1.084950  4.870827E-13  4.924203E-13
   1.085070  4.869750E-13  4.922277E-13
   1.085190  4.866999E-13  4.920561E-13
   1.085300  4.863920E-13  4.918725E-13
   1.085420  4.860335E-13  4.916802E-13
   1.085540  4.856751E-13  4.914879E-13
   1.085660  4.853169E-13  4.913165E-13
   1.085780  4.849379E-13  4.911243E-13
   1.085890  4.845681E-13  4.909412E-13
   1.086010  4.841685E-13  4.907492E-13
   1.086130  4.837691E-13  4.905781E-13
   1.086250  4.832030E-13  4.903863E-13
   1.086370  4.824281E-13  4.901944E-13
   1.086480  4.813076E-13  4.900116E-13
   1.086600  4.803875E-13  4.898408E-13
   1.086720  4.807195E-13  4.896492E-13
   1.086840  4.808012E-13  4.894577E-13
   1.086960  4.796523E-13  4.892662E-13
   1.087070  4.767612E-13  4.891045E-13
   1.087190  4.728413E-13  4.889133E-13
   1.087310  4.730702E-13  4.887219E-13
   1.087430  4.757580E-13  4.885307E-13
   1.087550  4.771112E-13  4.883604E-13
   1.087670  4.773808E-13  4.881693E-13
   1.087780  4.768887E-13  4.879873E-13
   1.087900  4.762838E-13  4.877964E-13
   1.088020  4.756376E-13  4.876264E-13
   1.088140  4.749709E-13  4.874356E-13
   1.088260  4.742835E-13  4.872448E-13
   1.088380  4.735134E-13  4.870543E-13
   1.088490  4.726275E-13  4.868934E-13
   1.088610  4.714838E-13  4.867030E-13
   1.088730  4.702157E-13  4.865125E-13
   1.088850  4.694679E-13  4.863221E-13
   1.088970  4.689074E-13  4.861527E-13
   1.089090  4.683262E-13  4.859625E-13
   1.089210  4.676831E-13  4.857723E-13
   1.089320  4.666750E-13  4.855911E-13
   1.089440  4.656172E-13  4.854219E-13
   1.089560  4.645184E-13  4.852319E-13
   1.089680  4.633785E-13  4.850420E-13
   1.089800  4.621770E-13  4.848523E-13
   1.089920  4.609344E-13  4.846833E-13
   1.090040  4.596509E-13  4.844936E-13
   1.090160  4.582851E-13  4.843040E-13
   1.090270  4.568453E-13  4.841234E-13
   1.090390  4.553149E-13  4.839547E-13
   1.090510  4.537022E-13  4.837653E-13
   1.090630  4.520074E-13  4.835760E-13
   1.090750  4.502097E-13  4.833868E-13
   1.090870  4.483093E-13  4.832183E-13
   1.090990  4.463270E-13  4.830293E-13
   1.091110  4.442213E-13  4.828402E-13
   1.091230  4.419923E-13  4.826512E-13
   1.091350  4.395162E-13  4.824831E-13
   1.091460  4.349808E-13  4.823031E-13
   1.091580  4.297570E-13  4.821144E-13
   1.091700  4.247214E-13  4.819256E-13
   1.091820  4.205355E-13  4.817577E-13
   1.091940  4.213937E-13  4.815692E-13
   1.092060  4.214456E-13  4.813806E-13
   1.092180  4.185233E-13  4.811923E-13
   1.092300  4.148587E-13  4.810246E-13
   1.092420  4.108033E-13  4.808363E-13
   1.092540  4.064609E-13  4.806482E-13
   1.092660  4.018520E-13  4.804600E-13
   1.092780  3.969357E-13  4.802927E-13
   1.092900  3.916502E-13  4.801046E-13
   1.093020  3.859752E-13  4.799168E-13
   1.093140  3.798696E-13  4.797289E-13
   1.093250  3.732787E-13  4.795705E-13
   1.093370  3.661480E-13  4.793829E-13
   1.093490  3.583403E-13  4.791952E-13
   1.093610  3.496709E-13  4.790077E-13
   1.093730  3.395427E-13  4.788408E-13
   1.093850  3.260007E-13  4.786534E-13
   1.093970  3.110029E-13  4.784660E-13
   1.094090  3.042038E-13  4.782787E-13
   1.094210  3.069976E-13  4.781121E-13
   1.094330  3.213942E-13  4.779249E-13
   1.094450  3.357638E-13  4.777378E-13
   1.094570  3.461375E-13  4.775509E-13
   1.094690  3.549028E-13  4.773845E-13
   1.094810  3.626981E-13  4.771975E-13
   1.094930  3.697706E-13  4.770107E-13
   1.095050  3.762237E-13  4.768239E-13
   1.095170  3.816879E-13  4.766579E-13
   1.095290  3.863691E-13  4.764712E-13
   1.095410  3.903502E-13  4.762848E-13
   1.095530  3.942269E-13  4.760983E-13
   1.095650  4.000106E-13  4.759324E-13
   1.095770  4.055252E-13  4.757462E-13
   1.095890  4.094575E-13  4.755599E-13
   1.096010  4.130189E-13  4.753738E-13
   1.096130  4.164146E-13  4.752081E-13
   1.096250  4.196038E-13  4.750220E-13
   1.096370  4.225457E-13  4.748362E-13
   1.096490  4.252199E-13  4.746502E-13
   1.096610  4.275651E-13  4.744849E-13
   1.096730  4.294585E-13  4.742991E-13
   1.096850  4.313307E-13  4.741135E-13
   1.096970  4.337342E-13  4.739278E-13
   1.097090  4.360345E-13  4.737627E-13
   1.097210  4.379245E-13  4.735773E-13
   1.097330  4.396293E-13  4.733918E-13
   1.097450  4.411903E-13  4.732066E-13
   1.097570  4.426482E-13  4.730416E-13
   1.097690  4.440033E-13  4.728565E-13
   1.097820  4.452475E-13  4.726628E-13
   1.097940  4.463356E-13  4.724776E-13
   1.098060  4.468102E-13  4.723130E-13
   1.098180  4.472846E-13  4.721280E-13
   1.098300  4.482081E-13  4.719431E-13
   1.098420  4.492130E-13  4.717584E-13
   1.098540  4.502582E-13  4.715940E-13
   1.098660  4.513030E-13  4.714095E-13
   1.098780  4.523064E-13  4.712248E-13
   1.098900  4.532074E-13  4.710403E-13
   1.099020  4.539857E-13  4.708763E-13
   1.099140  4.546003E-13  4.706918E-13
   1.099260  4.551333E-13  4.705076E-13
   1.099380  4.556454E-13  4.703233E-13
   1.099510  4.560880E-13  4.701510E-13
   1.099630  4.564979E-13  4.699668E-13
   1.099750  4.568668E-13  4.697827E-13
   1.099870  4.572560E-13  4.695988E-13
   1.099990  4.576653E-13  4.694353E-13
   1.100110  4.581355E-13  4.692515E-13
   1.100230  4.584834E-13  4.690677E-13
   1.100350  4.587700E-13  4.688840E-13
   1.100470  4.590159E-13  4.687207E-13
   1.100590  4.592005E-13  4.685371E-13
   1.100720  4.593768E-13  4.683451E-13
   1.100840  4.595410E-13  4.681617E-13
   1.100960  4.597051E-13  4.679986E-13
   1.101080  4.598487E-13  4.678153E-13
   1.101200  4.599720E-13  4.676321E-13
   1.101320  4.600750E-13  4.674490E-13
   1.101440  4.601372E-13  4.672862E-13
   1.101560  4.601789E-13  4.671030E-13
   1.101690  4.601314E-13  4.669118E-13
   1.101810  4.597672E-13  4.667490E-13
   1.101930  4.589569E-13  4.665663E-13
   1.102050  4.576600E-13  4.663835E-13
   1.102170  4.575198E-13  4.662009E-13
   1.102290  4.592047E-13  4.660385E-13
   1.102410  4.601995E-13  4.658559E-13
   1.102540  4.604558E-13  4.656650E-13
   1.102660  4.604975E-13  4.654826E-13
   1.102780  4.604783E-13  4.653206E-13
   1.102900  4.604591E-13  4.651383E-13
   1.103020  4.604399E-13  4.649560E-13
   1.103140  4.604005E-13  4.647739E-13
   1.103270  4.603528E-13  4.646037E-13
   1.103390  4.602932E-13  4.644217E-13
   1.103510  4.602335E-13  4.642398E-13
   1.103630  4.601739E-13  4.640579E-13
   1.103750  4.601346E-13  4.638963E-13
   1.103870  4.600748E-13  4.637145E-13
   1.104000  4.599868E-13  4.635245E-13
   1.104120  4.599070E-13  4.633429E-13
   1.104240  4.598072E-13  4.631817E-13
   1.104360  4.597274E-13  4.630002E-13
   1.104480  4.596476E-13  4.628187E-13
   1.104610  4.595597E-13  4.626291E-13
   1.104730  4.594396E-13  4.624680E-13
   1.104850  4.593399E-13  4.622868E-13
   1.104970  4.592603E-13  4.621057E-13
   1.105090  4.591605E-13  4.619246E-13
   1.105220  4.590728E-13  4.617555E-13
   1.105340  4.589730E-13  4.615745E-13
   1.105460  4.588533E-13  4.613937E-13
   1.105580  4.587536E-13  4.612330E-13
   1.105710  4.585854E-13  4.610441E-13
   1.105830  4.583649E-13  4.608634E-13
   1.105950  4.582050E-13  4.606828E-13
   1.106070  4.581257E-13  4.605224E-13
   1.106190  4.580867E-13  4.603419E-13
   1.106320  4.580395E-13  4.601533E-13
   1.106440  4.579200E-13  4.599729E-13
   1.106560  4.578005E-13  4.598126E-13
   1.106680  4.576610E-13  4.596325E-13
   1.106810  4.575333E-13  4.594441E-13
   1.106930  4.573940E-13  4.592641E-13
   1.107050  4.572546E-13  4.591042E-13
   1.107170  4.571154E-13  4.589243E-13
   1.107300  4.569879E-13  4.587361E-13
   1.107420  4.568486E-13  4.585564E-13
   1.107540  4.567095E-13  4.583968E-13
   1.107670  4.565621E-13  4.582088E-13
   1.107790  4.564231E-13  4.580293E-13
   1.107910  4.563041E-13  4.578497E-13
   1.108030  4.561652E-13  4.576904E-13
   1.108160  4.560180E-13  4.575027E-13
   1.108280  4.558791E-13  4.573234E-13
   1.108400  4.557203E-13  4.571643E-13
   1.108520  4.555414E-13  4.569851E-13
   1.108650  4.553946E-13  4.567978E-13
   1.108770  4.552759E-13  4.566187E-13
   1.108890  4.551373E-13  4.564597E-13
   1.109020  4.549905E-13  4.562727E-13
   1.109140  4.548520E-13  4.560938E-13
   1.109260  4.546736E-13  4.559151E-13
   1.109390  4.544669E-13  4.557481E-13
   1.109510  4.542484E-13  4.555694E-13
   1.109630  4.540102E-13  4.553909E-13
   1.109750  4.539320E-13  4.552124E-13
   1.109880  4.538657E-13  4.550458E-13
   1.110000  4.537475E-13  4.548674E-13
   1.110120  4.536295E-13  4.546892E-13
   1.110250  4.534832E-13  4.545027E-13
   1.110370  4.533453E-13  4.543445E-13
   1.110490  4.531874E-13  4.541664E-13
   1.110620  4.530213E-13  4.539801E-13
   1.110740  4.528436E-13  4.538023E-13
   1.110860  4.526659E-13  4.536443E-13
   1.110990  4.524601E-13  4.534582E-13
   1.111110  4.523026E-13  4.532805E-13
   1.111230  4.521450E-13  4.531227E-13
   1.111360  4.519794E-13  4.529370E-13
   1.111480  4.518219E-13  4.527594E-13
   1.111610  4.516964E-13  4.525738E-13
   1.111730  4.515590E-13  4.524162E-13
   1.111850  4.514216E-13  4.522388E-13
   1.111980  4.512563E-13  4.520534E-13
   1.112100  4.510792E-13  4.518761E-13
   1.112220  4.508824E-13  4.517189E-13
   1.112350  4.506973E-13  4.515337E-13
   1.112470  4.505603E-13  4.513566E-13
   1.112590  4.501844E-13  4.511797E-13
   1.112720  4.495618E-13  4.510145E-13
   1.112840  4.492063E-13  4.508377E-13
   1.112970  4.491212E-13  4.506528E-13
   1.113090  4.491437E-13  4.504762E-13
   1.113210  4.491662E-13  4.503193E-13
   1.113340  4.489817E-13  4.501346E-13
   1.113460  4.488651E-13  4.499581E-13
   1.113590  4.487802E-13  4.497934E-13
   1.113710  4.486438E-13  4.496172E-13
   1.113830  4.484677E-13  4.494408E-13
   1.113960  4.484225E-13  4.492565E-13
   1.114080  4.484451E-13  4.491002E-13
   1.114210  4.483404E-13  4.489160E-13
   1.114330  4.481844E-13  4.487400E-13
   1.114450  4.480084E-13  4.485640E-13
   1.114580  4.477255E-13  4.483999E-13
   1.114700  4.473316E-13  4.482240E-13
   1.114830  4.471480E-13  4.480402E-13
   1.114950  4.471310E-13  4.478644E-13
   1.115080  4.470664E-13  4.477005E-13
   1.115200  4.469703E-13  4.475250E-13
   1.115320  4.467750E-13  4.473494E-13
   1.115450  4.465719E-13  4.471858E-13
   1.115570  4.464362E-13  4.470104E-13
   1.115700  4.462925E-13  4.468270E-13
   1.115820  4.460977E-13  4.466518E-13
   1.115950  4.459343E-13  4.464883E-13
   1.116070  4.457792E-13  4.463133E-13
   1.116200  4.456357E-13  4.461301E-13
   1.116320  4.455004E-13  4.459551E-13
   1.116450  4.453374E-13  4.457920E-13
   1.116570  4.451626E-13  4.456171E-13
   1.116690  4.449681E-13  4.454423E-13
   1.116820  4.447855E-13  4.452596E-13
   1.116940  4.446505E-13  4.451048E-13
   1.117070  4.444877E-13  4.449221E-13
   1.117190  4.443331E-13  4.447477E-13
   1.117320  4.441705E-13  4.445849E-13
   1.117440  4.439961E-13  4.444105E-13
   1.117570  4.438336E-13  4.442282E-13
   1.117690  4.436792E-13  4.440539E-13
   1.117820  4.435169E-13  4.438915E-13
   1.117940  4.433231E-13  4.437173E-13
   1.118070  4.431017E-13  4.435354E-13
   1.118190  4.429081E-13  4.433613E-13
   1.118320  4.427066E-13  4.431991E-13
   1.118440  4.425526E-13  4.430253E-13
   1.118570  4.423905E-13  4.428435E-13
   1.118690  4.421579E-13  4.426698E-13
   1.118820  4.416417E-13  4.425078E-13
   1.118940  4.406024E-13  4.423342E-13
   1.119070  4.402836E-13  4.421527E-13
   1.119190  4.406810E-13  4.419989E-13
   1.119320  4.410310E-13  4.418176E-13
   1.119440  4.412903E-13  4.416442E-13
   1.119570  4.411682E-13  4.414631E-13
   1.119700  4.409675E-13  4.413016E-13
   1.119820  4.407550E-13  4.411284E-13
   1.119950  4.405350E-13  4.409475E-13
   1.120070  4.403619E-13  4.407744E-13
   1.120200  4.401616E-13  4.406132E-13
   1.120320  4.399495E-13  4.404402E-13
   1.120450  4.397494E-13  4.402596E-13
   1.120570  4.395962E-13  4.401064E-13
   1.120700  4.395335E-13  4.399258E-13
   1.120820  4.394394E-13  4.397532E-13
   1.120950  4.392590E-13  4.395727E-13
   1.121080  4.390788E-13  4.394121E-13
   1.121200  4.389064E-13  4.392396E-13
   1.121330  4.387654E-13  4.390594E-13
   1.121450  4.386127E-13  4.388870E-13
   1.121580  4.383543E-13  4.387264E-13
   1.121700  4.381039E-13  4.385543E-13
   1.121830  4.379632E-13  4.383743E-13
   1.121960  4.378422E-13  4.381945E-13
   1.122080  4.377290E-13  4.380420E-13
   1.122210  4.375885E-13  4.378624E-13
   1.122330  4.374362E-13  4.376905E-13
   1.122460  4.372762E-13  4.375304E-13
   1.122590  4.371163E-13  4.373509E-13
   1.122710  4.369055E-13  4.371792E-13
   1.122840  4.366676E-13  4.369999E-13
   1.122960  4.363788E-13  4.368477E-13
   1.123090  4.361802E-13  4.366685E-13
   1.123220  4.361768E-13  4.364893E-13
   1.123340  4.361032E-13  4.363179E-13
   1.123470  4.359438E-13  4.361585E-13
   1.123600  4.357648E-13  4.359795E-13
   1.123720  4.355742E-13  4.358083E-13
   1.123850  4.353758E-13  4.356490E-13
   1.123970  4.351854E-13  4.354780E-13
   1.124100  4.350067E-13  4.352993E-13
   1.124230  4.348476E-13  4.351206E-13
   1.124350  4.346964E-13  4.349692E-13
   1.124480  4.345568E-13  4.347906E-13
   1.124610  4.344175E-13  4.346123E-13
   1.124730  4.342274E-13  4.344416E-13
   1.124860  4.340492E-13  4.342828E-13
   1.124990  4.339099E-13  4.341045E-13
   1.125110  4.337394E-13  4.339341E-13
   1.125240  4.335030E-13  4.337755E-13
   1.125370  4.330721E-13  4.335974E-13
   1.125490  4.323963E-13  4.334272E-13
   1.125620  4.315380E-13  4.332493E-13
   1.125750  4.307385E-13  4.330910E-13
   1.125870  4.312103E-13  4.329208E-13
   1.126000  4.316937E-13  4.327430E-13
