WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,wfc1,f550m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 3.860100E-19
PIVWV    r 5581.206
BANDW    r 163.2712
TPEAK    r 0.3821064
EQUVW    r 203.7352
RECTW    r 533.1897
EMFLX    r 2.090060E-16
     9567.637   4.621234E-5
     9568.834   4.861239E-5
     9570.037   5.105808E-5
     9571.235   5.477463E-5
     9572.429   5.846498E-5
     9573.632   6.217319E-5
      9574.83   6.585465E-5
     9576.028   6.952497E-5
     9577.232   7.320037E-5
     9578.432   7.684955E-5
     9579.636   8.050133E-5
     9580.835   8.411903E-5
     9582.034   8.772127E-5
     9583.233   9.131008E-5
     9584.433   9.488704E-5
     9585.638   9.846758E-5
     9586.838   1.020209E-4
     9588.038   1.055626E-4
     9589.243   1.091044E-4
     9590.443   1.074853E-4
     9591.649   9.706818E-5
     9592.851   8.672493E-5
     9594.046   7.646353E-5
     9595.252   6.614196E-5
     9596.453   5.589433E-5
     9597.659   4.563665E-5
     9598.861   3.544431E-5
     9600.063   2.670248E-5
      9601.27   4.372396E-5
     9602.471   6.061100E-5
     9603.679   7.754104E-5
     9604.875   9.425512E-5
     9606.077   1.109971E-4
     9607.285   1.277700E-4
     9608.488   1.444215E-4
      9609.69   1.610070E-4
     9610.898   1.671571E-4
     9612.102   1.696750E-4
     9613.311   1.721979E-4
     9614.514   1.746983E-4
     9615.717   1.771902E-4
     9616.921   1.796748E-4
     9618.125   1.821493E-4
     9619.334   1.846250E-4
     9620.538   1.870795E-4
     9621.742   1.895191E-4
     9622.952   1.919625E-4
     9624.156   1.943823E-4
     9625.366   1.968065E-4
     9626.566   1.992011E-4
     9627.771   2.015961E-4
     9628.981   2.039930E-4
     9630.187   2.050266E-4
     9631.397   1.987162E-4
     9632.604   1.924510E-4
     9633.809   1.862115E-4
     9635.021   1.799539E-4
     9636.227   1.737487E-4
     9637.433   1.675613E-4
     9638.639   1.613941E-4
     9639.846   1.552413E-4
     9641.058   1.490706E-4
     9642.264   1.429500E-4
     9643.477   1.368141E-4
     9644.684   1.307298E-4
     9645.891   1.246656E-4
     9647.104   1.185936E-4
     9648.306   1.125962E-4
     9649.519   1.065650E-4
     9650.727   1.019397E-4
     9651.935   9.823059E-5
     9653.148   9.451517E-5
     9654.356   9.082918E-5
     9655.564   8.715571E-5
     9656.779   8.347227E-5
     9657.987   7.982248E-5
     9659.196   7.618137E-5
     9660.405   7.255003E-5
     9661.615   6.892491E-5
      9662.83   6.529758E-5
     9664.039   6.170040E-5
     9665.254   5.809781E-5
     9666.464   5.452293E-5
     9667.674   5.096004E-5
      9668.89   4.739276E-5
     9670.095   4.408127E-5
     9671.311   4.325521E-5
     9672.521   4.243626E-5
     9673.731   4.161897E-5
     9674.948   4.080087E-5
     9676.159   3.998910E-5
     9677.375   3.917687E-5
     9678.587   3.836977E-5
     9679.798   3.756617E-5
      9681.01   3.676585E-5
     9682.222   3.596757E-5
     9683.434   3.517266E-5
     9684.651   3.437615E-5
     9685.863   3.358624E-5
     9687.081   3.279546E-5
     9688.294   3.201006E-5
     9689.507   3.122754E-5
      9690.72   3.327079E-5
     9691.933   3.723770E-5
     9693.151   4.120882E-5
     9694.364   4.514640E-5
     9695.578   4.907254E-5
     9696.797   5.299968E-5
     9698.011   5.689669E-5
     9699.229   6.079426E-5
     9700.444   6.160192E-5
     9701.653   5.712644E-5
     9702.873   5.262757E-5
     9704.087   4.816632E-5
     9705.308   4.369655E-5
     9706.522   3.926447E-5
     9707.737   3.484812E-5
     9708.958   3.042734E-5
     9710.173   2.661742E-5
     9711.394   2.627135E-5
     9712.604   2.592936E-5
     9713.819   2.558688E-5
     9715.041   2.524367E-5
     9716.257   2.490361E-5
     9717.474   2.456412E-5
     9718.695   2.422454E-5
     9719.911   2.388779E-5
     9721.134   2.355126E-5
     9722.351   2.321758E-5
     9723.567   2.288502E-5
     9724.784   2.255350E-5
     9726.002   2.222293E-5
     9727.225   2.189222E-5
     9728.442   2.156381E-5
      9729.66   2.123658E-5
     9730.884   2.099445E-5
     9732.102   2.078730E-5
     9733.325   2.057981E-5
     9734.538   2.037474E-5
     9735.757   2.016933E-5
      9736.98   1.996369E-5
     9738.199   1.975966E-5
     9739.424   1.955518E-5
     9740.643   1.935236E-5
     9741.862   1.914962E-5
     9743.087   1.894708E-5
     9744.307   1.874580E-5
     9745.526   1.854518E-5
     9746.746   1.834523E-5
     9747.966   1.814593E-5
     9749.191   1.794647E-5
     9750.412   1.781649E-5
     9751.638   1.782027E-5
     9752.858   1.782389E-5
     9754.079   1.782704E-5
     9755.306   1.783039E-5
     9756.521   1.783347E-5
     9757.748   1.783632E-5
      9758.97   1.783899E-5
     9760.191   1.784158E-5
     9761.418   1.784425E-5
      9762.64   1.784660E-5
     9763.862   1.784887E-5
      9765.09   1.785094E-5
     9766.313   1.785287E-5
     9767.534   1.785466E-5
     9768.757   1.785612E-5
     9769.985   1.785747E-5
     9771.208   1.785646E-5
     9772.432   1.785521E-5
      9773.66   1.785382E-5
     9774.884   1.785222E-5
     9776.107   1.785044E-5
     9777.336   1.784840E-5
     9778.555   1.784631E-5
     9779.784   1.784412E-5
     9781.008   1.784377E-5
     9782.232   1.784415E-5
     9783.463   1.784398E-5
     9784.688   1.784373E-5
     9785.917   1.784347E-5
     9787.143   1.784285E-5
     9788.367   1.784208E-5
     9789.593   1.784122E-5
     9790.818   1.763485E-5
     9792.049   1.732626E-5
     9793.274   1.701982E-5
     9794.501   1.671443E-5
     9795.732   1.640911E-5
     9796.958   1.610640E-5
     9798.189   1.580345E-5
     9799.416   1.550280E-5
     9800.638   1.569992E-5
      9801.87   1.635488E-5
     9803.097   1.700436E-5
     9804.329   1.765455E-5
     9805.557   1.829979E-5
     9806.784   1.894276E-5
     9808.017   1.958568E-5
     9809.244   2.022367E-5
     9810.473   2.086023E-5
       9811.7   2.149405E-5
     9812.929   2.212608E-5
     9814.162   2.275830E-5
     9815.391   2.338567E-5
     9816.619   2.401069E-5
     9817.854   2.463602E-5
     9819.083   2.525693E-5
     9820.317   2.587742E-5
     9821.546   2.649133E-5
     9822.771   2.710088E-5
     9824.005   2.771273E-5
     9825.235   2.832024E-5
     9826.471   2.892793E-5
       9827.7   2.953028E-5
     9828.931   3.013028E-5
     9830.166   3.061935E-5
     9831.396   3.039409E-5
     9832.633   3.016801E-5
     9833.858   2.994491E-5
     9835.089   2.972102E-5
     9836.325   2.949713E-5
     9837.557   2.927475E-5
     9838.788   2.905284E-5
     9840.025   2.883019E-5
     9841.257   2.860921E-5
     9842.494   2.838741E-5
     9843.727   2.816728E-5
     9844.959   2.794771E-5
      9846.19   2.772890E-5
     9847.424   2.751065E-5
     9848.661   2.729218E-5
     9849.895   2.707483E-5
     9851.127   2.685982E-5
     9852.366   2.664422E-5
     9853.599   2.643050E-5
     9854.838   2.621593E-5
     9856.066   2.600436E-5
       9857.3   2.579205E-5
     9858.539   2.557954E-5
     9859.773   2.536850E-5
     9861.013   2.515699E-5
     9862.247   2.494669E-5
     9863.481   2.473705E-5
     9864.722   2.452689E-5
     9865.956   2.431866E-5
     9867.191   2.411058E-5
     9868.427   2.390335E-5
     9869.662   2.369658E-5
     9870.902   2.358929E-5
     9872.139   2.351967E-5
      9873.38   2.344994E-5
     9874.615   2.338029E-5
     9875.852   2.331099E-5
     9877.093   2.324145E-5
     9878.324   2.317250E-5
     9879.566   2.310293E-5
     9880.803   2.303215E-5
     9882.039   2.296042E-5
     9883.282   2.288803E-5
     9884.519   2.281649E-5
     9885.756   2.274514E-5
     9886.999   2.267327E-5
     9888.236   2.260193E-5
     9889.475   2.253045E-5
     9890.713   2.246215E-5
     9891.956   2.239523E-5
     9893.194   2.232888E-5
     9894.433   2.226246E-5
     9895.677   2.219586E-5
     9896.915   2.212981E-5
     9898.154   2.206356E-5
     9899.398   2.199721E-5
     9900.632   2.181159E-5
     9901.877   2.151027E-5
     9903.116   2.121109E-5
     9904.356   2.091316E-5
     9905.602   2.061510E-5
     9906.841   2.031961E-5
     9908.087   2.002353E-5
     9909.327   1.973011E-5
     9910.562   1.943993E-5
     9911.808   1.914919E-5
     9913.049   1.886098E-5
     9914.295   1.857230E-5
     9915.536   1.828606E-5
     9916.777   1.800078E-5
     9918.024   1.771555E-5
     9919.266   1.743230E-5
     9920.513   1.714902E-5
     9921.749   1.686915E-5
     9922.991   1.658918E-5
     9924.238   1.630910E-5
      9925.48   1.603126E-5
     9926.729   1.575312E-5
     9927.971   1.547735E-5
     9929.214   1.520263E-5
     9930.462   1.492752E-5
     9931.705   1.465394E-5
     9932.943   1.438265E-5
     9934.191   1.411016E-5
     9935.436   1.383975E-5
     9936.685   1.356950E-5
     9937.929   1.330138E-5
     9939.172   1.303444E-5
     9940.422   1.276758E-5
     9941.666   1.250345E-5
     9942.916   1.223919E-5
     9944.155   1.197847E-5
       9945.4   1.171750E-5
      9946.65   1.145653E-5
     9947.896   1.119780E-5
     9949.146   1.093873E-5
     9950.392   1.068197E-5
     9951.637   1.042568E-5
     9952.888   1.016925E-5
     9954.134   9.915101E-6
      9955.38   9.661910E-6
     9956.626   9.409911E-6
     9957.872   9.159098E-6
     9959.124   8.908252E-6
     9960.371   8.659670E-6
     9961.618   8.412514E-6
      9962.87   8.165459E-6
     9964.117   7.920562E-6
      9965.37   7.675613E-6
     9966.612   7.433805E-6
     9967.865   7.191084E-6
     9969.113   6.950381E-6
      9970.36   6.710982E-6
     9971.614   6.471222E-6
     9972.862   6.233722E-6
      9974.11   5.997361E-6
     9975.365   5.760774E-6
     9976.613   5.526641E-6
     9977.862   5.293391E-6
     9979.111   5.061388E-6
      9980.36   4.830443E-6
     9981.615   4.599655E-6
     9982.864   4.371008E-6
      9984.12   4.142245E-6
     9985.369   3.915884E-6
     9986.619   3.690434E-6
     9987.875   3.465088E-6
      9989.12   3.242726E-6
     9990.376   3.019637E-6
     9991.626   2.798800E-6
     9992.877   2.578873E-6
     9994.133   2.359256E-6
     9995.384   2.141548E-6
     9996.641   1.923973E-6
     9997.893   1.708322E-6
     9999.144   1.493950E-6
      10000.4   1.355669E-6
     10001.65   1.380354E-6
      10002.9   1.404921E-6
     10004.15   1.429391E-6
     10005.41   1.453947E-6
     10006.67   1.478209E-6
     10007.92   1.502337E-6
     10009.17   1.526370E-6
     10010.42   1.550271E-6
     10011.68   1.574021E-6
     10012.93   1.597675E-6
      10014.2   1.621399E-6
     10015.45   1.644827E-6
      10016.7   1.668137E-6
     10017.96   1.691335E-6
     10019.21   1.714418E-6
     10020.48   1.737658E-6
     10021.73   1.760730E-6
     10022.97   1.783479E-6
     10024.24   1.806529E-6
     10025.49   1.829273E-6
     10026.75   1.851909E-6
       10028.   1.874434E-6
     10029.26   1.896870E-6
     10030.53   1.919328E-6
     10031.78   1.941442E-6
     10033.04   1.963446E-6
     10034.29   1.985336E-6
     10035.55   2.007115E-6
     10036.81   2.028799E-6
     10038.06   2.050354E-6
     10039.33   2.071997E-6
     10040.59   2.093357E-6
     10041.84   2.114618E-6
      10043.1   2.135768E-6
     10044.36   2.156807E-6
     10045.61   2.177751E-6
     10046.87   2.198567E-6
     10048.13   2.219282E-6
      10049.4   2.240083E-6
     10050.66   2.260560E-6
     10051.91   2.280912E-6
     10053.17   2.301146E-6
     10054.43   2.321285E-6
      10055.7   2.341485E-6
     10056.95   2.361230E-6
     10058.21   2.381033E-6
     10059.48   2.400888E-6
     10060.74   2.420413E-6
       10062.   2.439771E-6
     10063.25   2.459023E-6
     10064.51   2.478160E-6
     10065.79   2.497347E-6
     10067.05   2.516270E-6
     10068.31   2.535063E-6
     10069.57   2.553754E-6
     10070.83   2.572357E-6
     10072.09   2.590881E-6
     10073.35   2.609290E-6
     10074.62   2.627754E-6
     10075.88   2.645932E-6
     10077.14   2.664012E-6
      10078.4   2.681962E-6
     10079.67   2.699812E-6
     10080.93   2.717502E-6
     10082.19   2.735069E-6
     10083.45   2.752532E-6
     10084.72   2.770009E-6
     10085.99   2.787239E-6
     10087.25   2.804352E-6
     10088.51   2.821355E-6
     10089.77   2.838240E-6
     10091.04   2.855120E-6
      10092.3   2.871933E-6
     10093.56   2.888614E-6
     10094.84   2.905337E-6
      10096.1   2.921800E-6
     10097.37   2.938163E-6
     10098.63   2.954401E-6
     10099.89   2.970523E-6
     10101.17   2.949172E-6
     10102.42   2.924896E-6
      10103.7   2.900293E-6
     10104.96   2.875989E-6
     10106.23   2.851772E-6
     10107.49   2.827622E-6
     10108.76   2.803582E-6
     10110.02   2.779618E-6
      10111.3   2.755922E-6
     10112.57   2.732507E-6
     10113.83   2.709172E-6
      10115.1   2.685903E-6
     10116.36   2.662732E-6
     10117.63   2.639626E-6
      10118.9   2.616600E-6
     10120.17   2.593423E-6
     10121.44   2.570270E-6
     10122.71   2.547225E-6
     10123.97   2.524263E-6
     10125.24   2.501372E-6
     10126.51   2.478570E-6
     10127.78   2.455853E-6
     10129.04   2.433220E-6
     10130.32   2.410517E-6
     10131.59   2.388259E-6
     10132.86   2.366065E-6
     10134.13   2.343951E-6
      10135.4   2.321919E-6
     10136.67   2.299973E-6
     10137.93   2.278110E-6
     10139.21   2.256126E-6
     10140.48   2.234359E-6
     10141.75   2.212583E-6
     10143.02   2.190894E-6
     10144.29   2.169290E-6
     10145.57   2.147591E-6
     10146.83   2.126342E-6
      10148.1   2.104978E-6
     10149.38   2.083524E-6
     10150.65   2.062317E-6
     10151.92   2.041181E-6
      10153.2   2.020115E-6
     10154.47   1.999153E-6
     10155.75   1.978087E-6
     10157.02   1.957282E-6
     10158.28   1.936756E-6
     10159.56   1.915936E-6
     10160.83   1.895387E-6
     10162.11   1.874928E-6
     10163.38   1.854538E-6
     10164.66   1.834064E-6
     10165.93   1.813852E-6
     10167.21   1.793725E-6
     10168.48   1.773684E-6
     10169.75   1.753717E-6
     10171.03   1.734038E-6
      10172.3   1.714468E-6
     10173.57   1.694985E-6
     10174.86   1.675421E-6
     10176.13   1.656085E-6
      10177.4   1.636848E-6
     10178.68   1.617691E-6
     10179.95   1.598608E-6
     10181.23   1.579368E-6
      10182.5   1.560211E-6
     10183.78   1.541143E-6
     10185.06   1.521991E-6
     10186.34   1.503086E-6
     10187.61   1.484283E-6
     10188.89   1.465556E-6
     10190.16   1.446920E-6
     10191.45   1.428235E-6
     10192.71   1.409964E-6
       10194.   1.391456E-6
     10195.28   1.373205E-6
     10196.55   1.355025E-6
     10197.83   1.336935E-6
     10199.11   1.318933E-6
     10200.39   1.303902E-6
     10201.67   1.295929E-6
     10202.95   1.287972E-6
     10204.22   1.280036E-6
      10205.5   1.272125E-6
     10206.78   1.264237E-6
     10208.06   1.256371E-6
     10209.33   1.248526E-6
     10210.62   1.240674E-6
      10211.9   1.232946E-6
     10213.18   1.225244E-6
     10214.46   1.217563E-6
     10215.74   1.209903E-6
     10217.02   1.202267E-6
     10218.29   1.194647E-6
     10219.57   1.187049E-6
     10220.86   1.179265E-6
     10222.14   1.171503E-6
     10223.42   1.163760E-6
      10224.7   1.156048E-6
     10225.98   1.148354E-6
     10227.26   1.140691E-6
     10228.54   1.133048E-6
     10229.83   1.125358E-6
     10231.12   1.117913E-6
      10232.4   1.110508E-6
     10233.68   1.103131E-6
     10234.96   1.095768E-6
     10236.24   1.088433E-6
     10237.53   1.081055E-6
      10238.8   1.073825E-6
     10240.09   1.066487E-6
     10241.38   1.059268E-6
     10242.66   1.052072E-6
     10243.94   1.044892E-6
     10245.22   1.037738E-6
     10246.52   1.030538E-6
      10247.8   1.023429E-6
     10249.08   1.016333E-6
     10250.37   1.009233E-6
     10251.65   1.002074E-6
     10252.93   9.949406E-7
     10254.21   9.878281E-7
      10255.5   9.807435E-7
     10256.79   9.736149E-7
     10258.08   9.665728E-7
     10259.36   9.595535E-7
     10260.65   9.525141E-7
     10261.93   9.454538E-7
     10263.21   9.384187E-7
      10264.5   9.314046E-7
     10265.79   9.243576E-7
     10267.08   9.173934E-7
     10268.37   9.104533E-7
     10269.65   9.035381E-7
     10270.94   8.967587E-7
     10272.23   8.899899E-7
     10273.51   8.833595E-7
     10274.79   8.766926E-7
     10276.09   8.699922E-7
     10277.38   8.633701E-7
     10278.66   8.567662E-7
     10279.95   8.501901E-7
     10281.24   8.435166E-7
     10282.54   8.368087E-7
     10283.82   8.301823E-7
      10285.1   8.236345E-7
      10286.4   8.169962E-7
     10287.68   8.104423E-7
     10288.97   8.039092E-7
     10290.26   7.974214E-7
     10291.56   7.909794E-7
     10292.85   7.846092E-7
     10294.14   7.782683E-7
     10295.42   7.719502E-7
     10296.71   7.656486E-7
       10298.   7.593737E-7
     10299.29   7.531186E-7
     10300.58   7.510411E-7
     10301.88   7.540365E-7
     10303.17   7.569739E-7
     10304.46   7.598824E-7
     10305.75   7.627632E-7
     10307.04   7.656117E-7
     10308.33   7.684333E-7
     10309.62   7.712221E-7
     10310.91   7.739864E-7
     10312.21   7.767413E-7
      10313.5   7.794449E-7
      10314.8   7.821188E-7
     10316.09   7.847630E-7
     10317.38   7.873766E-7
     10318.68   7.899828E-7
     10319.96   7.925151E-7
     10321.26   7.951049E-7
     10322.56   7.976446E-7
     10323.85   8.001523E-7
     10325.14   8.026336E-7
     10326.43   8.050828E-7
     10327.74   8.075241E-7
     10329.03   8.099139E-7
     10330.32   8.122557E-7
     10331.62   8.145001E-7
     10332.91   8.167174E-7
      10334.2   8.189030E-7
      10335.5   8.210594E-7
     10336.79   8.231887E-7
      10338.1   8.253033E-7
     10339.39   8.273693E-7
     10340.68   8.294582E-7
     10341.98   8.315657E-7
     10343.27   8.336416E-7
     10344.57   8.356914E-7
     10345.86   8.377082E-7
