WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t nicmos,2,f222m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.931192E-20
PIVWV    r 22175.11
BANDW    r 511.4591
TPEAK    r 0.2713668
EQUVW    r 401.4564
RECTW    r 1479.387
EMFLX    r 8.132304E-17
     22533.17     0.2578598
     22533.52      0.257661
     22533.89     0.2574486
     22534.23      0.257417
     22534.58     0.2574642
     22534.95      0.257515
      22535.3     0.2575626
     22535.67     0.2576133
     22536.02      0.257648
     22536.36      0.257418
     22536.73     0.2571697
     22537.08     0.2569397
     22537.43     0.2567096
      22537.8     0.2564626
     22538.14      0.256436
     22538.52     0.2567148
     22538.86     0.2569747
     22539.21     0.2572359
     22539.58     0.2575147
     22539.93     0.2577745
     22540.27     0.2579964
     22540.64     0.2582233
     22540.99     0.2584359
     22541.36      0.258663
     22541.71     0.2588744
     22542.05     0.2590192
     22542.43      0.258785
     22542.77     0.2585669
     22543.12     0.2583475
     22543.49     0.2581135
     22543.84     0.2578953
     22544.21      0.257933
     22544.55     0.2581699
      22544.9     0.2584057
     22545.25     0.2586428
     22545.62     0.2588959
     22545.96     0.2591317
     22546.31     0.2590723
     22546.68     0.2589734
     22547.03     0.2588811
      22547.4     0.2587821
     22547.75     0.2586894
     22548.09     0.2586021
     22548.46     0.2585227
     22548.81     0.2584484
     22549.16     0.2583745
     22549.53     0.2582951
     22549.88     0.2582208
     22550.25     0.2581782
     22550.59     0.2581557
     22550.94     0.2581331
     22551.31     0.2581088
     22551.66     0.2580862
     22552.01      0.258068
     22552.38     0.2583339
     22552.72     0.2585831
      22553.1     0.2588491
     22553.44     0.2590968
     22553.79      0.259346
     22554.16     0.2594252
     22554.51     0.2592689
     22554.85     0.2591134
     22555.22     0.2589465
     22555.57     0.2587902
     22555.94     0.2586231
     22556.29     0.2585867
     22556.64     0.2585733
     22557.01     0.2585593
     22557.36     0.2585461
      22557.7     0.2585329
     22558.07     0.2585969
     22558.42     0.2589584
     22558.79     0.2593445
     22559.14     0.2597061
     22559.48     0.2600659
     22559.86      0.260454
      22560.2     0.2602008
     22560.55     0.2595136
      22560.9       0.25883
     22561.27     0.2580962
     22561.62     0.2574088
     22561.99     0.2566749
     22562.33     0.2571611
     22562.68     0.2576921
     22563.05     0.2582655
      22563.4     0.2587965
     22563.75     0.2593309
     22564.12     0.2596603
     22564.46     0.2594805
     22564.84     0.2592883
     22565.18     0.2591084
     22565.53     0.2589294
      22565.9     0.2587372
     22566.25      0.258568
      22566.6     0.2584031
     22566.97      0.258227
     22567.31      0.258062
     22567.69     0.2578858
     22568.03     0.2577339
     22568.38     0.2577032
     22568.75     0.2576704
      22569.1     0.2576396
     22569.45      0.257609
     22569.82     0.2575762
     22570.16      0.257633
     22570.54     0.2577986
     22570.88     0.2579528
     22571.23     0.2581078
      22571.6     0.2582733
     22571.95     0.2584284
     22572.29     0.2581634
     22572.67     0.2578005
     22573.01     0.2574604
     22573.38     0.2570973
     22573.73     0.2567571
     22574.08     0.2565146
     22574.45     0.2566067
      22574.8     0.2566922
     22575.14      0.256778
     22575.49     0.2568639
     22575.86     0.2569556
     22576.21     0.2570537
     22576.58     0.2571666
     22576.93     0.2572723
      22577.3     0.2573852
     22577.65     0.2574909
       22578.     0.2575967
     22578.34     0.2580304
     22578.71     0.2585024
     22579.06     0.2589399
     22579.43      0.259412
     22579.78     0.2598496
     22580.13     0.2599599
      22580.5     0.2594632
     22580.85      0.259003
     22581.19     0.2585402
     22581.56     0.2580462
     22581.91     0.2575833
     22582.29     0.2574011
     22582.63     0.2573222
     22582.98     0.2572428
     22583.35      0.257158
      22583.7     0.2570786
     22584.04     0.2570303
     22584.42     0.2572037
     22584.76      0.257366
     22585.14     0.2575403
     22585.48     0.2577017
     22585.83     0.2578642
      22586.2      0.257968
     22586.55     0.2580098
      22586.9     0.2580516
     22587.27     0.2580967
     22587.62     0.2581383
     22587.99     0.2581833
     22588.34     0.2582054
     22588.68     0.2582267
     22589.05     0.2582498
      22589.4     0.2582711
     22589.75     0.2582926
     22590.12     0.2582556
     22590.47     0.2581051
     22590.81     0.2579553
     22591.19     0.2577938
     22591.54     0.2576431
     22591.91     0.2574824
     22592.25     0.2573633
      22592.6     0.2572558
     22592.95     0.2571481
     22593.32     0.2570334
     22593.67      0.256926
     22594.04     0.2568173
     22594.39     0.2567643
     22594.76     0.2567072
     22595.11     0.2566542
     22595.45     0.2566013
      22595.8     0.2565483
     22596.17     0.2564785
     22596.52     0.2563996
     22596.89     0.2563155
     22597.24     0.2562367
     22597.61     0.2561521
     22597.96     0.2560737
     22598.31     0.2559764
     22598.65     0.2558767
     22599.03     0.2557698
     22599.38     0.2556701
     22599.75     0.2555638
     22600.09     0.2555576
     22600.47     0.2558229
     22600.81     0.2560687
     22601.16     0.2563158
     22601.51     0.2565631
     22601.88     0.2568283
     22602.23     0.2568909
      22602.6     0.2568551
     22602.95     0.2568214
     22603.32     0.2567853
     22603.67     0.2567516
     22604.02     0.2567118
     22604.36     0.2565422
     22604.71     0.2563714
     22605.08     0.2561881
     22605.43     0.2560174
      22605.8     0.2558352
     22606.15     0.2556768
     22606.52     0.2555248
     22606.87     0.2553831
     22607.22     0.2552414
     22607.56     0.2550997
     22607.94     0.2549485
     22608.28     0.2548251
     22608.66     0.2546971
       22609.     0.2545779
     22609.38     0.2544501
     22609.72     0.2543315
     22610.07     0.2543047
     22610.42     0.2546426
     22610.79     0.2550052
     22611.14     0.2553432
     22611.51     0.2557059
     22611.86     0.2560438
     22612.23     0.2559873
     22612.58     0.2556958
     22612.93     0.2554043
     22613.27     0.2551128
     22613.65     0.2548001
     22613.99     0.2545084
     22614.37     0.2546748
     22614.71     0.2548369
     22615.09     0.2550101
     22615.43     0.2551723
     22615.78     0.2553345
     22616.13     0.2553127
      22616.5     0.2549541
     22616.85     0.2546201
     22617.22     0.2542617
     22617.57     0.2539275
     22617.94     0.2535708
     22618.29     0.2536662
     22618.64     0.2538487
     22618.98     0.2540311
     22619.36     0.2542271
     22619.71     0.2544096
     22620.05     0.2545685
     22620.43     0.2545983
     22620.77     0.2546262
     22621.15     0.2546559
     22621.49     0.2546837
     22621.84     0.2547117
     22622.19     0.2544171
     22622.56     0.2538122
     22622.91     0.2532483
     22623.28     0.2526465
     22623.63     0.2520826
       22624.     0.2514831
     22624.35     0.2519219
      22624.7     0.2523607
     22625.04     0.2527994
     22625.42     0.2532704
     22625.77     0.2537091
     22626.14     0.2541051
     22626.49     0.2543558
     22626.86     0.2546248
     22627.21     0.2548756
     22627.55     0.2551265
      22627.9     0.2553771
     22628.28     0.2550616
     22628.62      0.254574
       22629.     0.2540509
     22629.34     0.2535633
     22629.72     0.2530402
     22630.06     0.2526462
     22630.41     0.2526636
     22630.76      0.252681
     22631.13     0.2526997
     22631.48     0.2527171
     22631.85     0.2527359
      22632.2     0.2526401
     22632.57      0.252449
     22632.92     0.2522709
     22633.27     0.2520929
     22633.62     0.2519148
     22633.99     0.2517237
     22634.34     0.2518213
     22634.71     0.2519345
     22635.06       0.25204
     22635.41     0.2521455
     22635.78     0.2522587
     22636.13     0.2522371
     22636.47     0.2519941
     22636.85     0.2517336
      22637.2     0.2514908
     22637.54     0.2512465
     22637.92     0.2509858
     22638.27     0.2508964
     22638.64     0.2508513
     22638.99     0.2508091
     22639.33      0.250767
     22639.71     0.2507217
     22640.05     0.2506966
      22640.4     0.2507626
     22640.78     0.2508335
     22641.12     0.2508995
      22641.5     0.2509703
     22641.84     0.2510363
     22642.19     0.2511767
     22642.57     0.2513905
     22642.91     0.2515896
     22643.26     0.2517887
     22643.63     0.2520024
     22643.98     0.2522016
     22644.36     0.2518095
      22644.7     0.2514164
     22645.05     0.2510232
     22645.42     0.2506012
     22645.77     0.2502057
     22646.12     0.2498817
     22646.49     0.2496736
     22646.84     0.2494795
     22647.21     0.2492714
     22647.56     0.2490774
     22647.91     0.2488822
     22648.28      0.248823
     22648.63     0.2488105
     22648.98     0.2487981
     22649.35     0.2487848
      22649.7     0.2487723
     22650.05     0.2487485
     22650.42     0.2486494
     22650.77     0.2485563
     22651.12     0.2484637
     22651.49     0.2483646
     22651.84     0.2482719
     22652.19      0.248246
     22652.56     0.2482785
     22652.91     0.2483088
     22653.28     0.2483415
     22653.63     0.2483719
     22653.98     0.2484024
     22654.35     0.2487447
      22654.7     0.2490831
     22655.05     0.2494197
     22655.42     0.2497809
     22655.77     0.2501175
     22656.14     0.2501689
     22656.49     0.2497475
     22656.84     0.2493288
     22657.21     0.2488791
     22657.56     0.2484602
     22657.91     0.2480388
     22658.28     0.2476752
     22658.63     0.2473617
       22659.     0.2470253
     22659.35     0.2467102
      22659.7     0.2463966
     22660.07     0.2461481
     22660.42     0.2462462
     22660.77     0.2463449
     22661.14     0.2464502
     22661.49     0.2465483
     22661.87     0.2466535
     22662.21     0.2467599
     22662.56     0.2468706
     22662.94     0.2469893
     22663.28        0.2471
     22663.63     0.2472111
     22664.01     0.2473296
     22664.35     0.2474217
      22664.7     0.2475146
     22665.08     0.2476134
     22665.42     0.2477056
      22665.8     0.2478046
     22666.15     0.2478671
     22666.49     0.2478879
     22666.84     0.2479084
     22667.21     0.2479306
     22667.56     0.2479514
     22667.94     0.2479734
     22668.29     0.2476203
     22668.63     0.2471828
     22669.01      0.246716
     22669.36     0.2462807
     22669.71     0.2458431
     22670.08     0.2454597
     22670.43     0.2453965
      22670.8     0.2453283
     22671.15      0.245265
      22671.5     0.2452017
     22671.87     0.2451333
     22672.22     0.2452807
     22672.57     0.2455521
     22672.94     0.2458449
     22673.29     0.2461164
     22673.66     0.2464076
     22674.01     0.2466552
     22674.36     0.2461722
     22674.73     0.2456538
     22675.08      0.245168
     22675.43     0.2446851
      22675.8     0.2441667
     22676.15     0.2439807
     22676.53     0.2441967
     22676.88     0.2443993
     22677.22     0.2446007
      22677.6     0.2448169
     22677.95     0.2450193
     22678.29     0.2448242
     22678.67     0.2445353
     22679.02     0.2442647
     22679.39     0.2439758
     22679.74     0.2437052
     22680.09     0.2434359
     22680.46     0.2431476
     22680.81     0.2428773
     22681.16     0.2426085
     22681.51     0.2423383
     22681.88     0.2420499
     22682.23     0.2419686
      22682.6     0.2419889
     22682.95     0.2420081
     22683.32     0.2420285
     22683.67     0.2420476
     22684.02     0.2420397
     22684.37     0.2416204
     22684.74     0.2411682
     22685.09     0.2407487
     22685.46     0.2402989
     22685.81     0.2398771
     22686.16     0.2397832
     22686.54     0.2400784
     22686.88     0.2403535
     22687.23     0.2406304
     22687.61     0.2409255
     22687.96     0.2412024
     22688.33     0.2411946
     22688.68     0.2411504
     22689.03     0.2411065
      22689.4     0.2410591
     22689.75     0.2410152
      22690.1     0.2409191
     22690.47     0.2406782
     22690.82     0.2404526
      22691.2     0.2402115
     22691.54     0.2399858
     22691.89     0.2397612
     22692.27     0.2398161
     22692.62     0.2399795
     22692.96     0.2401431
     22693.34     0.2403176
     22693.69     0.2404812
