WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$p1s1748gm_tmg.fits
CMPTABLE t mtab$p1s1748hm_tmc.fits
EXPR     t landolt,B
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 9.771246E-20
PIVWV    r 4433.508
BANDW    r 352.9421
TPEAK    r 1.
EQUVW    r 1010.301
RECTW    r 1010.301
EMFLX    r 1.029395E-16
     5389.936    0.05764222
     5390.169    0.05748817
     5390.403     0.0573338
     5390.634    0.05718137
     5390.868    0.05702701
     5391.102    0.05687297
     5391.335     0.0567186
     5391.569    0.05656424
     5391.803    0.05640987
     5392.037     0.0562555
     5392.268    0.05610308
     5392.502    0.05594871
     5392.736    0.05579434
      5392.97    0.05563998
     5393.201    0.05548755
     5393.435    0.05533318
     5393.671    0.05517688
     5393.905    0.05502252
     5394.136    0.05487009
      5394.37    0.05471572
     5394.604    0.05456136
     5394.838    0.05440699
     5395.069    0.05425424
     5395.303    0.05409987
     5395.537    0.05394551
     5395.774    0.05378921
     5396.005    0.05363677
     5396.239    0.05348209
     5396.473    0.05332773
     5396.707    0.05317336
     5396.938     0.0530206
     5397.172    0.05286624
     5397.406    0.05271187
     5397.641    0.05255719
     5397.875    0.05240282
     5398.109    0.05224814
     5398.343    0.05209377
     5398.574    0.05194101
     5398.808    0.05178665
     5399.042    0.05163196
     5399.276     0.0514776
     5399.508    0.05132484
     5399.745    0.05116855
     5399.979    0.05101386
     5400.213    0.05090611
     5400.444    0.05080449
     5400.679    0.05070136
     5400.913    0.05059824
     5401.147    0.05049533
     5401.378     0.0503935
     5401.616    0.05028908
      5401.85    0.05018596
     5402.084    0.05008305
     5402.315    0.04998121
      5402.55    0.04987808
     5402.784    0.04977496
     5403.016    0.04967312
      5403.25       0.04957
     5403.487    0.04946559
     5403.722    0.04936246
     5403.953    0.04926084
     5404.187    0.04915772
     5404.422    0.04905437
     5404.656    0.04895125
     5404.888    0.04884942
     5405.122    0.04874629
     5405.356    0.04864316
     5405.594    0.04853875
     5405.825    0.04843691
      5406.06    0.04833379
     5406.294    0.04823066
     5406.528    0.04812754
      5406.76    0.04802549
     5406.995    0.04792237
     5407.232    0.04781795
     5407.466    0.04771482
     5407.698    0.04761278
     5407.933    0.04750965
     5408.167    0.04740652
     5408.399    0.04730447
     5408.633    0.04720135
     5408.868    0.04709822
     5409.103    0.04699488
     5409.337    0.04689176
     5409.572    0.04678842
     5409.806    0.04668529
     5410.041    0.04658195
     5410.272    0.04648012
     5410.507    0.04637678
     5410.742    0.04627365
     5410.977    0.04617031
     5411.211    0.04606697
     5411.446    0.04596385
     5411.681    0.04586051
     5411.916    0.04575717
     5412.147    0.04565533
     5412.382    0.04555199
     5412.617    0.04544865
     5412.848    0.04534682
     5413.083    0.04524348
     5413.321    0.04513884
     5413.556    0.04503551
     5413.788    0.04493345
     5414.022    0.04483033
     5414.257    0.04472699
     5414.492    0.04462365
     5414.724     0.0445216
     5414.958    0.04441826
     5415.196    0.04431363
     5415.431    0.04421029
     5415.663    0.04410824
     5415.898     0.0440049
     5416.133    0.04390156
     5416.368    0.04379822
       5416.6    0.04369617
     5416.834    0.04359283
     5417.072     0.0434882
     5417.305    0.04338593
      5417.54     0.0432826
     5417.774    0.04317925
     5418.009    0.04307592
     5418.241    0.04297386
     5418.477    0.04287031
     5418.711    0.04276697
     5418.946    0.04266363
     5419.181    0.04256029
     5419.417    0.04245674
     5419.651     0.0423534
     5419.887    0.04224984
     5420.119    0.04214779
     5420.354    0.04204445
     5420.589     0.0419409
     5420.824    0.04183756
     5421.059      0.041734
     5421.294    0.04163066
     5421.529    0.04152711
     5421.761    0.04142506
     5421.997     0.0413215
     5422.231    0.04121816
     5422.467    0.04111461
     5422.699    0.04101234
     5422.934      0.040909
     5423.172    0.04080416
     5423.408     0.0407006
      5423.64    0.04059855
     5423.875      0.040495
      5424.11    0.04039145
     5424.346    0.04028789
     5424.578    0.04018584
     5424.813    0.04008228
     5425.048    0.03997873
     5425.287    0.03987389
     5425.519    0.03977162
     5425.754    0.03966806
      5425.99    0.03956451
     5426.222    0.03946246
     5426.457    0.03935891
     5426.692    0.03925535
     5426.928     0.0391518
     5427.163    0.03904824
     5427.398    0.03894469
     5427.634    0.03884092
      5427.87    0.03873736
     5428.102     0.0386351
     5428.337    0.03853154
     5428.573    0.03842799
     5428.808    0.03832443
     5429.041    0.03822217
     5429.279    0.03811711
     5429.515    0.03801356
      5429.75       0.03791
     5429.982    0.03780773
     5430.218    0.03770396
     5430.454    0.03760041
     5430.689    0.03749685
     5430.921    0.03739459
      5431.16    0.03728953
     5431.396    0.03718597
     5431.628     0.0370835
     5431.864    0.03697994
       5432.1    0.03687617
     5432.335    0.03677262
     5432.567    0.03667035
     5432.803    0.03656658
     5433.042    0.03646152
     5433.277    0.03635797
      5433.51    0.03625549
     5433.746    0.03615193
     5433.981    0.03604816
     5434.217    0.03594439
      5434.45    0.03584213
     5434.686    0.03573836
     5434.924     0.0356333
      5435.16    0.03552975
     5435.393    0.03542726
     5435.628     0.0353235
     5435.864    0.03521973
       5436.1    0.03511596
     5436.333    0.03501369
     5436.568    0.03490992
     5436.807    0.03480486
      5437.04    0.03470238
     5437.276    0.03459862
     5437.512    0.03449484
     5437.748    0.03439107
      5437.98    0.03428859
     5438.216    0.03418482
     5438.452    0.03408105
     5438.688    0.03397729
     5438.924    0.03387351
      5439.16    0.03376975
     5439.396    0.03366598
     5439.631    0.03356221
     5439.864    0.03345972
       5440.1    0.03335596
     5440.336    0.03325197
     5440.572     0.0331482
     5440.808    0.03304444
     5441.044    0.03294066
      5441.28    0.03283668
     5441.516    0.03273291
     5441.749    0.03263043
     5441.985    0.03252644
     5442.221    0.03242268
     5442.454    0.03232019
      5442.69    0.03221621
     5442.929    0.03211115
     5443.166    0.03200717
     5443.398    0.03190469
     5443.634    0.03180092
     5443.871    0.03169693
     5444.107    0.03159295
      5444.34    0.03149047
     5444.576    0.03138648
     5444.812    0.03128272
     5445.051    0.03117744
     5445.284    0.03107496
     5445.521    0.03097098
     5445.757    0.03086699
     5445.993    0.03076322
     5446.226    0.03066053
     5446.462    0.03055654
     5446.699    0.03045256
     5446.935    0.03034879
     5447.171     0.0302448
     5447.407    0.03014082
     5447.644    0.03003683
     5447.877    0.02993414
     5448.113    0.02983037
     5448.349    0.02972639
     5448.585     0.0296224
     5448.819    0.02951971
     5449.058    0.02941443
     5449.294    0.02931045
     5449.531    0.02920646
     5449.764    0.02910377
        5450.    0.02899981
     5450.237    0.02891001
     5450.473    0.02882021
     5450.707    0.02873151
     5450.946    0.02864041
     5451.183     0.0285506
     5451.416    0.02846191
     5451.652    0.02837211
     5451.889    0.02828231
     5452.125    0.02819231
     5452.359    0.02810362
     5452.595    0.02801382
     5452.834     0.0279229
     5453.071    0.02783291
     5453.305    0.02774422
     5453.541    0.02765441
     5453.778    0.02756442
     5454.014    0.02747462
     5454.248    0.02738574
     5454.484    0.02729594
     5454.721    0.02720613
      5454.96    0.02711503
     5455.194    0.02702615
     5455.431    0.02693635
     5455.667    0.02684636
     5455.901    0.02675766
     5456.138    0.02666768
     5456.374    0.02657787
     5456.611    0.02648788
     5456.848    0.02639789
     5457.084    0.02630808
     5457.321     0.0262181
     5457.558     0.0261281
     5457.791    0.02603941
     5458.028    0.02594942
     5458.265    0.02585943
     5458.501    0.02576944
     5458.735    0.02568075
     5458.975    0.02558965
     5459.211    0.02549966
     5459.448    0.02540967
     5459.682    0.02532079
     5459.919     0.0252308
     5460.156    0.02514081
      5460.39    0.02505193
     5460.626    0.02496194
     5460.863    0.02487195
     5461.103    0.02478085
     5461.337    0.02469197
     5461.574    0.02460198
     5461.811    0.02451199
     5462.047      0.024422
     5462.281    0.02433312
     5462.518    0.02424313
     5462.755    0.02415296
     5462.995    0.02406185
     5463.229    0.02397298
     5463.466    0.02388299
     5463.703    0.02379281
      5463.94    0.02370282
     5464.174    0.02361394
     5464.411    0.02352395
     5464.648    0.02343378
     5464.888    0.02334267
     5465.122    0.02325361
     5465.359    0.02316362
     5465.596    0.02307363
      5465.83    0.02298457
     5466.067    0.02289458
     5466.304     0.0228044
     5466.541    0.02271441
     5466.778    0.02262424
     5467.015    0.02253425
     5467.252    0.02244407
      5467.49     0.0223539
     5467.724    0.02226502
     5467.961    0.02217484
     5468.198    0.02208485
     5468.435    0.02199468
     5468.672     0.0219045
      5468.91    0.02181432
     5469.146    0.02172434
     5469.384    0.02163416
     5469.618     0.0215451
     5469.855    0.02145492
     5470.092    0.02136493
      5470.33    0.02127476
     5470.564    0.02118569
     5470.804     0.0210944
     5471.042    0.02100423
     5471.276    0.02091517
     5471.513    0.02082499
      5471.75    0.02073481
     5471.988    0.02064464
     5472.222    0.02055558
     5472.459     0.0204654
       5472.7    0.02037411
     5472.937    0.02028394
     5473.171    0.02019487
     5473.409     0.0201047
     5473.646    0.02001452
     5473.884    0.01992416
     5474.118     0.0198351
     5474.355    0.01974492
     5474.593    0.01965475
     5474.833    0.01956346
     5475.068    0.01947421
     5475.305    0.01938403
     5475.542    0.01929386
      5475.78     0.0192035
     5476.015    0.01911443
     5476.252    0.01902426
      5476.49     0.0189339
     5476.727    0.01884372
     5476.965    0.01875336
     5477.202    0.01866318
     5477.439    0.01857301
     5477.674    0.01848376
     5477.912    0.01839358
     5478.149    0.01830322
     5478.387    0.01821286
     5478.622     0.0181238
     5478.862    0.01803232
       5479.1    0.01794215
     5479.337    0.01785179
     5479.572    0.01776254
      5479.81    0.01767236
     5480.047      0.017582
     5480.285    0.01749164
      5480.52    0.01740258
      5480.76     0.0173111
     5480.998    0.01722074
     5481.233    0.01713149
     5481.471    0.01704113
     5481.708    0.01695077
     5481.946    0.01686059
     5482.181    0.01677135
     5482.418    0.01668099
     5482.656    0.01659063
     5482.897    0.01649915
     5483.132     0.0164099
      5483.37    0.01631954
     5483.607    0.01622918
     5483.845    0.01613882
      5484.08    0.01604957
     5484.318    0.01595921
     5484.556    0.01586885
     5484.797    0.01577719
     5485.032    0.01568794
      5485.27    0.01559758
     5485.507    0.01550722
     5485.742    0.01541797
      5485.98    0.01532761
     5486.218    0.01523706
     5486.456     0.0151467
     5486.691    0.01505745
     5486.932    0.01496579
      5487.17    0.01487543
     5487.408    0.01478507
     5487.643    0.01469563
     5487.881    0.01460527
     5488.119    0.01451473
     5488.357    0.01442437
     5488.592    0.01433512
     5488.833    0.01424346
     5489.071    0.01415291
     5489.309    0.01406255
     5489.544    0.01397312
     5489.782    0.01388275
     5490.021    0.01379221
     5490.255    0.01370296
     5490.494    0.01361241
     5490.732    0.01352187
     5490.973    0.01343039
     5491.208    0.01334096
     5491.446    0.01325041
     5491.684    0.01316005
     5491.922     0.0130695
     5492.158    0.01298007
     5492.396    0.01288952
     5492.637    0.01279786
     5492.875    0.01270731
      5493.11    0.01261807
     5493.349    0.01252752
     5493.587    0.01243697
     5493.825    0.01234643
     5494.061    0.01225699
     5494.299    0.01216645
     5494.537     0.0120759
     5494.775    0.01198535
     5495.014     0.0118948
     5495.252    0.01180426
      5495.49    0.01171371
     5495.726    0.01162428
     5495.964    0.01153373
     5496.202    0.01144318
     5496.441    0.01135245
