WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,fuvmama,f25lya
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 1.129422E-15
PIVWV    r 1242.815
BANDW    r 60.47555
TPEAK    r 0.003188491
EQUVW    r 0.3124186
RECTW    r 97.98322
EMFLX    r 1.606197E-13
     1454.507   6.649293E-5
     1454.836   6.620839E-5
     1455.164   6.592536E-5
     1455.493   6.564298E-5
     1455.821   6.536201E-5
      1456.15   6.508231E-5
     1456.479   6.480402E-5
     1456.807   6.452627E-5
     1457.136   6.424993E-5
     1457.465   6.397531E-5
     1457.794   6.370122E-5
     1458.123   6.342826E-5
     1458.452   6.315683E-5
     1458.781   6.288604E-5
      1459.11   6.261637E-5
     1459.439   6.234815E-5
     1459.769   6.208055E-5
     1460.098   6.181360E-5
     1460.427   6.154730E-5
     1460.757   6.128150E-5
     1461.087   6.101674E-5
     1461.417   6.075293E-5
     1461.747   6.049042E-5
     1462.077   6.022881E-5
     1462.407   5.996900E-5
     1462.737   5.970971E-5
     1463.067   5.945134E-5
     1463.397   5.919475E-5
     1463.727   5.893869E-5
     1464.057   5.868344E-5
     1464.387   5.843077E-5
     1464.718   5.817739E-5
     1465.049   5.792547E-5
     1465.379   5.767534E-5
      1465.71   5.742570E-5
     1466.041   5.717675E-5
     1466.372   5.692968E-5
     1466.703   5.668311E-5
     1467.033   5.643728E-5
     1467.365   5.619280E-5
     1467.696   5.594997E-5
     1468.028   5.570661E-5
     1468.359   5.546576E-5
     1468.689   5.522601E-5
     1469.021   5.498632E-5
     1469.352   5.474862E-5
     1469.684   5.451142E-5
     1470.016   5.427487E-5
     1470.347   5.404208E-5
      1470.68   5.380936E-5
     1471.012   5.357767E-5
     1471.344   5.334798E-5
     1471.676   5.311875E-5
     1472.008   5.289004E-5
      1472.34   5.266325E-5
     1472.672   5.243700E-5
     1473.005   5.221117E-5
     1473.337   5.198726E-5
     1473.669   5.176390E-5
     1474.002   5.154100E-5
     1474.334   5.131996E-5
     1474.667   5.109935E-5
        1475.   5.087929E-5
     1475.333   5.066109E-5
     1475.666   5.044326E-5
     1475.999   5.022603E-5
     1476.332   5.001056E-5
     1476.665   4.979562E-5
     1476.999   4.958065E-5
     1477.332   4.936790E-5
     1477.666   4.915569E-5
     1477.999   4.894396E-5
     1478.333   4.873414E-5
     1478.666   4.852475E-5
     1478.999   4.831632E-5
     1479.334   4.810851E-5
     1479.667   4.790173E-5
     1480.001   4.769530E-5
     1480.335   4.748791E-5
     1480.669   4.728104E-5
     1481.003   4.707462E-5
     1481.338   4.686993E-5
     1481.672   4.666574E-5
     1482.006   4.646202E-5
     1482.341   4.626006E-5
     1482.675   4.605861E-5
     1483.011   4.585711E-5
     1483.344   4.565824E-5
     1483.679   4.545929E-5
     1484.014   4.526081E-5
     1484.349   4.506406E-5
     1484.684   4.486773E-5
     1485.019   4.467190E-5
     1485.354   4.447775E-5
      1485.69   4.428353E-5
     1486.025   4.409036E-5
      1486.36   4.389873E-5
     1486.696   4.370750E-5
     1487.031   4.351686E-5
     1487.367   4.332766E-5
     1487.703   4.313892E-5
     1488.038   4.295076E-5
     1488.374   4.276429E-5
      1488.71   4.257822E-5
     1489.046   4.239282E-5
     1489.382   4.220919E-5
     1489.718   4.202596E-5
     1490.054   4.184344E-5
      1490.39   4.166298E-5
     1490.727   4.148297E-5
     1491.063   4.130357E-5
       1491.4   4.112556E-5
     1491.737   4.094749E-5
     1492.073   4.077057E-5
      1492.41   4.059494E-5
     1492.747   4.041968E-5
     1493.084   4.024509E-5
      1493.42   4.007225E-5
     1493.757   3.989934E-5
     1494.094   3.972715E-5
     1494.431   3.955607E-5
     1494.768   3.938542E-5
     1495.106   3.921508E-5
     1495.444   3.904638E-5
     1495.781   3.887804E-5
     1496.119   3.871048E-5
     1496.456   3.854400E-5
     1496.794   3.837781E-5
     1497.132   3.821246E-5
      1497.47   3.804819E-5
     1497.808   3.788426E-5
     1498.146   3.772116E-5
     1498.484   3.755901E-5
     1498.822   3.739728E-5
      1499.16   3.723645E-5
     1499.498   3.707647E-5
     1499.837   3.691690E-5
     1500.175   3.676238E-5
     1500.514   3.661248E-5
     1500.852   3.646288E-5
     1501.192   3.631381E-5
     1501.531   3.616582E-5
     1501.869   3.601812E-5
     1502.208   3.587140E-5
     1502.547   3.572537E-5
     1502.886   3.557963E-5
     1503.225   3.543486E-5
     1503.565   3.529070E-5
     1503.904   3.514689E-5
     1504.243   3.500399E-5
     1504.583   3.486164E-5
     1504.922   3.471961E-5
     1505.262   3.457866E-5
     1505.602   3.443821E-5
     1505.941   3.429809E-5
     1506.281   3.415909E-5
     1506.621   3.402053E-5
     1506.961   3.388229E-5
     1507.302   3.374477E-5
     1507.641   3.360826E-5
     1507.982   3.347141E-5
     1508.322   3.333638E-5
     1508.662   3.320132E-5
     1509.002   3.306662E-5
     1509.343   3.293309E-5
     1509.684   3.279986E-5
     1510.025   3.266674E-5
     1510.366   3.253654E-5
     1510.707   3.240661E-5
     1511.048   3.227703E-5
     1511.389   3.214846E-5
      1511.73   3.202013E-5
     1512.071   3.189229E-5
     1512.412   3.176534E-5
     1512.753   3.163872E-5
     1513.095   3.151256E-5
     1513.436   3.138737E-5
     1513.778   3.126242E-5
     1514.119   3.113806E-5
     1514.461   3.101450E-5
     1514.802   3.089123E-5
     1515.144   3.076847E-5
     1515.486   3.064643E-5
     1515.828   3.052466E-5
     1516.171   3.040332E-5
     1516.513   3.028300E-5
     1516.855   3.016296E-5
     1517.198   3.004358E-5
      1517.54   2.992474E-5
     1517.883   2.980618E-5
     1518.225   2.968837E-5
     1518.567   2.957135E-5
      1518.91   2.945402E-5
     1519.252   2.933813E-5
     1519.596   2.922214E-5
     1519.939   2.910667E-5
     1520.282   2.899494E-5
     1520.625   2.888422E-5
     1520.968   2.877371E-5
     1521.311   2.866411E-5
     1521.655   2.855483E-5
     1521.998   2.844576E-5
     1522.342   2.833744E-5
     1522.685   2.822982E-5
     1523.029   2.812201E-5
     1523.373   2.801534E-5
     1523.717   2.790891E-5
      1524.06   2.780307E-5
     1524.404   2.769779E-5
     1524.748   2.759271E-5
     1525.092   2.748805E-5
     1525.436   2.738408E-5
      1525.78   2.728034E-5
     1526.125   2.717685E-5
      1526.47   2.707429E-5
     1526.814   2.697193E-5
     1527.159   2.687012E-5
     1527.503   2.676889E-5
     1527.848   2.666784E-5
     1528.193   2.656741E-5
     1528.537   2.646748E-5
     1528.882   2.636774E-5
     1529.227   2.626868E-5
     1529.573   2.617005E-5
     1529.918   2.607160E-5
     1530.263   2.597492E-5
     1530.608   2.587891E-5
     1530.954   2.578311E-5
     1531.299   2.568808E-5
     1531.645   2.559333E-5
      1531.99   2.549878E-5
     1532.337   2.540479E-5
     1532.683   2.531123E-5
     1533.028   2.521793E-5
     1533.374   2.512543E-5
      1533.72   2.503333E-5
     1534.066   2.494125E-5
     1534.413   2.484932E-5
     1534.759   2.475783E-5
     1535.105   2.466633E-5
     1535.452   2.457460E-5
     1535.798   2.448306E-5
     1536.145   2.439192E-5
     1536.491   2.430125E-5
     1536.838   2.421078E-5
     1537.185   2.412081E-5
     1537.532   2.403130E-5
     1537.879   2.394199E-5
     1538.226   2.385328E-5
     1538.574   2.376479E-5
     1538.921   2.367665E-5
     1539.267   2.358938E-5
     1539.615   2.350215E-5
     1539.962   2.341513E-5
      1540.31   2.332670E-5
     1540.657   2.323828E-5
     1541.006   2.314982E-5
     1541.353   2.306236E-5
     1541.701   2.297508E-5
     1542.049   2.288806E-5
     1542.397   2.280168E-5
     1542.745   2.271550E-5
     1543.093   2.262963E-5
     1543.441   2.254436E-5
      1543.79   2.245925E-5
     1544.138   2.237457E-5
     1544.487   2.229044E-5
     1544.835   2.220650E-5
     1545.184   2.212301E-5
     1545.532   2.203989E-5
     1545.881   2.195696E-5
      1546.23   2.187455E-5
     1546.579   2.179250E-5
     1546.928   2.171061E-5
     1547.278   2.162915E-5
     1547.627   2.154812E-5
     1547.976   2.146727E-5
     1548.325   2.138711E-5
     1548.674   2.130733E-5
     1549.023   2.122754E-5
     1549.373   2.114835E-5
     1549.723   2.106935E-5
     1550.073   2.099083E-5
     1550.422   2.091467E-5
     1550.772   2.083849E-5
     1551.123   2.076243E-5
     1551.473   2.068704E-5
     1551.823   2.061180E-5
     1552.173   2.053693E-5
     1552.523   2.046246E-5
     1552.874   2.038813E-5
     1553.224   2.031421E-5
     1553.575   2.024061E-5
     1553.925   2.016714E-5
     1554.276   2.009425E-5
     1554.626   2.002161E-5
     1554.977   1.994909E-5
     1555.328   1.987706E-5
     1555.679   1.980522E-5
      1556.03   1.973355E-5
     1556.381   1.966246E-5
     1556.733   1.959150E-5
     1557.084   1.952078E-5
     1557.436   1.945036E-5
     1557.787   1.938023E-5
     1558.139   1.931040E-5
     1558.491   1.924098E-5
     1558.842   1.917168E-5
     1559.194   1.910272E-5
     1559.546   1.903407E-5
     1559.898   1.896554E-5
      1560.25   1.889621E-5
     1560.602   1.882665E-5
     1560.954   1.875721E-5
     1561.306   1.868829E-5
     1561.659   1.861952E-5
     1562.011   1.855094E-5
     1562.364   1.848277E-5
     1562.716   1.841475E-5
     1563.069   1.834694E-5
     1563.421   1.827960E-5
     1563.775   1.821221E-5
     1564.128   1.814526E-5
     1564.481   1.807861E-5
     1564.833   1.801226E-5
     1565.186   1.794609E-5
     1565.539   1.788019E-5
     1565.893   1.781444E-5
     1566.247   1.774889E-5
       1566.6   1.768368E-5
     1566.954   1.761862E-5
     1567.307   1.755398E-5
     1567.661   1.748946E-5
     1568.015   1.742510E-5
     1568.369   1.736122E-5
     1568.723   1.729747E-5
     1569.077   1.723388E-5
     1569.431   1.717061E-5
     1569.785   1.710748E-5
     1570.139   1.704534E-5
     1570.493   1.698467E-5
     1570.848   1.692408E-5
     1571.202   1.686382E-5
     1571.557   1.680377E-5
     1571.911   1.674385E-5
     1572.266   1.668423E-5
     1572.622   1.662466E-5
     1572.977   1.656531E-5
     1573.332   1.650635E-5
     1573.687   1.644749E-5
     1574.042   1.638878E-5
     1574.396   1.633053E-5
     1574.752   1.627207E-5
     1575.108   1.621397E-5
     1575.463   1.615617E-5
     1575.818   1.609864E-5
     1576.173   1.604120E-5
      1576.53   1.598384E-5
     1576.885   1.592675E-5
     1577.241   1.586987E-5
     1577.597   1.581314E-5
     1577.953   1.575653E-5
     1578.309   1.570024E-5
     1578.666   1.564408E-5
     1579.022   1.558806E-5
     1579.379   1.553219E-5
     1579.734   1.547670E-5
     1580.091   1.542094E-5
     1580.448   1.536450E-5
     1580.804   1.530845E-5
     1581.161   1.525264E-5
     1581.518   1.519727E-5
     1581.875   1.514199E-5
     1582.231   1.508718E-5
     1582.589   1.503264E-5
     1582.946   1.497808E-5
     1583.304   1.492386E-5
     1583.661   1.486979E-5
     1584.018   1.481583E-5
     1584.376   1.476207E-5
     1584.733   1.470841E-5
     1585.091   1.465488E-5
     1585.449   1.460158E-5
     1585.806   1.454838E-5
     1586.165   1.449523E-5
     1586.522   1.444251E-5
      1586.88   1.438975E-5
     1587.238   1.433721E-5
     1587.596   1.428479E-5
     1587.955   1.423250E-5
     1588.313   1.418039E-5
     1588.671   1.412839E-5
      1589.03   1.407650E-5
     1589.388   1.402478E-5
     1589.748   1.397302E-5
     1590.107   1.392215E-5
     1590.465   1.387306E-5
     1590.824   1.382380E-5
     1591.182   1.377495E-5
     1591.542   1.372610E-5
     1591.902   1.367723E-5
     1592.261   1.362862E-5
      1592.62   1.358012E-5
     1592.979   1.353170E-5
     1593.339   1.348344E-5
     1593.698   1.343528E-5
     1594.058   1.338721E-5
     1594.418   1.333932E-5
     1594.778   1.329153E-5
     1595.137   1.324383E-5
     1595.497   1.319623E-5
     1595.858   1.314871E-5
     1596.218   1.310136E-5
     1596.578   1.305414E-5
     1596.938   1.300700E-5
     1597.298   1.295997E-5
     1597.659   1.291303E-5
     1598.019   1.286618E-5
     1598.381   1.281938E-5
     1598.742   1.277276E-5
     1599.102   1.272625E-5
     1599.463   1.267985E-5
     1599.824   1.263352E-5
     1600.185   1.259052E-5
     1600.546   1.255064E-5
     1600.907   1.251083E-5
     1601.269   1.247108E-5
     1601.629   1.243148E-5
      1601.99   1.239186E-5
     1602.353   1.235217E-5
     1602.714   1.231263E-5
     1603.076   1.227316E-5
     1603.438   1.223380E-5
       1603.8   1.219448E-5
     1604.162   1.215520E-5
     1604.524   1.211595E-5
     1604.886   1.207675E-5
     1605.249   1.203753E-5
     1605.611   1.199845E-5
     1605.972   1.195953E-5
     1606.336   1.192047E-5
     1606.697   1.188165E-5
     1607.061   1.184269E-5
     1607.422   1.180396E-5
     1607.785   1.176520E-5
     1608.148   1.172647E-5
     1608.511   1.168777E-5
     1608.874   1.164912E-5
     1609.238   1.161042E-5
     1609.601   1.157186E-5
     1609.964   1.153337E-5
     1610.327   1.149659E-5
     1610.691   1.146004E-5
     1611.054   1.142352E-5
     1611.418   1.138698E-5
     1611.782   1.135041E-5
     1612.146   1.131395E-5
     1612.509   1.127761E-5
     1612.873   1.124122E-5
     1613.237   1.120489E-5
     1613.601   1.116859E-5
     1613.965   1.113235E-5
     1614.329   1.109605E-5
     1614.693   1.105979E-5
     1615.058   1.102357E-5
     1615.422   1.098736E-5
     1615.788   1.095113E-5
     1616.152   1.091501E-5
     1616.517   1.087891E-5
     1616.882   1.084286E-5
     1617.246   1.080688E-5
     1617.611   1.077074E-5
     1617.977   1.073473E-5
     1618.342   1.069871E-5
     1618.707   1.066273E-5
     1619.072   1.062678E-5
     1619.437   1.059083E-5
     1619.803   1.055494E-5
     1620.168   1.052000E-5
     1620.534   1.048617E-5
       1620.9   1.045238E-5
     1621.266   1.041855E-5
     1621.631   1.038475E-5
     1621.997   1.035100E-5
     1622.363   1.031718E-5
     1622.729   1.028341E-5
     1623.095   1.024966E-5
     1623.463   1.021579E-5
     1623.829   1.018205E-5
     1624.195   1.014836E-5
     1624.561   1.011458E-5
     1624.929   1.008075E-5
     1625.295   1.004701E-5
     1625.662   1.001329E-5
     1626.029   9.979611E-6
     1626.396   9.945852E-6
     1626.763   9.912148E-6
      1627.13   9.878439E-6
     1627.497   9.844733E-6
     1627.864   9.811055E-6
     1628.232   9.777332E-6
     1628.599   9.743591E-6
     1628.967   9.709895E-6
     1629.334   9.676165E-6
     1629.702   9.642469E-6
     1630.069   9.609133E-6
     1630.437   9.577139E-6
     1630.805   9.545191E-6
     1631.173   9.513259E-6
     1631.542   9.481249E-6
      1631.91   9.449362E-6
     1632.279   9.417440E-6
     1632.647   9.385545E-6
     1633.015   9.353684E-6
     1633.384   9.321804E-6
     1633.752   9.289972E-6
      1634.12   9.258230E-6
     1634.489   9.226413E-6
     1634.858   9.194645E-6
     1635.228   9.162812E-6
     1635.597   9.131092E-6
     1635.966   9.099420E-6
     1636.335   9.067695E-6
     1636.704   9.036021E-6
     1637.073   9.004370E-6
     1637.443   8.972745E-6
     1637.812   8.941160E-6
     1638.183   8.909527E-6
     1638.552   8.878002E-6
     1638.921   8.846589E-6
     1639.291   8.815096E-6
     1639.661   8.783642E-6
     1640.031   8.752155E-6
     1640.401   8.719919E-6
     1640.771   8.687733E-6
     1641.142   8.655576E-6
     1641.512   8.623440E-6
     1641.882   8.591346E-6
     1642.254   8.559209E-6
     1642.624   8.527179E-6
     1642.995   8.495199E-6
     1643.366   8.463222E-6
     1643.737   8.431306E-6
     1644.108   8.399412E-6
     1644.479   8.367549E-6
      1644.85   8.335729E-6
     1645.221   8.303950E-6
     1645.592   8.272222E-6
     1645.963   8.240540E-6
     1646.335   8.208869E-6
     1646.706   8.177250E-6
     1647.078   8.145673E-6
      1647.45   8.114139E-6
     1647.821   8.082657E-6
     1648.193   8.051192E-6
     1648.565   8.019777E-6
     1648.937   7.988394E-6
      1649.31   7.974067E-6
     1649.682   7.963193E-6
