WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,fuvmama,f25qtz
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 1.221380E-16
PIVWV    r 1595.281
BANDW    r 97.19807
TPEAK    r 0.01081984
EQUVW    r 2.249232
RECTW    r 207.8804
EMFLX    r 3.969751E-14
     1969.299   2.224198E-5
     1969.698   2.194451E-5
     1970.098   2.166641E-5
     1970.495   2.144935E-5
     1970.895   2.123137E-5
     1971.294   2.101319E-5
     1971.693   2.079481E-5
     1972.093   2.057611E-5
     1972.491   2.035783E-5
     1972.891   2.013876E-5
      1973.29   1.991996E-5
     1973.689   1.970036E-5
     1974.089   1.948058E-5
     1974.488   1.926107E-5
     1974.888   1.904077E-5
     1975.287   1.882081E-5
     1975.688   1.859946E-5
     1976.088   1.837905E-5
     1976.488   1.815784E-5
     1976.888   1.793631E-5
     1977.288   1.771519E-5
     1977.688   1.749328E-5
     1978.088   1.727166E-5
      1978.49   1.704868E-5
     1978.889   1.682659E-5
      1979.29   1.660371E-5
     1979.691   1.638056E-5
     1980.091   1.617147E-5
     1980.492   1.600811E-5
     1980.894   1.584456E-5
     1981.294   1.568126E-5
     1981.695   1.551738E-5
     1982.096   1.535375E-5
     1982.497   1.518948E-5
     1982.899   1.502507E-5
     1983.301   1.486047E-5
     1983.701   1.469612E-5
     1984.103   1.453119E-5
     1984.505   1.436605E-5
     1984.906   1.420123E-5
     1985.308   1.403571E-5
     1985.711   1.387005E-5
     1986.113   1.370424E-5
     1986.514   1.353869E-5
     1986.917   1.337250E-5
     1987.319   1.320612E-5
     1987.721   1.304005E-5
     1988.123   1.287333E-5
     1988.525   1.270687E-5
     1988.928   1.253981E-5
      1989.33   1.237300E-5
     1989.733   1.220555E-5
     1990.137   1.205284E-5
     1990.539   1.193058E-5
     1990.942   1.180787E-5
     1991.345   1.168532E-5
     1991.748   1.156233E-5
      1992.15   1.143957E-5
     1992.554   1.131629E-5
     1992.959   1.119260E-5
     1993.361   1.106941E-5
     1993.765   1.094577E-5
     1994.168   1.082233E-5
     1994.572   1.069841E-5
     1994.976   1.057438E-5
     1995.379   1.045054E-5
     1995.784   1.032622E-5
     1996.188   1.020180E-5
     1996.591   1.007757E-5
     1996.996   9.952858E-6
       1997.4   9.828035E-6
     1997.805   9.703069E-6
     1998.209   9.578300E-6
     1998.613   9.453084E-6
     1999.017   9.328064E-6
     1999.422   9.202558E-6
     1999.827   9.076943E-6
     2000.232   9.009599E-6
     2000.638   8.985618E-6
     2001.042   8.961677E-6
     2001.447   8.937642E-6
     2001.852   8.913644E-6
     2002.257   8.889555E-6
     2002.663   8.865435E-6
     2003.068   8.841350E-6
     2003.473   8.817173E-6
     2003.878   8.793033E-6
     2004.284   8.768797E-6
      2004.69   8.744531E-6
     2005.096   8.720244E-6
     2005.502   8.695933E-6
