WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,hrc,f550m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 5.985469E-19
PIVWV    r 5579.85
BANDW    r 165.2026
TPEAK    r 0.246869
EQUVW    r 131.4178
RECTW    r 532.3381
EMFLX    r 3.231981E-16
      4159.38   1.185301E-5
     4159.976   1.186764E-5
     4160.572   1.188233E-5
      4161.17   1.189709E-5
     4161.769   1.191185E-5
     4162.365   1.192657E-5
     4162.961   1.194129E-5
     4163.561   1.195610E-5
     4164.159   1.197090E-5
     4164.758   1.198569E-5
     4165.355   1.200045E-5
     4165.952   1.201524E-5
     4166.551   1.203005E-5
     4167.148   1.204483E-5
     4167.746   1.205962E-5
     4168.343   1.207443E-5
     4168.942   1.208931E-5
     4169.542   1.210418E-5
     4170.137   1.211889E-5
     4170.737   1.213353E-5
     4171.334   1.214813E-5
     4171.935   1.216279E-5
     4172.535   1.217744E-5
     4173.132   1.219204E-5
      4173.73   1.220667E-5
     4174.331   1.222138E-5
     4174.929   1.223603E-5
      4175.53   1.225074E-5
     4176.128   1.226539E-5
     4176.729   1.228009E-5
      4177.33   1.229482E-5
     4177.928   1.230952E-5
     4178.527   1.232420E-5
     4179.125   1.233888E-5
     4179.727   1.235365E-5
     4180.326   1.236841E-5
     4180.924   1.238320E-5
     4181.526   1.239804E-5
     4182.125   1.241283E-5
     4182.727   1.242769E-5
     4183.328   1.244257E-5
     4183.928   1.245742E-5
     4184.527   1.247225E-5
     4185.129   1.248714E-5
     4185.729   1.250200E-5
     4186.331   1.251691E-5
     4186.931   1.253175E-5
     4187.533   1.254670E-5
     4188.133   1.256158E-5
     4188.733   1.257646E-5
     4189.336   1.259142E-5
     4189.936   1.260634E-5
     4190.539   1.262142E-5
     4191.139   1.263644E-5
      4191.74   1.265151E-5
      4192.34   1.266659E-5
     4192.943   1.268173E-5
     4193.544   1.269680E-5
     4194.147   1.271193E-5
     4194.749   1.272705E-5
     4195.352   1.274222E-5
     4195.956   1.275739E-5
     4196.557   1.277251E-5
      4197.16   1.278768E-5
     4197.762   1.280281E-5
     4198.366   1.281801E-5
     4198.967   1.283316E-5
     4199.571   1.284838E-5
      4200.17   1.286348E-5
     4200.775   1.287873E-5
     4201.379   1.289396E-5
     4201.981   1.290914E-5
     4202.583   1.292433E-5
     4203.186   1.293954E-5
      4203.79   1.295480E-5
     4204.393   1.297001E-5
     4204.997   1.298527E-5
       4205.6   1.300050E-5
     4206.205   1.301580E-5
     4206.808   1.303107E-5
     4207.413   1.304638E-5
     4208.016   1.306163E-5
     4208.621   1.307694E-5
     4209.226   1.309228E-5
     4209.829   1.310758E-5
     4210.435   1.312297E-5
     4211.036   1.313826E-5
     4211.642   1.315366E-5
     4212.245   1.316901E-5
     4212.851   1.318444E-5
     4213.455   1.319982E-5
     4214.059   1.321523E-5
     4214.665   1.323068E-5
     4215.269   1.324609E-5
     4215.875   1.326157E-5
     4216.479   1.327698E-5
     4217.085   1.329246E-5
      4217.69   1.330790E-5
     4218.296   1.332339E-5
     4218.901   1.333886E-5
     4219.508   1.335440E-5
     4220.112   1.336985E-5
     4220.719   1.338521E-5
     4221.327   1.340061E-5
     4221.929   1.341591E-5
     4222.536   1.343132E-5
     4223.142   1.344669E-5
     4223.749   1.346212E-5
     4224.352   1.347745E-5
     4224.959   1.349294E-5
     4225.565   1.350832E-5
     4226.173   1.352378E-5
     4226.781   1.353925E-5
     4227.386   1.355467E-5
     4227.994   1.357015E-5
       4228.6   1.358562E-5
     4229.208   1.360114E-5
     4229.814   1.361656E-5
     4230.423   1.363208E-5
     4231.029   1.364757E-5
     4231.638   1.366308E-5
     4232.244   1.367857E-5
     4232.851   1.369408E-5
     4233.459   1.370965E-5
     4234.066   1.372517E-5
     4234.675   1.374069E-5
     4235.279   1.375614E-5
     4235.889   1.377175E-5
     4236.496   1.378729E-5
     4237.105   1.380288E-5
     4237.712   1.381846E-5
     4238.322   1.383409E-5
     4238.929   1.384965E-5
     4239.539   1.386527E-5
     4240.149   1.388092E-5
     4240.756   1.389654E-5
     4241.366   1.391222E-5
     4241.974   1.392785E-5
     4242.584   1.394350E-5
     4243.192   1.395914E-5
       4243.8   1.397480E-5
     4244.408   1.399044E-5
     4245.019   1.400614E-5
     4245.629   1.402186E-5
     4246.235   1.403748E-5
     4246.846   1.405324E-5
     4247.455   1.406891E-5
     4248.066   1.408468E-5
     4248.674   1.410039E-5
     4249.286   1.411617E-5
     4249.895   1.413188E-5
     4250.506   1.414782E-5
     4251.115   1.416374E-5
     4251.727   1.417973E-5
     4252.335   1.419564E-5
     4252.947   1.421163E-5
     4253.559   1.422764E-5
     4254.168   1.424358E-5
     4254.778   1.425955E-5
     4255.388   1.427552E-5
        4256.   1.429158E-5
      4256.61   1.430754E-5
      4257.22   1.432353E-5
      4257.83   1.433954E-5
     4258.442   1.435563E-5
     4259.055   1.437170E-5
     4259.665   1.438772E-5
     4260.278   1.440374E-5
     4260.888   1.441964E-5
     4261.501   1.443564E-5
     4262.112   1.445161E-5
     4262.725   1.446764E-5
     4263.336   1.448359E-5
     4263.949   1.449959E-5
      4264.56   1.451556E-5
     4265.171   1.453154E-5
     4265.785   1.454760E-5
     4266.396   1.456358E-5
      4267.01   1.457964E-5
     4267.621   1.459565E-5
     4268.232   1.461166E-5
     4268.844   1.462768E-5
     4269.458   1.464378E-5
      4270.07   1.465983E-5
     4270.684   1.467577E-5
     4271.296   1.469167E-5
     4271.911   1.470765E-5
     4272.525   1.472362E-5
     4273.137   1.473954E-5
      4273.75   1.475546E-5
     4274.364   1.477146E-5
     4274.979   1.478748E-5
     4275.592   1.480344E-5
     4276.205   1.481941E-5
     4276.817   1.483537E-5
     4277.432   1.485140E-5
     4278.047   1.486744E-5
     4278.661   1.488341E-5
     4279.274   1.489941E-5
     4279.887   1.491542E-5
     4280.502   1.493176E-5
     4281.116   1.494809E-5
     4281.729   1.496446E-5
     4282.345   1.498087E-5
     4282.961   1.499730E-5
     4283.575   1.501365E-5
     4284.189   1.503001E-5
     4284.805   1.504646E-5
     4285.421   1.506291E-5
     4286.038   1.507937E-5
     4286.652   1.509581E-5
     4287.266   1.511223E-5
      4287.88   1.512864E-5
     4288.498   1.514515E-5
     4289.112   1.516159E-5
     4289.727   1.517805E-5
     4290.344   1.519452E-5
     4290.958   1.521089E-5
     4291.576   1.522730E-5
      4292.19   1.524364E-5
     4292.806   1.526000E-5
     4293.423   1.527644E-5
     4294.041   1.529290E-5
     4294.656   1.530930E-5
     4295.271   1.532572E-5
     4295.889   1.534220E-5
     4296.507   1.535868E-5
     4297.123   1.537512E-5
     4297.741   1.539164E-5
     4298.356   1.540806E-5
     4298.973   1.542447E-5
     4299.591   1.544100E-5
     4300.207   1.545748E-5
     4300.823   1.547396E-5
     4301.442   1.549054E-5
     4302.058   1.550707E-5
     4302.675   1.552358E-5
     4303.293   1.554016E-5
      4303.91   1.555668E-5
     4304.529   1.557329E-5
     4305.148   1.558989E-5
     4305.766   1.560645E-5
     4306.382   1.562300E-5
     4307.002   1.563963E-5
     4307.622   1.565628E-5
     4308.239   1.567286E-5
     4308.858   1.568952E-5
     4309.476   1.570613E-5
     4310.093   1.572274E-5
     4310.711   1.573920E-5
     4311.331   1.575574E-5
     4311.949   1.577221E-5
     4312.569   1.578874E-5
     4313.187   1.580523E-5
     4313.805   1.582174E-5
     4314.426   1.583832E-5
     4315.044   1.585484E-5
     4315.665   1.587143E-5
     4316.283   1.588796E-5
     4316.904   1.590456E-5
     4317.522   1.592111E-5
     4318.144   1.593774E-5
     4318.765   1.595437E-5
     4319.383   1.597094E-5
     4320.005   1.598761E-5
     4320.624   1.600434E-5
     4321.243   1.602109E-5
     4321.862   1.603784E-5
     4322.484   1.605465E-5
     4323.103   1.607138E-5
     4323.725   1.608822E-5
     4324.345   1.610501E-5
     4324.964   1.612180E-5
     4325.586   1.613866E-5
     4326.206   1.615546E-5
     4326.829   1.617236E-5
     4327.448   1.618917E-5
     4328.071   1.620606E-5
     4328.691   1.622291E-5
     4329.312   1.623977E-5
     4329.934   1.625668E-5
     4330.557   1.627332E-5
      4331.18   1.628993E-5
       4331.8   1.630650E-5
     4332.421   1.632308E-5
     4333.042   1.633967E-5
     4333.665   1.635634E-5
     4334.286   1.637297E-5
     4334.907   1.638960E-5
     4335.528   1.640620E-5
     4336.152   1.642288E-5
     4336.776   1.643958E-5
     4337.397   1.645623E-5
     4338.019   1.647287E-5
     4338.643   1.648957E-5
     4339.267   1.650631E-5
     4339.889   1.652300E-5
     4340.511   1.653980E-5
     4341.135   1.655668E-5
     4341.759   1.657363E-5
     4342.381   1.659049E-5
     4343.004   1.660736E-5
     4343.628   1.662431E-5
     4344.251   1.664122E-5
     4344.876   1.665819E-5
     4345.499   1.667510E-5
     4346.121   1.669202E-5
     4346.744   1.670893E-5
     4347.369   1.672593E-5
     4347.992   1.674288E-5
     4348.617   1.675987E-5
     4349.241   1.677684E-5
     4349.866   1.679387E-5
     4350.492   1.681092E-5
     4351.115   1.682793E-5
     4351.739   1.684500E-5
     4352.365   1.686210E-5
     4352.991   1.687919E-5
     4353.615   1.689625E-5
     4354.238   1.691329E-5
     4354.865   1.693043E-5
     4355.489   1.694751E-5
     4356.113   1.696460E-5
     4356.739   1.698179E-5
     4357.364   1.699892E-5
     4357.988   1.701604E-5
     4358.615   1.703317E-5
      4359.24   1.705029E-5
     4359.864   1.706745E-5
     4360.491   1.708477E-5
     4361.119   1.710214E-5
     4361.744   1.711948E-5
     4362.369   1.713680E-5
     4362.996   1.715416E-5
     4363.624   1.717157E-5
     4364.251   1.718901E-5
     4364.876   1.720639E-5
     4365.502   1.722375E-5
      4366.13   1.724119E-5
     4366.756   1.725859E-5
     4367.381   1.727599E-5
     4368.007   1.729343E-5
     4368.636   1.731090E-5
     4369.262   1.732831E-5
      4369.89   1.734579E-5
     4370.516   1.736310E-5
     4371.143   1.738038E-5
     4371.771   1.739767E-5
       4372.4   1.741500E-5
     4373.026   1.743231E-5
     4373.653   1.744961E-5
     4374.282   1.746698E-5
     4374.912   1.748438E-5
     4375.539   1.750171E-5
     4376.166   1.751902E-5
     4376.795   1.753641E-5
     4377.424   1.755382E-5
     4378.052   1.757119E-5
     4378.679   1.758856E-5
     4379.307   1.760593E-5
     4379.937   1.762340E-5
     4380.564   1.764067E-5
     4381.192   1.765796E-5
     4381.822   1.767533E-5
      4382.45   1.769264E-5
      4383.08   1.771001E-5
     4383.711   1.772736E-5
     4384.339   1.774467E-5
     4384.967   1.776201E-5
     4385.598   1.777941E-5
     4386.229   1.779683E-5
     4386.857   1.781421E-5
     4387.486   1.783159E-5
     4388.117   1.784905E-5
     4388.746   1.786638E-5
     4389.375   1.788377E-5
     4390.006   1.790127E-5
     4390.635   1.791905E-5
     4391.267   1.793689E-5
     4391.896   1.795468E-5
     4392.525   1.797249E-5
     4393.155   1.799031E-5
     4393.787   1.800819E-5
     4394.416   1.802602E-5
     4395.048   1.804395E-5
     4395.681   1.806184E-5
     4396.311   1.807969E-5
     4396.943   1.809763E-5
     4397.575   1.811559E-5
     4398.205   1.813347E-5
     4398.835   1.815134E-5
     4399.468   1.816930E-5
     4400.099   1.818712E-5
     4400.729   1.820451E-5
      4401.36   1.822190E-5
     4401.993   1.823933E-5
     4402.626   1.825681E-5
     4403.257   1.827423E-5
     4403.888   1.829166E-5
     4404.519   1.830907E-5
     4405.152   1.832656E-5
     4405.784   1.834398E-5
     4406.417   1.836147E-5
     4407.049   1.837891E-5
     4407.683   1.839642E-5
     4408.314   1.841389E-5
     4408.949   1.843146E-5
     4409.583   1.844899E-5
     4410.215   1.846646E-5
     4410.849   1.848396E-5
     4411.481   1.850139E-5
     4412.113   1.851883E-5
     4412.746   1.853632E-5
      4413.38   1.855385E-5
     4414.013   1.857131E-5
     4414.647   1.858885E-5
      4415.28   1.860635E-5
     4415.913   1.862382E-5
     4416.548   1.864137E-5
     4417.181   1.865887E-5
     4417.816   1.867645E-5
     4418.449   1.869396E-5
     4419.085   1.871155E-5
     4419.718   1.872911E-5
     4420.354   1.874676E-5
      4420.99   1.876444E-5
     4421.623   1.878206E-5
     4422.257   1.879971E-5
     4422.893   1.881743E-5
     4423.526   1.883508E-5
     4424.161   1.885275E-5
     4424.797   1.887046E-5
     4425.431   1.888813E-5
     4426.067   1.890591E-5
     4426.702   1.892360E-5
     4427.336   1.894129E-5
      4427.97   1.895898E-5
     4428.607   1.897676E-5
     4429.244   1.899455E-5
     4429.879   1.901228E-5
     4430.516   1.903050E-5
     4431.151   1.904876E-5
     4431.789   1.906714E-5
     4432.426   1.908549E-5
     4433.061   1.910377E-5
     4433.696   1.912206E-5
     4434.334   1.914041E-5
      4434.97   1.915870E-5
     4435.605   1.917701E-5
     4436.243   1.919542E-5
     4436.879   1.921378E-5
     4437.517   1.923220E-5
     4438.153   1.925054E-5
     4438.789   1.926888E-5
     4439.425   1.928726E-5
     4440.063   1.930565E-5
     4440.702   1.932329E-5
     4441.338   1.934089E-5
     4441.975   1.935854E-5
     4442.614   1.937620E-5
     4443.253   1.939387E-5
      4443.89   1.941149E-5
     4444.529   1.942921E-5
     4445.166   1.944686E-5
     4445.805   1.946456E-5
     4446.442   1.948220E-5
     4447.079   1.949987E-5
     4447.716   1.951757E-5
     4448.356   1.953533E-5
     4448.996   1.955308E-5
     4449.634   1.957078E-5
     4450.271   1.958856E-5
     4450.909   1.960648E-5
     4451.549   1.962449E-5
     4452.189   1.964250E-5
     4452.828   1.966048E-5
     4453.465   1.967840E-5
     4454.106   1.969639E-5
     4454.744   1.971439E-5
     4455.385   1.973246E-5
     4456.023   1.975043E-5
     4456.665   1.976850E-5
     4457.306   1.978656E-5
     4457.944   1.980456E-5
     4458.583   1.982257E-5
     4459.222   1.984062E-5
     4459.863   1.985877E-5
     4460.502   1.987699E-5
     4461.142   1.989526E-5
     4461.781   1.991355E-5
     4462.423   1.993195E-5
     4463.064   1.995034E-5
     4463.707   1.996874E-5
     4464.346   1.998706E-5
     4464.986   2.000538E-5
     4465.628   2.002379E-5
     4466.268   2.004216E-5
     4466.911   2.006063E-5
     4467.551   2.007901E-5
     4468.193   2.009747E-5
     4468.833   2.011588E-5
     4469.474   2.013428E-5
     4470.117   2.015274E-5
     4470.757   2.017103E-5
       4471.4   2.018943E-5
     4472.041   2.020780E-5
     4472.682   2.022615E-5
     4473.323   2.024452E-5
     4473.966   2.026296E-5
     4474.607   2.028135E-5
     4475.251   2.029982E-5
     4475.892   2.031827E-5
     4476.536   2.033672E-5
      4477.18   2.035518E-5
     4477.821   2.037362E-5
     4478.466   2.039212E-5
     4479.107   2.041055E-5
     4479.751   2.042906E-5
     4480.394   2.044763E-5
     4481.038   2.046635E-5
     4481.678   2.048488E-5
     4482.322   2.050358E-5
     4482.967   2.052230E-5
     4483.609   2.054095E-5
     4484.252   2.055963E-5
     4484.895   2.057836E-5
      4485.54   2.059712E-5
     4486.183   2.061581E-5
     4486.828   2.063458E-5
     4487.471   2.065328E-5
     4488.116   2.067204E-5
     4488.759   2.069077E-5
     4489.405   2.070958E-5
     4490.048   2.072827E-5
     4490.694   2.074636E-5
      4491.34   2.076452E-5
     4491.983   2.078264E-5
      4492.63   2.080077E-5
     4493.271   2.081877E-5
     4493.917   2.083694E-5
     4494.562   2.085505E-5
     4495.208   2.087323E-5
      4495.85   2.089128E-5
     4496.496   2.090947E-5
     4497.143   2.092767E-5
     4497.788   2.094578E-5
     4498.435   2.096403E-5
     4499.079   2.098223E-5
     4499.726   2.100046E-5
     4500.371   2.100769E-5
     4501.018   2.100683E-5
     4501.663   2.100597E-5
     4502.311   2.100510E-5
     4502.956   2.100421E-5
     4503.604   2.100334E-5
     4504.251   2.100247E-5
     4504.895   2.100160E-5
     4505.542   2.100072E-5
     4506.188   2.099985E-5
     4506.836   2.099896E-5
     4507.479   2.099809E-5
     4508.128   2.099719E-5
     4508.774   2.099631E-5
     4509.422   2.099543E-5
     4510.071   2.099444E-5
     4510.717   2.099250E-5
     4511.366   2.099057E-5
     4512.013   2.098865E-5
     4512.662   2.098672E-5
     4513.308   2.098481E-5
     4513.958   2.098290E-5
     4514.604   2.098097E-5
     4515.254   2.097902E-5
     4515.901   2.097706E-5
     4516.548   2.097514E-5
     4517.197   2.097320E-5
     4517.845   2.097123E-5
     4518.495   2.096929E-5
      4519.14   2.096736E-5
      4519.79   2.096538E-5
     4520.437   2.096357E-5
     4521.087   2.096183E-5
     4521.735   2.096012E-5
     4522.386   2.095839E-5
     4523.034   2.095664E-5
     4523.685   2.095487E-5
     4524.335   2.095311E-5
     4524.983   2.095136E-5
     4525.634   2.094960E-5
     4526.283   2.094785E-5
     4526.934   2.094611E-5
     4527.583   2.094436E-5
     4528.231   2.094258E-5
      4528.88   2.094080E-5
     4529.532   2.093903E-5
     4530.181   2.093732E-5
      4530.83   2.093567E-5
     4531.481   2.093403E-5
     4532.131   2.093240E-5
     4532.783   2.093076E-5
     4533.433   2.092914E-5
     4534.084   2.092751E-5
     4534.734   2.092585E-5
     4535.387   2.092417E-5
     4536.037   2.092250E-5
     4536.689   2.092087E-5
     4537.339   2.091923E-5
     4537.992   2.091756E-5
     4538.645   2.091592E-5
     4539.295   2.091427E-5
     4539.945   2.091258E-5
     4540.596   2.094648E-5
     4541.249   2.098382E-5
     4541.899   2.102099E-5
      4542.55   2.105823E-5
     4543.201   2.109549E-5
     4543.855   2.113295E-5
     4544.508   2.117038E-5
      4545.16   2.120770E-5
     4545.813   2.124519E-5
     4546.465   2.128252E-5
     4547.119   2.132001E-5
     4547.771   2.135745E-5
     4548.422   2.139486E-5
     4549.076   2.143244E-5
