WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,ccd,f28x50lp
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 1.637050E-19
PIVWV    r 7218.918
BANDW    r 1140.357
TPEAK    r 0.1240126
EQUVW    r 366.392
RECTW    r 2954.473
EMFLX    r 6.195580E-16
     6309.455     0.1199525
      6309.95     0.1199543
     6310.449     0.1199573
     6310.944     0.1199602
     6311.443     0.1199631
     6311.942      0.119966
     6312.438     0.1199689
     6312.937     0.1199718
     6313.436     0.1199747
     6313.935     0.1199777
     6314.431     0.1199806
      6314.93     0.1199835
     6315.426     0.1199864
     6315.925     0.1199893
     6316.421     0.1199922
      6316.92     0.1199951
     6317.416      0.119998
     6317.912     0.1200009
     6318.412     0.1200037
     6318.908     0.1200067
     6319.407     0.1200096
     6319.903     0.1200116
     6320.403     0.1200131
     6320.903     0.1200145
     6321.402     0.1200159
     6321.898     0.1200173
     6322.398     0.1200188
     6322.898     0.1200202
     6323.395     0.1200216
     6323.895     0.1200231
     6324.391     0.1200245
     6324.888     0.1200259
     6325.388     0.1200273
     6325.888     0.1200288
     6326.384     0.1200301
     6326.881     0.1200316
     6327.381      0.120033
     6327.878     0.1200344
     6328.378     0.1200358
     6328.878     0.1200372
     6329.379     0.1200387
     6329.875     0.1200387
     6330.376     0.1200386
     6330.873     0.1200385
     6331.374     0.1200385
     6331.874     0.1200385
     6332.371     0.1200384
     6332.872     0.1200383
     6333.369     0.1200383
     6333.866     0.1200382
     6334.367     0.1200382
     6334.864     0.1200381
     6335.365     0.1200381
     6335.862      0.120038
     6336.363     0.1200379
     6336.864     0.1200379
     6337.362     0.1200378
     6337.863     0.1200377
     6338.364     0.1200377
     6338.861     0.1200376
     6339.362     0.1200369
      6339.86     0.1200354
     6340.361     0.1200339
     6340.863     0.1200323
      6341.36     0.1200308
     6341.862     0.1200293
     6342.359     0.1200278
     6342.857     0.1200262
     6343.359     0.1200247
     6343.857     0.1200231
     6344.358     0.1200216
     6344.856     0.1200201
     6345.358     0.1200185
     6345.856      0.120017
     6346.358     0.1200154
      6346.86     0.1200139
     6347.361     0.1200123
      6347.86     0.1200108
     6348.362     0.1200092
      6348.86     0.1200077
     6349.362     0.1200062
     6349.864     0.1200046
     6350.362      0.120003
     6350.864     0.1200014
     6351.363     0.1199998
     6351.862     0.1199983
     6352.364     0.1199966
     6352.866     0.1199951
     6353.365     0.1199935
     6353.867     0.1199916
     6354.366     0.1199886
     6354.865     0.1199856
     6355.367     0.1199825
     6355.866     0.1199795
     6356.369     0.1199765
     6356.871     0.1199734
      6357.37     0.1199704
     6357.873     0.1199673
     6358.375     0.1199643
     6358.878     0.1199612
     6359.377     0.1199582
      6359.88     0.1199551
     6360.379      0.119952
     6360.882     0.1199489
     6361.381     0.1199459
     6361.884     0.1199428
     6362.384     0.1199397
     6362.887     0.1199366
     6363.386     0.1199335
     6363.886     0.1199295
     6364.389     0.1199249
     6364.889     0.1199204
     6365.392     0.1199158
     6365.895     0.1199113
     6366.395     0.1199068
     6366.898     0.1199022
     6367.398     0.1198977
     6367.901     0.1198931
     6368.405     0.1198886
     6368.908      0.119884
     6369.412     0.1198795
     6369.912     0.1198749
     6370.412     0.1198704
     6370.916     0.1198658
     6371.416     0.1198612
     6371.919     0.1198566
     6372.419     0.1198521
      6372.92     0.1198475
     6373.424     0.1198429
     6373.924     0.1198383
     6374.428     0.1198337
     6374.932     0.1198291
     6375.432     0.1198245
     6375.937     0.1198199
      6376.44     0.1198153
     6376.944     0.1198107
     6377.445     0.1198061
     6377.949     0.1198015
      6378.45     0.1197969
     6378.951     0.1197923
     6379.455     0.1197877
     6379.959     0.1197831
      6380.46      0.119781
     6380.965     0.1197791
     6381.466     0.1197772
     6381.967     0.1197753
     6382.471     0.1197733
     6382.972     0.1197714
     6383.477     0.1197695
     6383.981     0.1197676
     6384.486     0.1197657
     6384.987     0.1197637
     6385.492     0.1197618
     6385.997     0.1197599
     6386.499      0.119758
     6387.003     0.1197561
     6387.505     0.1197541
     6388.006     0.1197522
     6388.511     0.1197503
     6389.013     0.1197484
     6389.518     0.1197464
     6390.023     0.1197444
     6390.524     0.1197397
     6391.026      0.119735
     6391.532     0.1197303
     6392.033     0.1197257
     6392.542     0.1197209
     6393.044     0.1197156
     6393.549     0.1197095
     6394.051     0.1197034
     6394.557     0.1196972
     6395.062      0.119691
     6395.564     0.1196849
      6396.07     0.1196788
     6396.572     0.1196726
     6397.074     0.1196665
      6397.58     0.1196603
     6398.083     0.1196553
     6398.588     0.1196505
      6399.09     0.1196458
     6399.596     0.1196411
     6400.099     0.1196364
     6400.604     0.1196317
     6401.111     0.1196269
     6401.617     0.1196221
     6402.119     0.1196174
     6402.625     0.1196127
     6403.128     0.1196079
     6403.634     0.1196032
     6404.141     0.1195984
     6404.644     0.1195937
      6405.15     0.1195889
     6405.652     0.1195842
     6406.155     0.1195795
     6406.662     0.1195747
     6407.165       0.11957
     6407.671     0.1195652
     6408.174     0.1195605
     6408.681     0.1195557
     6409.184      0.119551
     6409.691     0.1195462
     6410.198     0.1195414
     6410.701     0.1195366
     6411.208     0.1195318
     6411.714      0.119527
     6412.218     0.1195222
     6412.725     0.1195173
     6413.232     0.1195125
     6413.735     0.1195077
     6414.242     0.1195029
     6414.746     0.1194981
     6415.253     0.1194933
     6415.756     0.1194885
      6416.26     0.1194837
     6416.768     0.1194788
     6417.275      0.119474
     6417.779     0.1194692
     6418.282     0.1194644
      6418.79     0.1194595
     6419.294     0.1194548
     6419.801     0.1194499
     6420.309     0.1194451
     6420.813     0.1194402
      6421.32     0.1194353
     6421.828     0.1194305
     6422.332     0.1194262
      6422.84     0.1194228
     6423.348     0.1194193
     6423.852     0.1194159
      6424.36     0.1194125
     6424.864      0.119409
     6425.372     0.1194056
     6425.876     0.1194022
     6426.385     0.1193987
     6426.889     0.1193953
     6427.394     0.1193908
     6427.902     0.1193859
     6428.406      0.119381
     6428.915     0.1193762
     6429.423     0.1193713
     6429.928     0.1193664
     6430.436     0.1193615
     6430.941     0.1193566
     6431.449     0.1193516
     6431.958     0.1193469
     6432.466     0.1193434
     6432.975     0.1193399
     6433.479     0.1193364
     6433.985     0.1193329
     6434.493     0.1193295
     6434.999      0.119326
     6435.507     0.1193225
     6436.013      0.119319
     6436.518     0.1193155
     6437.026     0.1193113
     6437.532     0.1193064
     6438.041     0.1193014
      6438.55     0.1192965
     6439.055     0.1192916
     6439.564     0.1192866
      6440.07     0.1192817
     6440.583     0.1192767
     6441.088     0.1192717
     6441.597     0.1192667
     6442.103      0.119263
     6442.612     0.1192595
     6443.118      0.119256
     6443.627     0.1192524
     6444.133     0.1192489
     6444.643     0.1192453
     6445.149     0.1192418
     6445.655     0.1192382
     6446.165     0.1192347
      6446.67     0.1192311
      6447.18     0.1192276
      6447.69      0.119224
     6448.196     0.1192205
     6448.706     0.1192169
     6449.215     0.1192134
     6449.726     0.1192098
     6450.232     0.1192062
     6450.742     0.1192026
     6451.248      0.119199
     6451.758     0.1191944
     6452.265     0.1191894
     6452.771     0.1191844
     6453.281     0.1191793
     6453.792     0.1191742
     6454.298     0.1191692
     6454.805     0.1191642
     6455.315     0.1191591
     6455.822     0.1191541
     6456.333     0.1191491
     6456.843     0.1191455
     6457.353     0.1191418
      6457.86     0.1191382
     6458.371     0.1191346
     6458.881      0.119131
     6459.388     0.1191273
     6459.899     0.1191237
     6460.406     0.1191201
     6460.917     0.1191164
     6461.424      0.119112
     6461.931     0.1191069
     6462.442     0.1191017
      6462.95     0.1190966
     6463.457     0.1190915
     6463.968     0.1190864
     6464.479     0.1190812
      6464.99     0.1190761
     6465.498      0.119071
     6466.009     0.1190658
      6466.52     0.1190607
     6467.027     0.1190556
     6467.539     0.1190504
     6468.046     0.1190453
     6468.558     0.1190401
     6469.069      0.119035
     6469.577     0.1190299
     6470.088     0.1190247
     6470.597     0.1190195
     6471.104     0.1190144
     6471.616     0.1190091
     6472.124      0.119004
     6472.636     0.1189987
     6473.144     0.1189936
     6473.656     0.1189883
     6474.167     0.1189831
     6474.676     0.1189779
     6475.187     0.1189727
       6475.7     0.1189675
     6476.208     0.1189623
      6476.72     0.1189571
     6477.229     0.1189519
      6477.74     0.1189466
     6478.252     0.1189414
     6478.761     0.1189362
     6479.273      0.118931
     6479.782     0.1189258
     6480.291     0.1189221
     6480.803     0.1189193
     6481.315     0.1189154
     6481.824     0.1189115
     6482.333     0.1189075
     6482.846     0.1189036
     6483.354     0.1188997
     6483.867     0.1188957
     6484.379     0.1188917
     6484.889     0.1188878
     6485.401     0.1188838
     6485.914     0.1188799
     6486.423      0.118876
     6486.936      0.118872
     6487.449     0.1188681
     6487.958     0.1188641
     6488.471     0.1188602
      6488.98     0.1188562
     6489.494     0.1188523
     6490.003     0.1188483
     6490.516     0.1188415
     6491.025     0.1188348
     6491.535      0.118828
     6492.048     0.1188212
     6492.558     0.1188144
     6493.071     0.1188076
     6493.584     0.1188008
     6494.094      0.118794
     6494.608     0.1187872
     6495.118     0.1187804
     6495.631     0.1187736
     6496.145     0.1187668
     6496.655       0.11876
     6497.168     0.1187532
     6497.682     0.1187464
     6498.192     0.1187396
     6498.706     0.1187328
     6499.216      0.118726
     6499.729     0.1187192
      6500.24      0.118711
      6500.75        0.1187
     6501.264     0.1186888
     6501.774     0.1186778
     6502.289     0.1186666
     6502.803     0.1186555
     6503.313     0.1186444
     6503.827     0.1186333
     6504.338     0.1186222
     6504.852     0.1186111
     6505.366     0.1186007
     6505.881      0.118591
     6506.392     0.1185813
     6506.906     0.1185716
     6507.417      0.118562
     6507.931     0.1185523
     6508.442     0.1185427
     6508.957      0.118533
     6509.468     0.1185233
     6509.979     0.1185137
     6510.493     0.1185025
     6511.004     0.1184913
     6511.519     0.1184801
     6512.034     0.1184689
     6512.545     0.1184577
      6513.06     0.1184465
     6513.575     0.1184352
     6514.086     0.1184241
     6514.601     0.1184129
     6515.116     0.1184009
     6515.628     0.1183883
     6516.143     0.1183756
     6516.654      0.118363
     6517.166     0.1183504
     6517.681     0.1183377
     6518.193     0.1183252
     6518.708     0.1183125
      6519.22     0.1182998
     6519.735     0.1182872
     6520.247     0.1182759
     6520.763     0.1182646
     6521.278     0.1182533
     6521.793      0.118242
     6522.306     0.1182307
     6522.821     0.1182194
     6523.333     0.1182082
     6523.849     0.1181968
     6524.365     0.1181855
     6524.877     0.1181743
     6525.393     0.1181629
     6525.905     0.1181517
     6526.417     0.1181405
     6526.934     0.1181291
     6527.446     0.1181179
     6527.962     0.1181065
     6528.475     0.1180953
     6528.991      0.118084
     6529.503     0.1180727
      6530.02     0.1180601
     6530.536     0.1180501
     6531.052     0.1180401
     6531.564     0.1180301
     6532.081     0.1180201
     6532.594     0.1180102
      6533.11     0.1180002
     6533.626     0.1179902
      6534.14     0.1179803
     6534.656      0.117971
     6535.169     0.1179625
     6535.682      0.117954
     6536.199     0.1179454
     6536.712      0.117937
