WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,hrc,f850lp
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.286984E-19
PIVWV    r 9145.235
BANDW    r 538.9528
TPEAK    r 0.138128
EQUVW    r 209.575
RECTW    r 1517.252
EMFLX    r 3.622200E-16
     7152.896   2.906785E-7
     7153.623   2.918040E-7
     7154.346   2.929229E-7
     7155.068   2.940413E-7
     7155.795   2.951657E-7
     7156.518   2.962846E-7
     7157.237   2.973960E-7
     7157.964   2.985193E-7
     7158.687   2.996370E-7
      7159.41   3.007543E-7
     7160.137   3.018763E-7
      7160.86   3.029888E-7
     7161.588   3.041082E-7
     7162.311   3.052204E-7
     7163.035   3.063330E-7
     7163.762   3.074503E-7
     7164.486   3.085617E-7
     7165.209   3.096731E-7
     7165.938   3.107905E-7
     7166.657   3.118947E-7
     7167.381   3.130051E-7
     7168.109   3.141210E-7
     7168.833   3.152311E-7
     7169.562   3.163462E-7
     7170.286   3.174581E-7
      7171.01   3.185754E-7
     7171.738   3.196967E-7
     7172.463   3.208132E-7
     7173.188   3.219294E-7
     7173.916   3.230503E-7
     7174.641   3.241657E-7
     7175.365   3.252804E-7
     7176.094   3.264011E-7
     7176.815   3.275098E-7
     7177.544   3.286306E-7
     7178.269   3.297445E-7
     7178.994   3.308580E-7
     7179.723   3.319774E-7
     7180.449   3.330922E-7
     7181.174   3.342066E-7
     7181.903   3.353273E-7
     7182.629   3.364419E-7
     7183.354   3.375561E-7
     7184.084   3.386762E-7
      7184.81   3.397899E-7
      7185.54   3.409106E-7
     7186.261   3.420185E-7
     7186.987   3.431330E-7
     7187.717   3.442528E-7
     7188.443   3.453669E-7
     7189.169   3.464810E-7
       7189.9   3.476013E-7
     7190.626   3.487102E-7
     7191.353   3.498185E-7
     7192.083   3.509320E-7
     7192.809   3.520387E-7
      7193.54   3.531519E-7
     7194.267   3.542579E-7
     7194.993   3.553635E-7
      7195.72   3.564710E-7
     7196.447   3.575766E-7
     7197.174   3.586822E-7
     7197.905   3.597933E-7
     7198.632   3.608982E-7
     7199.359   3.620034E-7
      7200.09   3.631108E-7
     7200.818   3.641947E-7
     7201.549   3.652835E-7
     7202.277   3.663658E-7
     7203.004   3.674477E-7
     7203.736   3.685352E-7
     7204.463   3.696158E-7
     7205.191   3.706965E-7
     7205.919   3.717776E-7
     7206.647   3.728578E-7
     7207.375   3.739372E-7
     7208.107   3.750218E-7
     7208.835   3.761007E-7
     7209.567   3.771854E-7
     7210.295   3.782693E-7
     7211.024   3.793627E-7
     7211.756   3.804619E-7
     7212.485   3.815546E-7
     7213.213   3.826467E-7
     7213.946   3.837445E-7
     7214.675   3.848359E-7
       7215.4   3.859219E-7
     7216.132   3.870186E-7
     7216.861   3.881094E-7
     7217.594   3.892060E-7
     7218.324   3.902969E-7
     7219.053   3.913865E-7
     7219.786   3.924822E-7
     7220.515   3.935619E-7
     7221.245   3.946381E-7
     7221.978   3.957188E-7
     7222.708   3.967945E-7
     7223.438   3.978699E-7
     7224.171   3.989491E-7
     7224.901   4.000233E-7
      7225.63   4.010967E-7
      7226.36   4.021699E-7
      7227.09   4.032424E-7
     7227.825   4.043219E-7
     7228.555   4.053935E-7
     7229.285   4.064646E-7
     7230.019   4.075422E-7
      7230.75   4.086304E-7
      7231.48   4.097180E-7
     7232.214   4.108108E-7
     7232.945   4.118978E-7
      7233.68   4.129900E-7
     7234.406   4.140700E-7
     7235.137   4.151566E-7
     7235.872   4.162485E-7
     7236.603   4.173335E-7
     7237.334   4.184184E-7
     7238.069   4.195090E-7
       7238.8   4.205939E-7
     7239.531   4.216779E-7
     7240.267   4.227619E-7
     7240.998   4.238289E-7
     7241.733   4.249015E-7
     7242.465   4.259678E-7
     7243.197   4.270341E-7
     7243.932   4.281049E-7
      7244.66   4.291645E-7
     7245.392   4.302293E-7
     7246.128   4.312995E-7
      7246.86   4.323637E-7
     7247.592   4.334276E-7
     7248.328   4.344969E-7
      7249.06   4.355590E-7
     7249.796   4.366281E-7
     7250.529   4.377015E-7
     7251.261   4.387782E-7
     7251.998   4.398604E-7
      7252.73   4.409376E-7
     7253.463   4.420132E-7
     7254.196   4.430890E-7
     7254.929   4.441646E-7
     7255.661   4.452388E-7
     7256.398   4.463201E-7
     7257.131   4.473949E-7
     7257.868   4.484749E-7
     7258.602   4.495494E-7
     7259.335   4.506232E-7
     7260.072   4.517008E-7
     7260.806   4.527646E-7
     7261.539   4.538279E-7
     7262.276   4.548966E-7
      7263.01   4.559597E-7
     7263.744   4.570227E-7
     7264.478   4.580853E-7
     7265.211   4.591472E-7
     7265.949   4.602146E-7
     7266.683   4.612755E-7
     7267.417   4.623367E-7
     7268.155   4.634024E-7
      7268.89   4.644631E-7
     7269.624   4.655231E-7
     7270.362   4.665899E-7
     7271.097   4.676527E-7
     7271.831   4.687143E-7
      7272.57   4.697825E-7
       7273.3   4.708381E-7
     7274.035   4.718994E-7
     7274.774   4.729663E-7
     7275.509   4.740267E-7
     7276.248   4.750931E-7
     7276.983   4.761532E-7
     7277.718   4.772121E-7
     7278.457   4.782773E-7
     7279.192   4.793368E-7
     7279.928   4.803956E-7
     7280.667   4.814568E-7
     7281.402   4.825117E-7
     7282.138   4.835667E-7
     7282.878   4.846275E-7
     7283.609   4.856753E-7
     7284.349   4.867348E-7
     7285.085   4.877886E-7
     7285.821   4.888413E-7
     7286.561   4.899004E-7
     7287.297   4.909527E-7
     7288.033   4.920054E-7
     7288.773   4.930627E-7
      7289.51   4.941143E-7
     7290.246   4.951644E-7
     7290.986   4.962172E-7
     7291.723   4.972646E-7
     7292.463   4.983165E-7
     7293.196   4.993577E-7
     7293.933   5.004048E-7
     7294.674   5.014560E-7
     7295.411   5.025013E-7
     7296.147   5.035462E-7
     7296.889   5.045977E-7
     7297.626   5.056423E-7
     7298.363   5.066858E-7
     7299.104   5.077361E-7
     7299.842   5.087798E-7
     7300.583   5.098295E-7
      7301.32   5.108731E-7
     7302.058   5.119170E-7
       7302.8   5.129672E-7
     7303.533   5.140047E-7
     7304.271   5.150476E-7
     7305.013   5.160967E-7
     7305.751   5.171399E-7
     7306.489   5.181814E-7
     7307.231   5.192281E-7
     7307.969   5.202694E-7
     7308.711   5.213168E-7
      7309.45   5.223576E-7
     7310.188   5.233975E-7
     7310.931   5.244437E-7
     7311.669   5.254853E-7
     7312.404   5.265214E-7
     7313.146   5.275671E-7
     7313.885   5.286066E-7
     7314.624   5.296457E-7
     7315.367   5.306903E-7
     7316.106   5.317285E-7
     7316.849   5.327735E-7
     7317.588   5.338111E-7
     7318.327   5.348478E-7
     7319.071   5.358915E-7
      7319.81   5.369295E-7
     7320.549   5.379658E-7
     7321.293   5.390074E-7
     7322.033   5.400426E-7
     7322.768   5.410719E-7
     7323.512   5.421120E-7
     7324.251   5.431460E-7
     7324.996   5.441863E-7
     7325.735   5.452193E-7
     7326.476   5.462529E-7
      7327.22   5.472916E-7
      7327.96   5.483240E-7
       7328.7   5.493576E-7
     7329.444   5.503949E-7
     7330.185   5.514303E-7
     7330.925   5.524773E-7
      7331.67   5.535302E-7
     7332.407   5.545709E-7
     7333.151   5.556223E-7
     7333.892   5.566696E-7
     7334.633   5.577152E-7
     7335.378   5.587661E-7
     7336.119   5.598106E-7
      7336.86   5.608566E-7
     7337.605   5.619065E-7
     7338.346   5.629508E-7
     7339.087   5.639948E-7
     7339.833   5.650440E-7
     7340.574   5.660730E-7
      7341.32   5.671037E-7
     7342.062   5.681281E-7
     7342.799   5.691464E-7
     7343.545   5.701750E-7
     7344.287   5.711981E-7
     7345.029   5.722222E-7
     7345.775   5.732500E-7
     7346.517   5.742719E-7
     7347.259   5.752939E-7
     7348.005   5.763217E-7
     7348.748   5.773436E-7
     7349.494   5.783691E-7
     7350.236   5.793912E-7
     7350.979   5.804168E-7
     7351.726   5.814476E-7
     7352.464   5.824666E-7
     7353.207   5.834912E-7
     7353.954   5.845200E-7
     7354.696   5.855441E-7
     7355.439   5.865678E-7
     7356.187   5.875962E-7
      7356.93   5.886189E-7
     7357.677   5.896468E-7
      7358.42   5.906685E-7
     7359.163   5.916897E-7
     7359.911   5.927176E-7
     7360.654   5.937255E-7
     7361.398   5.947309E-7
     7362.142   5.957356E-7
     7362.885   5.967387E-7
     7363.629   5.977429E-7
     7364.377   5.987526E-7
     7365.121   5.997553E-7
     7365.869   6.007630E-7
     7366.613   6.017654E-7
     7367.357   6.027676E-7
     7368.105   6.037749E-7
      7368.85   6.047753E-7
     7369.594   6.057763E-7
     7370.342   6.067913E-7
     7371.087   6.078108E-7
     7371.832   6.088290E-7
     7372.576   6.098473E-7
     7373.321   6.108664E-7
      7374.07   6.118900E-7
     7374.815   6.129072E-7
      7375.56   6.139244E-7
     7376.309   6.149468E-7
     7377.054   6.159633E-7
     7377.799   6.169797E-7
     7378.549   6.180014E-7
     7379.294   6.190164E-7
      7380.04   6.200311E-7
     7380.789   6.210511E-7
     7381.535   6.220656E-7
      7382.28   6.230795E-7
     7383.026   6.240921E-7
     7383.772   6.251062E-7
     7384.521   6.261235E-7
     7385.268   6.271355E-7
     7386.014   6.281468E-7
     7386.764   6.291644E-7
      7387.51   6.301769E-7
     7388.256   6.311873E-7
     7389.007   6.322030E-7
     7389.753   6.332138E-7
     7390.504   6.342262E-7
      7391.25   6.352302E-7
     7391.997   6.362330E-7
     7392.744   6.372362E-7
      7393.49   6.382388E-7
     7394.237   6.392415E-7
     7394.988   6.402485E-7
     7395.735   6.412504E-7
     7396.482   6.422529E-7
     7397.234   6.432610E-7
     7397.981   6.442617E-7
     7398.732   6.452671E-7
     7399.479   6.462671E-7
     7400.227   6.472608E-7
     7400.979   6.482438E-7
     7401.722   6.492133E-7
      7402.47   6.501896E-7
     7403.222   6.511704E-7
      7403.97   6.521462E-7
     7404.718   6.531208E-7
      7405.47   6.541003E-7
     7406.218   6.550742E-7
     7406.966   6.560464E-7
     7407.718   6.570252E-7
     7408.467   6.579993E-7
     7409.219   6.589783E-7
     7409.967   6.599499E-7
     7410.716   6.609207E-7
     7411.469   6.618972E-7
     7412.213   6.628625E-7
     7412.962   6.638317E-7
     7413.715   6.648069E-7
     7414.464   6.657764E-7
     7415.213   6.667455E-7
     7415.966   6.677192E-7
     7416.715   6.686877E-7
     7417.468   6.696598E-7
     7418.218   6.706269E-7
     7418.967   6.715940E-7
     7419.721   6.725656E-7
      7420.47   6.735196E-7
      7421.22   6.744659E-7
     7421.969   6.754116E-7
     7422.719   6.763565E-7
     7423.469   6.773014E-7
     7424.223   6.782510E-7
     7424.973   6.791951E-7
     7425.727   6.801441E-7
     7426.477   6.810868E-7
     7427.228   6.820289E-7
     7427.982   6.829754E-7
     7428.732   6.839167E-7
     7429.482   6.848572E-7
     7430.237   6.858095E-7
     7430.988   6.867714E-7
     7431.738   6.877319E-7
     7432.489   6.886926E-7
      7433.24   6.896522E-7
     7433.995   6.906174E-7
     7434.746   6.915758E-7
     7435.497   6.925356E-7
     7436.252   6.934986E-7
     7437.003   6.944551E-7
     7437.754   6.954113E-7
      7438.51   6.963731E-7
     7439.261   6.973298E-7
     7440.013   6.982856E-7
     7440.769   6.992340E-7
     7441.516   7.001715E-7
     7442.272   7.011189E-7
     7443.024   7.020615E-7
     7443.775   7.030015E-7
     7444.532   7.039474E-7
     7445.284   7.048877E-7
     7446.036   7.058272E-7
     7446.792   7.067718E-7
     7447.544   7.077109E-7
     7448.296   7.086484E-7
     7449.053   7.095913E-7
     7449.806   7.105288E-7
     7450.562   7.114839E-7
     7451.315   7.124386E-7
     7452.063   7.133867E-7
      7452.82   7.143447E-7
     7453.573   7.152966E-7
     7454.326   7.162483E-7
     7455.083   7.172048E-7
     7455.836   7.181565E-7
     7456.589   7.191072E-7
     7457.347   7.200628E-7
       7458.1   7.210129E-7
     7458.857   7.219675E-7
     7459.611   7.229173E-7
     7460.365   7.238577E-7
     7461.123   7.247941E-7
     7461.872   7.257192E-7
     7462.626   7.266483E-7
     7463.384   7.275821E-7
     7464.138   7.285108E-7
     7464.892   7.294389E-7
      7465.65   7.303719E-7
     7466.404   7.312987E-7
     7467.162   7.322299E-7
     7467.917   7.331565E-7
     7468.671   7.340823E-7
      7469.43   7.350133E-7
     7470.184   7.359392E-7
     7470.939   7.368685E-7
     7471.698   7.378020E-7
     7472.448   7.387249E-7
     7473.203   7.396527E-7
     7473.962   7.405853E-7
     7474.717   7.415127E-7
     7475.476   7.424429E-7
     7476.231   7.433683E-7
     7476.987   7.442940E-7
     7477.746   7.452238E-7
     7478.501   7.461482E-7
     7479.257   7.470722E-7
     7480.017   7.480008E-7
     7480.772   7.489238E-7
     7481.524   7.498417E-7
     7482.284   7.507678E-7
      7483.04   7.516883E-7
     7483.799   7.526137E-7
     7484.556   7.535344E-7
     7485.312   7.544541E-7
     7486.072   7.553785E-7
     7486.828   7.562983E-7
     7487.584   7.572173E-7
     7488.345   7.581392E-7
     7489.101   7.590553E-7
     7489.858   7.599746E-7
     7490.619   7.705675E-7
     7491.375   7.833020E-7
     7492.132   7.960389E-7
     7492.889   8.087706E-7
     7493.646   8.214947E-7
     7494.407   8.342871E-7
     7495.164   8.470084E-7
     7495.921   8.597155E-7
     7496.682   8.724911E-7
     7497.439   8.851942E-7
     7498.197   8.978913E-7
     7498.958   9.106578E-7
     7499.716   9.233516E-7
     7500.478   9.360852E-7
     7501.235   9.487264E-7
     7501.989   9.613034E-7
     7502.751   9.740048E-7
     7503.509   9.866351E-7
     7504.267   9.992676E-7
     7505.029   1.011958E-6
     7505.787   1.024565E-6
     7506.545   1.037175E-6
     7507.308   1.049853E-6
     7508.066   1.062450E-6
     7508.829   1.075105E-6
     7509.587   1.087698E-6
     7510.346   1.100289E-6
     7511.109   1.112943E-6
     7511.868   1.125528E-6
     7512.622   1.138032E-6
     7513.385   1.150676E-6
     7514.144   1.163241E-6
     7514.903   1.175810E-6
     7515.667   1.188432E-6
     7516.426   1.200985E-6
     7517.189   1.213597E-6
     7517.949   1.226146E-6
     7518.708   1.238679E-6
     7519.472   1.251281E-6
     7520.231   1.263818E-6
     7520.991   1.276351E-6
     7521.755   1.288961E-6
      7522.51   1.301419E-6
     7523.271   1.313953E-6
     7524.035   1.326547E-6
     7524.794   1.339058E-6
     7525.559   1.351636E-6
     7526.319   1.364145E-6
     7527.079   1.376649E-6
     7527.844   1.389218E-6
     7528.604   1.401708E-6
     7529.365   1.414201E-6
     7530.129   1.426752E-6
      7530.89   1.439225E-6
     7531.651   1.451694E-6
     7532.416   1.464230E-6
     7533.173   1.476623E-6
     7533.938   1.489146E-6
     7534.699   1.501590E-6
      7535.46   1.514038E-6
     7536.225   1.526543E-6
     7536.987   1.538983E-6
     7537.748   1.551412E-6
     7538.514   1.563905E-6
     7539.275   1.576321E-6
     7540.037   1.588739E-6
     7540.802   1.601164E-6
     7541.564   1.613527E-6
      7542.33   1.625938E-6
     7543.088   1.638215E-6
      7543.85   1.650561E-6
     7544.616   1.662960E-6
     7545.378   1.675289E-6
     7546.141   1.687610E-6
     7546.907   1.699988E-6
     7547.669   1.712307E-6
     7548.432   1.724611E-6
     7549.198   1.736976E-6
     7549.961   1.749267E-6
     7550.724   1.761618E-6
     7551.491   1.774038E-6
     7552.253   1.786379E-6
     7553.016   1.798711E-6
     7553.779   1.811046E-6
     7554.542   1.823377E-6
      7555.31   1.835765E-6
     7556.073   1.848082E-6
     7556.836   1.860398E-6
     7557.604   1.872776E-6
     7558.367   1.885084E-6
     7559.131   1.897386E-6
     7559.898   1.909743E-6
     7560.662   1.922026E-6
      7561.43   1.934376E-6
     7562.194   1.946649E-6
     7562.958   1.958913E-6
     7563.722   1.971181E-6
     7564.486   1.983444E-6
      7565.25   1.995697E-6
     7566.018   2.008003E-6
     7566.783   2.020257E-6
     7567.547   2.032493E-6
     7568.315   2.044795E-6
      7569.08   2.057030E-6
     7569.849   2.069328E-6
     7570.614   2.081529E-6
     7571.378   2.093719E-6
     7572.147   2.105972E-6
     7572.912   2.118149E-6
     7573.673   2.130256E-6
     7574.442   2.142498E-6
     7575.208   2.154665E-6
     7575.973   2.166821E-6
     7576.742   2.179047E-6
     7577.507   2.191194E-6
     7578.277   2.203413E-6
     7579.042   2.215549E-6
     7579.808   2.227684E-6
     7580.578   2.239915E-6
     7581.344   2.252083E-6
      7582.11   2.264253E-6
      7582.88   2.276477E-6
     7583.646   2.288636E-6
     7584.408   2.300718E-6
     7585.178   2.312932E-6
     7585.944   2.325075E-6
     7586.715   2.337279E-6
     7587.481   2.349409E-6
     7588.248   2.361539E-6
     7589.019   2.373732E-6
     7589.785   2.385852E-6
     7590.552   2.397925E-6
     7591.323   2.410045E-6
     7592.089   2.422087E-6
     7592.856   2.434132E-6
     7593.624   2.446169E-6
     7594.391   2.458201E-6
     7595.162   2.470288E-6
     7595.929   2.482311E-6
     7596.696   2.494325E-6
     7597.468   2.506404E-6
     7598.235   2.518414E-6
     7599.003   2.530414E-6
     7599.775   2.542472E-6
     7600.542   2.567753E-6
     7601.311   2.598551E-6
     7602.083   2.629481E-6
      7602.85   2.660214E-6
     7603.623   2.691111E-6
     7604.386   2.721628E-6
     7605.155   2.752315E-6
     7605.927   2.783138E-6
     7606.695   2.813760E-6
     7607.464   2.844375E-6
     7608.236   2.875120E-6
     7609.005   2.905686E-6
     7609.773   2.936227E-6
     7610.546   2.966869E-6
     7611.315   2.997313E-6
     7612.088   3.027889E-6
     7612.857   3.058277E-6
     7613.626   3.088641E-6
     7614.396   3.118982E-6
     7615.165   3.149297E-6
     7615.934   3.179602E-6
     7616.708   3.210034E-6
     7617.477   3.240284E-6
     7618.246   3.270491E-6
      7619.02   3.300874E-6
