WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f547m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 7.691164E-18
PIVWV    r 5483.873
BANDW    r 205.5184
TPEAK    r 0.01630851
EQUVW    r 10.40373
RECTW    r 637.9322
EMFLX    r 4.990218E-15
     3461.467   4.823994E-9
     3462.084   5.624133E-9
     3462.702   6.424793E-9
     3463.318   7.223759E-9
     3463.936   8.026099E-9
     3464.554   8.828642E-9
     3465.172   9.632347E-9
     3465.791   1.043626E-8
     3466.409   1.124101E-8
     3467.028   1.204660E-8
     3467.642   1.284763E-8
     3468.261   1.365427E-8
      3468.88   1.446175E-8
     3469.499   1.526976E-8
     3470.118   1.577785E-8
     3470.735   1.500955E-8
     3471.354   1.423861E-8
     3471.972   1.346929E-8
     3472.592   1.269672E-8
     3473.213   1.192120E-8
     3473.831   1.115004E-8
     3474.451   1.037563E-8
     3475.071   9.600402E-9
     3475.691   8.824662E-9
     3476.311   8.048405E-9
     3476.929   7.273778E-9
      3477.55   6.496189E-9
      3478.17   5.717781E-9
     3478.789   4.941310E-9
      3479.41   4.161872E-9
     3480.031   3.417601E-9
     3480.652   3.369204E-9
     3481.271   3.320926E-9
     3481.892   3.272464E-9
     3482.513   3.223949E-9
     3483.135   3.175402E-9
     3483.754   3.126956E-9
     3484.376   3.078323E-9
     3484.998   3.029639E-9
     3485.619   2.980922E-9
     3486.241   2.932172E-9
     3486.862   2.883505E-9
     3487.486   2.834516E-9
     3488.106   2.785782E-9
     3488.728   2.736862E-9
     3489.351   2.687890E-9
     3489.971   2.639038E-9
     3490.594   3.084613E-9
     3491.217   3.554271E-9
      3491.84   4.024427E-9
     3492.461   4.493421E-9
     3493.083   4.962909E-9
     3493.706   5.434188E-9
     3494.329   5.905781E-9
     3494.953   6.377873E-9
     3495.576   6.850278E-9
       3496.2   7.323185E-9
     3496.824   7.796404E-9
     3497.446   8.268642E-9
      3498.07   8.742676E-9
     3498.694   9.217211E-9
     3499.318   9.692064E-9
     3499.943   1.016742E-8
     3500.567   1.027623E-8
      3501.19   1.034793E-8
     3501.815   1.041994E-8
     3502.438   1.049179E-8
     3503.062   1.056389E-8
     3503.688   1.063609E-8
     3504.311   1.070812E-8
     3504.936   1.078041E-8
     3505.562   1.085275E-8
     3506.185   1.092497E-8
     3506.813   1.099767E-8
     3507.438   1.107021E-8
     3508.064   1.114280E-8
     3508.688   1.121526E-8
     3509.314   1.128797E-8
     3509.941   1.136075E-8
     3510.567   1.084824E-8
     3511.191   1.027567E-8
     3511.818   9.700917E-9
     3512.445   9.125547E-9
     3513.069   8.551578E-9
     3513.696   7.975198E-9
     3514.323   7.398425E-9
      3514.95   6.821258E-9
     3515.575   6.245272E-9
     3516.203   5.666869E-9
      3516.83   5.088296E-9
     3517.456   4.510681E-9
     3518.083   3.930870E-9
     3518.711   3.350663E-9
     3519.339   2.769835E-9
     3519.967   2.188612E-9
     3520.595   2.153681E-9
     3521.223   2.149017E-9
     3521.852   2.144351E-9
     3522.478   2.139695E-9
     3523.107   2.135018E-9
     3523.735   2.130338E-9
     3524.362   2.125669E-9
     3524.991   2.120980E-9
      3525.62   2.116287E-9
     3526.249   2.111590E-9
     3526.876   2.106902E-9
     3527.506   2.102195E-9
     3528.133   2.097499E-9
     3528.763   2.092784E-9
     3529.392   2.088064E-9
     3530.022   2.083531E-9
     3530.652   2.084252E-9
      3531.28   2.084971E-9
      3531.91   2.085692E-9
     3532.542   2.086416E-9
     3533.171   2.087135E-9
     3533.801   2.087857E-9
     3534.432   2.088580E-9
     3535.062   2.089302E-9
     3535.691   2.090023E-9
     3536.322   2.090746E-9
     3536.953   2.091469E-9
     3537.582   2.092190E-9
     3538.211   2.092912E-9
     3538.843   2.093636E-9
     3539.474   2.094360E-9
     3540.106   2.203918E-9
     3540.738   2.855391E-9
     3541.369   3.507061E-9
     3542.001   4.159682E-9
     3542.633   4.812503E-9
     3543.263   5.464257E-9
     3543.896   6.118226E-9
     3544.528   6.772900E-9
      3545.16   7.428277E-9
     3545.793   8.084103E-9
     3546.424   8.738357E-9
     3547.056   9.395338E-9
     3547.687   1.005100E-8
     3548.321   1.070913E-8
     3548.954   1.136772E-8
     3549.587   1.202702E-8
     3550.218   1.269219E-8
     3550.852   1.337430E-8
     3551.485   1.405689E-8
     3552.117   1.473811E-8
     3552.753   1.542401E-8
     3553.385   1.610643E-8
     3554.019   1.679144E-8
     3554.653   1.747691E-8
     3555.287   1.816313E-8
     3555.922   1.885008E-8
     3556.556   1.953724E-8
     3557.189   2.022330E-8
     3557.824   2.091194E-8
     3558.458   2.160106E-8
     3559.092   2.228879E-8
     3559.727   2.297912E-8
     3560.362   2.270207E-8
     3560.995   2.169604E-8
      3561.63   2.068618E-8
     3562.266   1.967522E-8
     3562.902   1.866317E-8
     3563.535   1.765351E-8
     3564.171   1.664003E-8
     3564.807   1.562545E-8
     3565.443   1.460976E-8
     3566.078   1.359647E-8
     3566.716   1.257623E-8
     3567.352   1.155801E-8
     3567.989   1.053906E-8
     3568.624   9.522144E-9
      3569.26   8.501379E-9
     3569.895   7.483030E-9
     3570.532   8.385965E-9
     3571.169   9.669056E-9
     3571.806   1.095354E-8
     3572.442   1.223547E-8
     3573.077   1.351830E-8
     3573.715   1.480598E-8
     3574.353   1.609505E-8
      3574.99   1.738502E-8
     3575.628   1.867640E-8
     3576.266   1.996867E-8
     3576.904   2.126234E-8
     3577.541   2.255296E-8
     3578.179   2.384894E-8
     3578.817   2.514583E-8
     3579.456   2.644412E-8
     3580.095   2.734981E-8
     3580.734   2.599523E-8
     3581.371   2.464383E-8
      3582.01   2.328732E-8
     3582.647   2.193348E-8
     3583.286   2.057453E-8
     3583.925   1.921409E-8
     3584.563   1.785632E-8
     3585.203   1.649342E-8
     3585.842   1.512956E-8
     3586.482   1.376420E-8
     3587.122   1.239788E-8
     3587.762   1.103006E-8
     3588.402   9.661272E-9
     3589.041   8.295690E-9
     3589.681   6.924437E-9
     3590.322   6.250803E-9
     3590.962   6.270744E-9
     3591.601   6.290639E-9
     3592.242   6.310612E-9
     3592.883   6.330608E-9
     3593.524   6.350617E-9
     3594.163   6.370578E-9
     3594.804   6.390620E-9
     3595.446   6.410677E-9
     3596.085   6.430692E-9
     3596.727   6.450780E-9
     3597.369   6.470892E-9
     3598.011   6.491013E-9
     3598.651   6.511096E-9
     3599.293   6.531253E-9
     3599.935   6.551423E-9
     3600.578   7.563787E-9
      3601.22   8.688029E-9
     3601.863   9.813503E-9
     3602.505   1.094021E-8
     3603.148   1.206772E-8
     3603.789   1.319260E-8
     3604.432   1.432215E-8
     3605.073   1.544906E-8
     3605.717   1.658065E-8
      3606.36   1.771304E-8
     3607.003   1.884667E-8
     3607.645   1.997766E-8
     3608.289   2.111332E-8
     3608.931   2.224636E-8
     3609.574   2.338364E-8
     3610.221   2.409027E-8
     3610.863   2.395772E-8
     3611.507   2.382461E-8
     3612.152   2.369135E-8
     3612.794   2.355841E-8
     3613.441   2.342454E-8
     3614.083   2.329135E-8
     3614.728   2.315764E-8
     3615.373   2.302379E-8
     3616.016   2.289024E-8
     3616.662   2.275613E-8
     3617.307   2.262188E-8
      3617.95   2.248798E-8
     3618.596   2.235353E-8
     3619.242   2.221892E-8
     3619.885   2.208463E-8
     3620.531   2.159497E-8
     3621.177   2.102850E-8
     3621.824   2.046140E-8
      3622.47   1.989389E-8
     3623.116   1.932597E-8
     3623.763   1.875741E-8
     3624.409   1.818823E-8
     3625.054   1.762056E-8
     3625.701   1.705033E-8
     3626.348   1.647969E-8
     3626.995   1.590863E-8
      3627.64   1.533867E-8
     3628.287   1.476656E-8
     3628.935   1.419383E-8
      3629.58   1.362240E-8
     3630.228   1.344608E-8
     3630.876   1.400141E-8
     3631.522   1.455566E-8
      3632.17   1.511199E-8
     3632.818   1.566872E-8
     3633.466   1.622605E-8
     3634.112   1.678231E-8
     3634.761   1.734065E-8
     3635.409   1.789939E-8
     3636.058   1.845873E-8
     3636.707   1.901869E-8
     3637.356   1.957904E-8
     3638.005   2.013980E-8
     3638.652   2.069948E-8
     3639.301   2.126124E-8
      3639.95   2.182362E-8
       3640.6   2.071007E-8
     3641.248   1.946143E-8
     3641.897   1.820766E-8
     3642.545   1.695628E-8
     3643.195   1.570022E-8
     3643.845   1.444278E-8
     3644.495   1.318443E-8
     3645.146   1.192470E-8
     3645.794   1.066784E-8
     3646.445   9.406294E-9
     3647.095   8.143360E-9
     3647.746   6.879038E-9
     3648.397   5.613803E-9
     3649.048   4.347657E-9
     3649.699   3.080121E-9
     3650.348   3.737720E-9
     3650.998   6.059350E-9
     3651.649   8.390521E-9
     3652.301   1.072251E-8
     3652.952   1.305794E-8
     3653.604   1.539507E-8
     3654.254   1.772687E-8
     3654.906   2.006738E-8
     3655.556   2.240345E-8
     3656.208   2.474910E-8
     3656.861   2.709645E-8
     3657.513   2.944637E-8
     3658.166   3.179801E-8
     3658.819   3.415222E-8
     3659.472   3.650814E-8
     3660.123   3.847499E-8
     3660.776   3.878965E-8
     3661.429   3.910465E-8
     3662.082   3.941987E-8
     3662.734   3.973437E-8
     3663.387   4.005014E-8
     3664.041   4.036626E-8
     3664.695   4.068248E-8
     3665.347   4.099822E-8
     3666.001   4.131512E-8
     3666.655   4.163225E-8
     3667.307   4.194865E-8
     3667.961   4.226645E-8
     3668.616   4.258449E-8
     3669.271   4.290274E-8
     3669.925   4.322133E-8
     3670.578   4.121010E-8
     3671.233   3.888939E-8
      3671.89   3.655832E-8
     3672.543   3.424027E-8
     3673.198   3.191272E-8
     3673.854   2.958261E-8
     3674.508   2.725775E-8
     3675.163   2.492423E-8
     3675.819   2.258814E-8
     3676.475   2.024948E-8
     3677.129   1.791608E-8
     3677.783   1.558098E-8
     3678.439   1.323633E-8
     3679.095   1.088996E-8
     3679.752   8.541018E-9
     3680.409   9.935718E-9
     3681.065   1.360460E-8
      3681.72   1.726796E-8
     3682.377   2.094355E-8
     3683.034   2.462454E-8
     3683.691   2.830685E-8
     3684.349   3.199457E-8
     3685.006   3.568498E-8
     3685.664   3.937807E-8
     3686.321   4.307523E-8
     3686.975   4.675170E-8
     3687.633   5.045558E-8
     3688.291   5.416216E-8
     3688.949   5.787280E-8
     3689.605   6.157374E-8
     3690.263   6.413666E-8
     3690.922   6.496961E-8
     3691.578   6.580069E-8
     3692.237   6.663515E-8
     3692.898   6.747298E-8
     3693.555   6.830646E-8
     3694.214   6.914332E-8
     3694.873   6.998048E-8
     3695.532   7.081885E-8
     3696.192   7.165782E-8
     3696.849   7.249488E-8
     3697.509   7.333536E-8
     3698.169   7.417643E-8
     3698.827   7.501593E-8
     3699.487   7.585852E-8
     3700.147   7.647183E-8
     3700.805   7.628043E-8
     3701.465   7.608821E-8
     3702.126   7.589585E-8
     3702.786   7.570325E-8
     3703.445   7.551107E-8
     3704.106   7.531816E-8
     3704.767   7.512497E-8
     3705.428   7.493170E-8
     3706.089   7.473812E-8
      3706.75   7.454441E-8
     3707.412   7.435054E-8
     3708.071   7.415697E-8
     3708.733   7.396270E-8
     3709.395   7.376827E-8
     3710.056   7.351802E-8
     3710.717   7.267282E-8
     3711.379   7.182449E-8
     3712.041   7.097553E-8
     3712.703   7.012561E-8
     3713.364   6.927757E-8
     3714.026   6.842606E-8
     3714.687   6.757644E-8
      3715.35   6.672335E-8
     3716.013   6.586932E-8
     3716.676   6.501464E-8
     3717.339   6.415933E-8
        3718.   6.330558E-8
     3718.664   6.244869E-8
     3719.329   6.158830E-8
     3719.991   6.073233E-8
     3720.655   6.323624E-8
     3721.318   6.578967E-8
     3721.982   6.834588E-8
     3722.645   7.089645E-8
     3723.309   7.345733E-8
     3723.971   7.601159E-8
     3724.635   7.857712E-8
     3725.298   8.113699E-8
     3725.963   8.370718E-8
     3726.628   8.627926E-8
     3727.293   8.885414E-8
     3727.958   9.143089E-8
     3728.623   9.400951E-8
     3729.288   9.659190E-8
     3729.952   9.916762E-8
     3730.617   9.864399E-8
     3731.283   9.787625E-8
     3731.948   9.710770E-8
     3732.615   9.633824E-8
     3733.281   9.556823E-8
     3733.945   9.479987E-8
     3734.611   9.402840E-8
     3735.275   9.325861E-8
     3735.942   9.248569E-8
     3736.608   9.171191E-8
     3737.273   9.094009E-8
      3737.94   9.016484E-8
     3738.607   8.938900E-8
     3739.274   8.861260E-8
     3739.939   8.783761E-8
     3740.606   8.820454E-8
     3741.274   8.868669E-8
     3741.941   8.916918E-8
     3742.609   8.965219E-8
     3743.277   9.013554E-8
     3743.945   9.061939E-8
     3744.611   9.110218E-8
     3745.279   9.158689E-8
     3745.947   9.207193E-8
     3746.616   9.255749E-8
     3747.282   9.304196E-8
     3747.951   9.352839E-8
      3748.62   9.401516E-8
     3749.286   9.450082E-8
     3749.956   9.498860E-8
     3750.625   9.505818E-8
     3751.294   9.509806E-8
     3751.961   9.513785E-8
     3752.631   9.517773E-8
       3753.3   9.521764E-8
      3753.97   9.525759E-8
     3754.638   9.529742E-8
     3755.308   9.533738E-8
      3755.98   9.537750E-8
     3756.648   9.541738E-8
     3757.318   9.545741E-8
     3757.989   9.549744E-8
     3758.657   9.553740E-8
     3759.328   9.557746E-8
     3759.999   9.561757E-8
     3760.669   9.679488E-8
     3761.338   9.797205E-8
     3762.008   9.915053E-8
     3762.679   1.003337E-7
      3763.35   1.015177E-7
     3764.022   1.027025E-7
     3764.693   1.038887E-7
     3765.365   1.050761E-7
     3766.037   1.062639E-7
     3766.707   1.074496E-7
     3767.379   1.086400E-7
     3768.051   1.098316E-7
     3768.724   1.110242E-7
     3769.396   1.122175E-7
     3770.069   1.133389E-7
     3770.739   1.138145E-7
      3771.41   1.142905E-7
     3772.083   1.147683E-7
     3772.756   1.152466E-7
     3773.429   1.157252E-7
     3774.101   1.162029E-7
     3774.774   1.166823E-7
     3775.448   1.171623E-7
     3776.121   1.176425E-7
     3776.795   1.181233E-7
     3777.469   1.186044E-7
     3778.141   1.190846E-7
     3778.815   1.195666E-7
     3779.489   1.200490E-7
     3780.164   1.206876E-7
     3780.838   1.218139E-7
     3781.511   1.229376E-7
     3782.185   1.240655E-7
      3782.86   1.251950E-7
     3783.535   1.263248E-7
     3784.208   1.274526E-7
     3784.884   1.285849E-7
     3785.559   1.297180E-7
     3786.232   1.308486E-7
     3786.908   1.319841E-7
     3787.583   1.331200E-7
      3788.26   1.342576E-7
     3788.933   1.353922E-7
     3789.609   1.365313E-7
     3790.286   1.387427E-7
     3790.962   1.424207E-7
     3791.638   1.461027E-7
     3792.315   1.497873E-7
     3792.991   1.534746E-7
     3793.666   1.571552E-7
     3794.343   1.608505E-7
     3795.018   1.645364E-7
     3795.695   1.682383E-7
     3796.373   1.719428E-7
      3797.05   1.756514E-7
     3797.728   1.793626E-7
     3798.403   1.830658E-7
     3799.079   1.867730E-7
     3799.757   1.904935E-7
     3800.435   1.927460E-7
     3801.113   1.941760E-7
     3801.791   1.956069E-7
     3802.469   1.970393E-7
     3803.148   1.984727E-7
     3803.824   1.999031E-7
     3804.503   2.013390E-7
     3805.182   2.027760E-7
     3805.861   2.042150E-7
      3806.54   2.056546E-7
     3807.217   2.070915E-7
     3807.896   2.085335E-7
     3808.576   2.099771E-7
     3809.253   2.114176E-7
     3809.933   2.128638E-7
     3810.613   2.140612E-7
     3811.291   2.152284E-7
     3811.971   2.164006E-7
     3812.651   2.175735E-7
     3813.329   2.187440E-7
     3814.012   2.199224E-7
     3814.692   2.210986E-7
     3815.373   2.222757E-7
     3816.052   2.234502E-7
     3816.733   2.246293E-7
     3817.414   2.258097E-7
     3818.095   2.269909E-7
     3818.774   2.281691E-7
     3819.455   2.293523E-7
     3820.137   2.301968E-7
     3820.816   2.296914E-7
     3821.498   2.291838E-7
      3822.18   2.286757E-7
     3822.862   2.281672E-7
     3823.542   2.276596E-7
     3824.224   2.271502E-7
     3824.907   2.266401E-7
     3825.589   2.261294E-7
      3826.27   2.256200E-7
     3826.953   2.251083E-7
     3827.635   2.245962E-7
     3828.318   2.240837E-7
     3829.001   2.235706E-7
     3829.685   2.230569E-7
     3830.368   2.224142E-7
      3831.05   2.216627E-7
     3831.733   2.209085E-7
     3832.417   2.201532E-7
     3833.098   2.193997E-7
     3833.782   2.186430E-7
     3834.467   2.178856E-7
     3835.149   2.171299E-7
     3835.833   2.163711E-7
     3836.517   2.156117E-7
       3837.2   2.148539E-7
     3837.885   2.140928E-7
     3838.569   2.133311E-7
     3839.254   2.125688E-7
     3839.939   2.118057E-7
     3840.625   2.102170E-7
      3841.31   2.085469E-7
     3841.995   2.068755E-7
     3842.679   2.052070E-7
     3843.364   2.035325E-7
      3844.05   2.018562E-7
     3844.734   2.001834E-7
      3845.42   1.985040E-7
     3846.106   1.968233E-7
     3846.792   1.951408E-7
     3847.477   1.934618E-7
     3848.163   1.917762E-7
     3848.848   1.900941E-7
     3849.534   1.884054E-7
     3850.221   1.866834E-7
     3850.908   1.848939E-7
     3851.595   1.831032E-7
     3852.283   1.813105E-7
      3852.97   1.795159E-7
     3853.656   1.777256E-7
     3854.343   1.759283E-7
     3855.031   1.741291E-7
     3855.719   1.723278E-7
     3856.407   1.705253E-7
     3857.093   1.687265E-7
     3857.781   1.669207E-7
     3858.467   1.651186E-7
     3859.156   1.633095E-7
     3859.844   1.614990E-7
     3860.533   1.620973E-7
      3861.22   1.633970E-7
     3861.909   1.647018E-7
     3862.598   1.660080E-7
     3863.287   1.673150E-7
     3863.976   1.686230E-7
     3864.664   1.699286E-7
     3865.353   1.712388E-7
     3866.043   1.725504E-7
     3866.733   1.738634E-7
     3867.423   1.751772E-7
     3868.113   1.764920E-7
     3868.801   1.778044E-7
