WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,ccd,50ccd
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 9.985971E-20
PIVWV    r 5751.909
BANDW    r 1838.721
TPEAK    r 0.1475836
EQUVW    r 724.715
RECTW    r 4910.538
EMFLX    r 5.013340E-16
     1435.595  8.413250E-19
     1435.919  8.415500E-19
     1436.243  8.417748E-19
     1436.567  8.419997E-19
     1436.891  8.422243E-19
     1437.216  8.424490E-19
      1437.54  8.426735E-19
     1437.865  8.428988E-19
      1438.19  8.431231E-19
     1438.514  8.433475E-19
     1438.839  8.435719E-19
     1439.164  8.437962E-19
     1439.488  8.440205E-19
     1439.813  8.442447E-19
     1440.137  8.444640E-19
     1440.462  8.446781E-19
     1440.787  8.448921E-19
     1441.113  8.451066E-19
     1441.438  8.453205E-19
     1441.764  8.455343E-19
     1442.089  8.457481E-19
     1442.414  8.459617E-19
      1442.74  8.461753E-19
     1443.065  8.463888E-19
     1443.391  8.466023E-19
     1443.718  8.468161E-19
     1444.043  8.470291E-19
     1444.368  8.472422E-19
     1444.694  8.474555E-19
      1445.02  8.476687E-19
     1445.346  8.478817E-19
     1445.673  8.480947E-19
     1445.999  8.483076E-19
     1446.325  8.485205E-19
     1446.651  8.487333E-19
     1446.979  8.489465E-19
     1447.305  8.491592E-19
     1447.632  8.493717E-19
     1447.958  8.495842E-19
     1448.285  8.497967E-19
     1448.612  8.500091E-19
     1448.939  8.502214E-19
     1449.266  8.504336E-19
     1449.593  8.506459E-19
      1449.92  8.508580E-19
     1450.247  8.510611E-19
     1450.574  8.512614E-19
     1450.902  8.514617E-19
     1451.229  8.516619E-19
     1451.557  8.518618E-19
     1451.884  8.520619E-19
     1452.212  8.522619E-19
      1452.54  8.524615E-19
     1452.868  8.526619E-19
     1453.196  8.528615E-19
     1453.524  8.530610E-19
     1453.852  8.532604E-19
      1454.18  8.534599E-19
     1454.507  8.536588E-19
     1454.836  8.538580E-19
     1455.164  8.540571E-19
     1455.493  8.542566E-19
     1455.821  8.544556E-19
      1456.15  8.546544E-19
     1456.479  8.548533E-19
     1456.807  8.550521E-19
     1457.136  8.552508E-19
     1457.465  8.554494E-19
     1457.794  8.556478E-19
     1458.123  8.558461E-19
     1458.452  8.560446E-19
     1458.781  8.562429E-19
      1459.11  8.564410E-19
     1459.439  8.566390E-19
     1459.769  8.568372E-19
     1460.098  8.570388E-19
     1460.427  8.572494E-19
     1460.757  8.574599E-19
     1461.087  8.576703E-19
     1461.417  8.578812E-19
     1461.747  8.580914E-19
     1462.077  8.583014E-19
     1462.407  8.585114E-19
     1462.737  8.587214E-19
     1463.067  8.589313E-19
     1463.397  8.591408E-19
     1463.727  8.593504E-19
     1464.057  8.595599E-19
     1464.387  8.597689E-19
     1464.718  8.599786E-19
     1465.049  8.601878E-19
     1465.379  8.603969E-19
      1465.71  8.606057E-19
     1466.041  8.608147E-19
     1466.372  8.610236E-19
     1466.703  8.612323E-19
     1467.033  8.614407E-19
     1467.365  8.616496E-19
     1467.696  8.618576E-19
     1468.028  8.620664E-19
     1468.359  8.622745E-19
     1468.689  8.624820E-19
     1469.021  8.626900E-19
     1469.352  8.628977E-19
     1469.684  8.631055E-19
     1470.016  8.633124E-19
     1470.347  8.635045E-19
      1470.68  8.636969E-19
     1471.012  8.638889E-19
     1471.344  8.640806E-19
     1471.676  8.642723E-19
     1472.008  8.644638E-19
      1472.34  8.646552E-19
     1472.672  8.648464E-19
     1473.005  8.650376E-19
     1473.337  8.652285E-19
     1473.669  8.654195E-19
     1474.002  8.656102E-19
     1474.334  8.658009E-19
     1474.667  8.659914E-19
        1475.  8.661817E-19
     1475.333  8.663720E-19
     1475.666  8.665622E-19
     1475.999  8.667522E-19
     1476.332  8.669422E-19
     1476.665  8.671320E-19
     1476.999  8.673220E-19
     1477.332  8.675117E-19
     1477.666  8.677012E-19
     1477.999  8.678902E-19
     1478.333  8.680794E-19
     1478.666  8.682684E-19
     1478.999  8.684569E-19
     1479.334  8.686462E-19
     1479.667  8.688348E-19
     1480.001  8.690232E-19
     1480.335  8.691549E-19
     1480.669  8.692864E-19
     1481.003  8.694177E-19
     1481.338  8.695489E-19
     1481.672  8.696800E-19
     1482.006  8.698109E-19
     1482.341  8.699419E-19
     1482.675  8.700725E-19
     1483.011  8.702034E-19
     1483.344  8.703335E-19
     1483.679  8.704637E-19
     1484.014  8.705939E-19
     1484.349  8.707239E-19
     1484.684  8.708538E-19
     1485.019  8.709837E-19
     1485.354  8.711132E-19
      1485.69  8.712430E-19
     1486.025  8.713722E-19
      1486.36  8.715016E-19
     1486.696  8.716306E-19
     1487.031  8.717595E-19
     1487.367  8.718884E-19
     1487.703  8.720169E-19
     1488.038  8.721455E-19
     1488.374  8.722738E-19
      1488.71  8.724022E-19
     1489.046  8.725303E-19
     1489.382  8.726583E-19
     1489.718  8.727860E-19
     1490.054  8.729126E-19
      1490.39  8.730332E-19
     1490.727  8.731534E-19
     1491.063  8.732735E-19
       1491.4  8.733936E-19
     1491.737  8.735137E-19
     1492.073  8.736332E-19
      1492.41  8.737527E-19
     1492.747  8.738721E-19
     1493.084  8.739913E-19
      1493.42  8.741099E-19
     1493.757  8.742288E-19
     1494.094  8.743475E-19
     1494.431  8.744660E-19
     1494.768  8.745843E-19
     1495.106  8.747029E-19
     1495.444  8.748208E-19
     1495.781  8.749387E-19
     1496.119  8.750565E-19
     1496.456  8.751739E-19
     1496.794  8.752914E-19
     1497.132  8.754086E-19
      1497.47  8.755256E-19
     1497.808  8.756424E-19
     1498.146  8.757592E-19
     1498.484  8.758758E-19
     1498.822  8.759921E-19
      1499.16  8.761083E-19
     1499.498  8.762245E-19
     1499.837  8.763403E-19
     1500.175  8.765201E-19
     1500.514  8.767593E-19
     1500.852  8.769983E-19
     1501.192  8.772378E-19
     1501.531  8.774762E-19
     1501.869  8.777144E-19
     1502.208  8.779525E-19
     1502.547  8.781904E-19
     1502.886  8.784279E-19
     1503.225  8.786652E-19
     1503.565  8.789025E-19
     1503.904  8.791392E-19
     1504.243  8.793757E-19
     1504.583  8.796122E-19
     1504.922  8.798482E-19
     1505.262  8.800843E-19
     1505.602  8.803199E-19
     1505.941  8.805553E-19
     1506.281  8.807905E-19
     1506.621  8.810254E-19
     1506.961  8.812601E-19
     1507.302  8.814952E-19
     1507.641  8.817288E-19
     1507.982  8.819633E-19
     1508.322  8.821965E-19
     1508.662  8.824301E-19
     1509.002  8.826632E-19
     1509.343  8.828962E-19
     1509.684  8.831289E-19
     1510.025  8.833609E-19
     1510.366  8.835766E-19
     1510.707  8.837922E-19
     1511.048  8.840075E-19
     1511.389  8.842226E-19
      1511.73  8.844372E-19
     1512.071  8.846517E-19
     1512.412  8.848660E-19
     1512.753  8.850798E-19
     1513.095  8.852936E-19
     1513.436  8.855070E-19
     1513.778  8.857201E-19
     1514.119  8.859330E-19
     1514.461  8.861455E-19
     1514.802  8.863578E-19
     1515.144  8.865699E-19
     1515.486  8.867818E-19
     1515.828  8.869932E-19
     1516.171  8.872050E-19
     1516.513  8.874162E-19
     1516.855  8.876266E-19
     1517.198  8.878371E-19
      1517.54  8.880474E-19
     1517.883  8.882574E-19
     1518.225  8.884669E-19
     1518.567  8.886758E-19
      1518.91  8.888854E-19
     1519.252  8.890938E-19
     1519.596  8.893028E-19
     1519.939  8.895110E-19
     1520.282  8.894953E-19
     1520.625  8.894309E-19
     1520.968  8.893661E-19
     1521.311  8.893014E-19
     1521.655  8.892363E-19
     1521.998  8.891711E-19
     1522.342  8.891056E-19
     1522.685  8.890402E-19
     1523.029  8.889743E-19
     1523.373  8.889084E-19
     1523.717  8.888423E-19
      1524.06  8.887763E-19
     1524.404  8.887098E-19
     1524.748  8.886432E-19
     1525.092  8.885765E-19
     1525.436  8.885096E-19
      1525.78  8.884425E-19
     1526.125  8.883750E-19
      1526.47  8.883077E-19
     1526.814  8.882401E-19
     1527.159  8.881722E-19
     1527.503  8.881043E-19
     1527.848  8.880361E-19
     1528.193  8.879678E-19
     1528.537  8.878993E-19
     1528.882  8.878306E-19
     1529.227  8.877619E-19
     1529.573  8.876928E-19
     1529.918  8.876235E-19
     1530.263  8.875486E-19
     1530.608  8.874716E-19
     1530.954  8.873944E-19
     1531.299  8.873172E-19
     1531.645  8.872395E-19
      1531.99  8.871619E-19
     1532.337  8.870838E-19
     1532.683  8.870057E-19
     1533.028  8.869275E-19
     1533.374  8.868490E-19
      1533.72  8.867706E-19
     1534.066  8.866918E-19
     1534.413  8.866126E-19
     1534.759  8.865336E-19
     1535.105  8.864542E-19
     1535.452  8.863747E-19
     1535.798  8.862950E-19
     1536.145  8.862153E-19
     1536.491  8.861350E-19
     1536.838  8.860548E-19
     1537.185  8.859743E-19
     1537.532  8.858937E-19
     1537.879  8.858129E-19
     1538.226  8.857319E-19
     1538.574  8.856506E-19
     1538.921  8.855691E-19
     1539.267  8.854880E-19
     1539.615  8.854062E-19
     1539.962  8.853243E-19
      1540.31  8.852632E-19
     1540.657  8.852044E-19
     1541.006  8.851455E-19
     1541.353  8.850864E-19
     1541.701  8.850270E-19
     1542.049  8.849676E-19
     1542.397  8.849078E-19
     1542.745  8.848479E-19
     1543.093  8.847878E-19
     1543.441  8.847276E-19
      1543.79  8.846671E-19
     1544.138  8.846065E-19
     1544.487  8.845454E-19
     1544.835  8.844844E-19
     1545.184  8.844232E-19
     1545.532  8.843615E-19
     1545.881  8.842998E-19
      1546.23  8.842381E-19
     1546.579  8.841759E-19
     1546.928  8.841136E-19
     1547.278  8.840509E-19
     1547.627  8.839883E-19
     1547.976  8.839253E-19
     1548.325  8.838624E-19
     1548.674  8.837992E-19
     1549.023  8.837357E-19
     1549.373  8.836719E-19
     1549.723  8.836080E-19
     1550.073  7.928795E-18
     1550.422  4.154084E-17
     1550.772  7.521095E-17
     1551.123  1.089506E-16
     1551.473  1.425839E-16
     1551.823  1.762045E-16
     1552.173  2.098125E-16
     1552.523  2.433962E-16
     1552.874  2.769673E-16
     1553.224  3.105256E-16
     1553.575  3.440596E-16
     1553.925  3.775810E-16
     1554.276  4.110779E-16
     1554.626  4.445621E-16
     1554.977  4.780336E-16
     1555.328  5.114922E-16
     1555.679  5.449265E-16
      1556.03  5.783479E-16
     1556.381  6.117449E-16
     1556.733  6.451289E-16
     1557.084  6.785002E-16
     1557.436  7.119281E-16
     1557.787  7.452619E-16
     1558.139  7.785828E-16
     1558.491  8.118791E-16
     1558.842  8.451624E-16
     1559.194  8.784328E-16
     1559.546  9.116786E-16
     1559.898  9.449115E-16
      1560.25  2.700488E-14
     1560.602  6.368454E-14
     1560.954  1.003508E-13
     1561.306  1.369908E-13
     1561.659  1.736301E-13
     1562.011  2.102305E-13
     1562.364  2.468301E-13
     1562.716  2.834033E-13
     1563.069  3.199631E-13
     1563.421  3.564966E-13
     1563.775  3.931176E-13
     1564.128  4.296112E-13
     1564.481  4.661036E-13
     1564.833  5.024816E-13
     1565.186  5.389217E-13
     1565.539  5.753606E-13
     1565.893  6.117731E-13
     1566.247  6.482474E-13
       1566.6  6.846323E-13
     1566.954  7.209909E-13
     1567.307  7.573232E-13
     1567.661  7.936540E-13
     1568.015  8.299585E-13
     1568.369  8.662367E-13
     1568.723  9.025009E-13
     1569.077  9.387510E-13
     1569.431  9.749873E-13
     1569.785  1.011197E-12
     1570.139  1.672966E-11
     1570.493  5.670271E-11
     1570.848  9.667562E-11
     1571.202  1.366071E-10
     1571.557  1.765384E-10
     1571.911  2.164421E-10
     1572.266  2.563318E-10
     1572.622  2.962899E-10
     1572.977  3.361515E-10
     1573.332  3.759718E-10
     1573.687  4.157915E-10
     1574.042  4.555836E-10
     1574.396  4.952524E-10
     1574.752  5.351120E-10
     1575.108  5.748480E-10
     1575.463  6.145699E-10
     1575.818  6.541687E-10
     1576.173  6.938486E-10
      1576.53  7.336097E-10
     1576.885  7.732475E-10
     1577.241  8.128712E-10
     1577.597  8.524805E-10
     1577.953  8.920619E-10
     1578.309  9.316289E-10
     1578.666  9.711815E-10
     1579.022   1.010706E-9
     1579.379   1.050311E-9
     1579.734   1.089699E-9
     1580.091   1.222655E-8
     1580.448   5.586301E-8
     1580.804   9.926241E-8
     1581.161   1.427523E-7
     1581.518   1.862286E-7
     1581.875   2.296911E-7
     1582.231   2.731249E-7
     1582.589   3.165450E-7
     1582.946   3.600402E-7
     1583.304   4.034325E-7
     1583.661   4.467962E-7
     1584.018   4.901312E-7
     1584.376   5.334524E-7
     1584.733   5.767595E-7
     1585.091   6.200527E-7
     1585.449   6.633172E-7
     1585.806   7.065677E-7
     1586.165   7.498926E-7
     1586.522   7.929972E-7
      1586.88   8.361908E-7
     1587.238   8.793556E-7
     1587.596   9.225212E-7
     1587.955   9.656430E-7
     1588.313   1.008766E-6
     1588.671   1.051859E-6
      1589.03   1.094939E-6
     1589.388   1.137989E-6
     1589.748   1.181128E-6
     1590.107   1.531678E-5
     1590.465   6.261764E-5
     1590.824   1.101477E-4
     1591.182   1.574073E-4
     1591.542   2.047831E-4
     1591.902   2.522427E-4
     1592.261   2.995770E-4
      1592.62   3.468823E-4
     1592.979   3.941749E-4
     1593.339   4.414548E-4
     1593.698   4.887058E-4
     1594.058   5.359439E-4
     1594.418   5.831692E-4
     1594.778   6.303655E-4
     1595.137   6.775490E-4
     1595.497   7.247195E-4
     1595.858   7.718771E-4
     1596.218   8.190058E-4
     1596.578   8.661053E-4
     1596.938   9.132079E-4
     1597.298   9.602815E-4
     1597.659   0.001007342
     1598.019   0.001054374
     1598.381   0.001101503
     1598.742   0.001148509
     1599.102   0.001195485
     1599.463   0.001242448
     1599.824   0.001289397
     1600.185   0.001314368
     1600.546   0.001318468
     1600.907   0.001322564
     1601.269    0.00132666
     1601.629   0.001330745
      1601.99   0.001334836
     1602.353   0.001338938
     1602.714   0.001343027
     1603.076   0.001347116
     1603.438   0.001351202
       1603.8   0.001355287
     1604.162   0.001359371
     1604.524   0.001363453
     1604.886   0.001367533
     1605.249   0.001371622
     1605.611   0.001375701
     1605.972   0.001379767
     1606.336   0.001383852
     1606.697   0.001387915
     1607.061   0.001391996
     1607.422   0.001396057
     1607.785   0.001400125
     1608.148   0.001404192
     1608.511   0.001408258
     1608.874   0.001412321
     1609.238   0.001416394
     1609.601   0.001420456
     1609.964   0.001424514
     1610.327   0.001429005
     1610.691   0.001433543
     1611.054   0.001438078
     1611.418   0.001442615
     1611.782   0.001447159
     1612.146   0.001451691
     1612.509   0.001456211
     1612.873   0.001460742
     1613.237    0.00146527
     1613.601   0.001469799
     1613.965   0.001474324
     1614.329    0.00147885
     1614.693   0.001483373
     1615.058   0.001487896
     1615.422   0.001492418
     1615.788   0.001496949
     1616.152   0.001501468
     1616.517   0.001505987
     1616.882   0.001510503
     1617.246   0.001515008
     1617.611   0.001519531
     1617.977   0.001524045
     1618.342   0.001528557
     1618.707   0.001533067
     1619.072   0.001537577
     1619.437   0.001542085
     1619.803    0.00154659
     1620.168   0.001551406
     1620.534   0.001556586
       1620.9   0.001561766
     1621.266   0.001566945
     1621.631   0.001572123
     1621.997   0.001577298
     1622.363   0.001582475
     1622.729    0.00158765
     1623.095   0.001592823
     1623.463    0.00159801
     1623.829   0.001603182
     1624.195   0.001608343
     1624.561   0.001613513
     1624.929   0.001618697
     1625.295   0.001623865
     1625.662   0.001629034
     1626.029   0.001634202
     1626.396   0.001639369
     1626.763   0.001644535
      1627.13   0.001649701
     1627.497   0.001654864
     1627.864   0.001660029
     1628.232   0.001665191
     1628.599   0.001670353
     1628.967   0.001675515
     1629.334   0.001680675
     1629.702   0.001685835
     1630.069    0.00169111
     1630.437    0.00169689
     1630.805   0.001702668
     1631.173   0.001708445
     1631.542   0.001714238
      1631.91   0.001720016
     1632.279   0.001725795
     1632.647   0.001731572
     1633.015   0.001737349
     1633.384   0.001743127
     1633.752   0.001748903
      1634.12   0.001754667
     1634.489   0.001760444
     1634.858    0.00176622
     1635.228   0.001772011
     1635.597   0.001777788
     1635.966   0.001783563
     1636.335    0.00178934
     1636.704   0.001795115
     1637.073   0.001800891
     1637.443   0.001806666
     1637.812   0.001812442
     1638.183   0.001818231
     1638.552   0.001824005
     1638.921   0.001829767
     1639.291   0.001835542
     1639.661   0.001841316
     1640.031   0.001847163
     1640.401   0.001853809
     1640.771   0.001860454
     1641.142     0.0018671
     1641.512   0.001873748
     1641.882   0.001880397
     1642.254   0.001887061
     1642.624   0.001893711
     1642.995    0.00190036
     1643.366   0.001907013
     1643.737   0.001913662
     1644.108   0.001920315
     1644.479   0.001926968
      1644.85   0.001933622
     1645.221   0.001940277
     1645.592   0.001946932
     1645.963   0.001953588
     1646.335   0.001960245
     1646.706   0.001966902
     1647.078    0.00197356
      1647.45   0.001980219
     1647.821   0.001986878
     1648.193    0.00199354
     1648.565   0.002000199
     1648.937   0.002006862
      1649.31   0.002013539
     1649.682   0.002020203
