WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25srf2
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 5.838036E-18
PIVWV    r 2306.378
BANDW    r 481.6373
TPEAK    r 0.02686201
EQUVW    r 31.92801
RECTW    r 1188.593
EMFLX    r 6.958812E-15
     4236.831   8.049922E-5
     4237.787   8.043319E-5
     4238.743   8.036715E-5
     4239.699   8.030114E-5
     4240.656   8.023542E-5
     4241.613   8.016982E-5
      4242.57   8.010424E-5
     4243.528   8.003862E-5
     4244.485   7.997298E-5
     4245.443   7.990737E-5
     4246.401   7.984172E-5
     4247.361   7.977590E-5
     4248.318   7.971034E-5
     4249.276   7.964466E-5
     4250.235   7.957913E-5
     4251.197   7.951373E-5
     4252.156   7.944854E-5
     4253.118   7.938316E-5
     4254.078   7.931791E-5
     4255.038   7.925266E-5
     4255.998   7.918741E-5
     4256.956   7.912230E-5
     4257.917   7.905699E-5
     4258.879   7.899153E-5
      4259.84   7.892626E-5
     4260.802   7.886128E-5
     4261.763   7.879643E-5
     4262.725   7.873155E-5
     4263.687   7.866668E-5
     4264.649   7.860179E-5
     4265.611   7.853688E-5
     4266.574   7.847197E-5
     4267.537   7.840703E-5
       4268.5   7.834207E-5
     4269.463   7.827712E-5
     4270.426   7.821235E-5
      4271.39   7.814787E-5
     4272.354   7.808339E-5
     4273.318   7.801891E-5
     4274.282   7.795440E-5
     4275.247   7.788986E-5
     4276.211   7.782532E-5
     4277.176   7.776076E-5
     4278.142   7.769619E-5
     4279.107   7.763161E-5
     4280.073   7.756715E-5
     4281.041   7.750279E-5
     4282.007   7.743864E-5
     4282.973   7.737450E-5
     4283.939   7.731035E-5
     4284.906   7.724618E-5
     4285.873   7.718200E-5
      4286.84   7.711780E-5
     4287.808   7.705359E-5
     4288.775   7.698934E-5
     4289.743   7.692510E-5
     4290.711   7.686123E-5
     4291.679   7.679744E-5
     4292.647   7.673367E-5
     4293.616   7.666986E-5
     4294.585   7.660603E-5
     4295.554   7.654219E-5
     4296.523   7.647835E-5
     4297.493   7.641446E-5
     4298.463   7.635060E-5
     4299.433   7.628665E-5
     4300.403   7.622208E-5
     4301.374   7.615638E-5
     4302.344   7.609066E-5
     4303.315   7.602495E-5
     4304.286   7.595921E-5
     4305.257   7.589346E-5
     4306.229   7.582769E-5
     4307.201   7.576193E-5
     4308.172   7.569615E-5
     4309.145   7.563035E-5
     4310.117   7.556468E-5
      4311.09   7.549929E-5
     4312.065   7.543385E-5
     4313.038   7.536855E-5
     4314.011   7.530319E-5
     4314.984   7.523786E-5
     4315.958   7.517249E-5
     4316.932   7.510713E-5
     4317.906   7.504174E-5
     4318.881   7.497633E-5
     4319.855   7.491097E-5
      4320.83   7.484599E-5
     4321.805   7.478111E-5
      4322.78   7.471626E-5
     4323.756   7.465135E-5
     4324.731   7.458645E-5
     4325.708   7.452151E-5
     4326.684   7.445659E-5
      4327.66   7.439166E-5
     4328.636   7.432669E-5
     4329.613   7.426171E-5
      4330.59   7.419703E-5
     4331.567   7.413257E-5
     4332.545   7.406811E-5
     4333.525   7.400347E-5
     4334.503   7.393896E-5
     4335.479   7.387460E-5
     4336.457   7.381007E-5
     4337.436   7.374553E-5
     4338.414   7.368097E-5
     4339.393   7.361641E-5
     4340.375   7.355192E-5
     4341.354   7.348784E-5
     4342.334   7.342375E-5
     4343.316   7.335954E-5
     4344.296   7.329543E-5
     4345.274   7.323152E-5
     4346.257   7.316723E-5
     4347.238   7.310310E-5
     4348.219   7.303894E-5
       4349.2   7.297476E-5
     4350.181   7.291077E-5
     4351.163   7.284703E-5
     4352.145   7.278333E-5
     4353.127   7.271965E-5
     4354.109   7.265593E-5
     4355.092   7.259221E-5
     4356.075   7.252846E-5
     4357.058   7.246470E-5
     4358.041   7.240095E-5
     4359.024   7.233718E-5
     4360.008   7.227348E-5
     4360.992   7.221008E-5
     4361.976   7.214678E-5
      4362.96   7.208344E-5
     4363.945   7.202008E-5
     4364.929   7.195675E-5
     4365.914   7.189338E-5
     4366.899   7.183000E-5
     4367.885   7.176660E-5
     4368.871   7.170318E-5
     4369.856   7.163983E-5
     4370.842   7.157679E-5
     4371.829   7.151387E-5
     4372.815   7.145093E-5
     4373.802   7.138796E-5
     4374.792   7.132486E-5
     4375.779   7.126188E-5
     4376.766   7.119889E-5
     4377.754   7.113587E-5
     4378.742   7.107286E-5
     4379.729   7.100990E-5
     4380.718   7.094719E-5
     4381.707   7.088467E-5
     4382.695   7.082214E-5
     4383.684   7.075961E-5
     4384.673   7.069705E-5
     4385.663   7.063447E-5
     4386.652   7.057191E-5
     4387.643   7.050928E-5
     4388.632   7.044672E-5
     4389.623   7.038406E-5
     4390.613   7.032178E-5
     4391.604   7.025965E-5
     4392.595   7.019750E-5
     4393.586   7.013535E-5
     4394.578   7.007320E-5
     4395.569   7.001101E-5
     4396.562   6.994881E-5
     4397.553   6.988663E-5
     4398.546   6.982438E-5
     4399.539   6.976211E-5
     4400.531   6.969963E-5
     4401.524   6.963686E-5
     4402.518   6.957402E-5
     4403.511   6.951122E-5
     4404.504   6.944839E-5
     4405.501   6.938538E-5
     4406.495   6.932252E-5
     4407.489   6.925966E-5
     4408.484   6.919676E-5
     4409.479   6.913387E-5
     4410.474   6.907128E-5
     4411.469   6.900886E-5
     4412.464   6.894649E-5
      4413.46   6.888410E-5
     4414.456   6.882168E-5
     4415.452   6.875926E-5
     4416.449   6.869682E-5
     4417.445   6.863438E-5
     4418.442   6.857192E-5
     4419.439   6.850948E-5
     4420.437   6.844717E-5
     4421.434   6.838522E-5
     4422.434   6.832308E-5
     4423.432   6.826107E-5
      4424.43   6.819908E-5
     4425.426   6.813720E-5
     4426.425   6.807516E-5
     4427.423   6.801313E-5
     4428.425   6.795091E-5
     4429.424   6.788882E-5
     4430.424   6.782700E-5
     4431.423   6.776540E-5
     4432.423   6.770380E-5
     4433.424   6.764218E-5
     4434.422   6.758071E-5
     4435.425   6.751894E-5
     4436.426   6.745729E-5
     4437.429   6.739549E-5
     4438.431   6.733380E-5
     4439.432   6.727214E-5
     4440.434   6.721064E-5
     4441.436   6.714946E-5
     4442.438   6.708829E-5
      4443.44   6.702707E-5
     4444.443   6.696584E-5
     4445.446   6.690458E-5
     4446.449   6.684335E-5
     4447.453   6.678208E-5
     4448.457   6.672079E-5
      4449.46   6.665951E-5
     4450.464   6.659843E-5
     4451.468   6.653768E-5
     4452.473   6.647686E-5
     4453.478   6.641608E-5
     4454.483   6.635525E-5
     4455.488   6.629442E-5
     4456.493   6.623357E-5
     4457.499   6.617271E-5
     4458.505   6.611182E-5
     4459.511   6.605095E-5
     4460.517   6.599036E-5
     4461.524   6.592993E-5
      4462.53   6.586956E-5
     4463.538   6.580913E-5
     4464.545   6.574870E-5
     4465.552   6.568825E-5
      4466.56   6.562784E-5
     4467.568   6.556735E-5
     4468.576   6.550689E-5
     4469.586   6.544631E-5
     4470.595   6.538608E-5
     4471.604   6.532610E-5
     4472.613   6.526610E-5
     4473.623   6.520612E-5
     4474.632   6.514612E-5
     4475.642   6.508610E-5
     4476.651   6.502607E-5
     4477.662   6.496602E-5
     4478.672   6.490595E-5
     4479.683   6.484590E-5
     4480.694   6.478617E-5
     4481.705   6.472666E-5
     4482.716   6.466709E-5
     4483.728   6.460754E-5
     4484.739   6.454797E-5
     4485.751   6.448836E-5
     4486.764   6.442876E-5
     4487.776   6.436916E-5
     4488.789   6.430953E-5
     4489.802   6.424992E-5
     4490.815   6.419063E-5
     4491.828   6.413150E-5
     4492.842   6.407234E-5
     4493.855   6.401319E-5
      4494.87   6.395401E-5
     4495.884   6.389480E-5
     4496.898   6.383561E-5
     4497.914   6.377637E-5
     4498.928   6.371717E-5
     4499.943   6.365047E-5
     4500.959   6.356777E-5
     4501.977   6.347557E-5
     4502.993   6.338354E-5
     4504.009   6.329153E-5
     4505.025   6.319951E-5
     4506.042   6.310745E-5
     4507.059   6.301534E-5
     4508.076   6.292322E-5
     4509.093   6.283112E-5
     4510.111   6.273912E-5
     4511.128   6.264825E-5
     4512.146   6.255734E-5
     4513.167   6.246621E-5
     4514.186   6.237526E-5
     4515.204   6.228432E-5
     4516.221   6.219354E-5
      4517.24   6.210255E-5
     4518.259   6.201155E-5
     4519.281   6.192026E-5
     4520.301   6.182972E-5
     4521.321   6.173980E-5
     4522.341   6.164997E-5
     4523.362   6.156014E-5
     4524.382   6.147029E-5
     4525.401   6.138062E-5
     4526.424   6.129053E-5
     4527.446   6.120060E-5
     4528.468   6.111062E-5
     4529.489   6.102071E-5
     4530.512   6.093142E-5
     4531.534   6.084265E-5
     4532.557   6.075387E-5
     4533.582   6.066492E-5
     4534.605   6.057609E-5
     4535.628   6.048731E-5
     4536.651   6.039849E-5
     4537.675   6.030963E-5
     4538.699   6.022077E-5
     4539.723   6.013209E-5
     4540.748   6.004394E-5
     4541.772   5.995625E-5
     4542.797   5.986858E-5
     4543.822   5.978092E-5
     4544.848   5.969321E-5
     4545.874   5.960545E-5
     4546.899   5.951774E-5
     4547.925   5.942993E-5
     4548.952   5.934214E-5
     4549.978   5.925459E-5
     4551.005   5.916772E-5
     4552.032   5.908111E-5
     4553.059   5.899450E-5
     4554.086   5.890780E-5
     4555.114   5.882116E-5
     4556.142   5.873448E-5
      4557.17   5.864775E-5
     4558.198   5.856102E-5
     4559.227   5.847426E-5
     4560.256   5.838778E-5
     4561.285   5.830223E-5
     4562.314   5.821665E-5
     4563.343   5.813107E-5
     4564.373   5.804544E-5
     4565.403   5.795977E-5
     4566.436   5.787390E-5
     4567.466   5.778824E-5
     4568.497   5.770253E-5
     4569.528   5.761684E-5
     4570.559   5.753176E-5
      4571.59   5.744720E-5
     4572.622   5.736261E-5
     4573.654   5.727802E-5
     4574.686   5.719340E-5
     4575.718   5.710877E-5
     4576.751   5.702411E-5
     4577.784   5.693944E-5
     4578.816   5.685478E-5
      4579.85   5.677010E-5
     4580.883   5.668638E-5
     4581.917   5.660285E-5
     4582.951   5.651928E-5
     4583.985   5.643572E-5
      4585.02   5.635216E-5
     4586.054   5.626856E-5
     4587.089   5.618496E-5
     4588.124   5.610131E-5
      4589.16   5.601762E-5
     4590.195   5.593439E-5
     4591.231   5.585169E-5
     4592.267   5.576916E-5
     4593.303   5.568664E-5
      4594.34   5.560406E-5
     4595.376   5.552150E-5
     4596.414   5.543890E-5
     4597.451   5.535630E-5
     4598.488   5.527370E-5
     4599.531   5.519063E-5
     4600.566   5.510964E-5
     4601.604   5.502925E-5
     4602.643   5.494900E-5
     4603.681   5.486875E-5
      4604.72   5.478844E-5
     4605.762   5.470794E-5
     4606.801   5.462760E-5
     4607.841   5.454725E-5
      4608.88   5.446691E-5
     4609.918   5.438694E-5
     4610.958   5.430736E-5
     4612.001   5.422788E-5
     4613.042   5.414855E-5
     4614.083   5.406921E-5
     4615.124   5.398987E-5
     4616.166   5.391049E-5
     4617.207   5.383113E-5
     4618.249   5.375172E-5
     4619.291   5.367232E-5
     4620.333   5.359334E-5
     4621.376   5.351485E-5
     4622.419   5.343645E-5
     4623.462   5.335804E-5
     4624.505   5.327961E-5
     4625.549   5.320118E-5
     4626.593   5.312271E-5
     4627.637   5.304423E-5
     4628.681   5.296572E-5
     4629.726   5.288736E-5
      4630.77   5.280952E-5
     4631.815   5.273208E-5
     4632.863   5.265443E-5
     4633.908   5.257695E-5
     4634.954   5.249944E-5
        4636.   5.242194E-5
     4637.046   5.234443E-5
     4638.092   5.226689E-5
     4639.139   5.218931E-5
     4640.186   5.211212E-5
     4641.233   5.203542E-5
      4642.28   5.195889E-5
     4643.328   5.188237E-5
     4644.375   5.180581E-5
     4645.424   5.172921E-5
     4646.472   5.165261E-5
     4647.521   5.157601E-5
     4648.569   5.149938E-5
     4649.618   5.142282E-5
     4650.667   5.134676E-5
     4651.717   5.127118E-5
     4652.767   5.119554E-5
     4653.816   5.111993E-5
     4654.867   5.104427E-5
     4655.917   5.096860E-5
     4656.968   5.089291E-5
     4658.019   5.081722E-5
      4659.07   5.074149E-5
     4660.121   5.066611E-5
     4661.172   5.059122E-5
     4662.224   5.051652E-5
     4663.276   5.044180E-5
     4664.329   5.036706E-5
     4665.384   5.029213E-5
     4666.437   5.021736E-5
      4667.49   5.014256E-5
     4668.543   5.006778E-5
     4669.596   4.999298E-5
      4670.65   4.991879E-5
     4671.704   4.984495E-5
     4672.758   4.977112E-5
     4673.812   4.969729E-5
     4674.867   4.962344E-5
     4675.922   4.954954E-5
     4676.978   4.947565E-5
     4678.033   4.940175E-5
     4679.088   4.932782E-5
     4680.144   4.925423E-5
       4681.2   4.918112E-5
     4682.257   4.910816E-5
     4683.313   4.903521E-5
      4684.37   4.896225E-5
     4685.427   4.888926E-5
     4686.484   4.881626E-5
     4687.542   4.874324E-5
       4688.6   4.867021E-5
     4689.658   4.859715E-5
     4690.716   4.852480E-5
     4691.774   4.845269E-5
     4692.836   4.838040E-5
     4693.895   4.830831E-5
     4694.951   4.823635E-5
     4696.011   4.816420E-5
      4697.07   4.809205E-5
      4698.13   4.801986E-5
     4699.193   4.794747E-5
     4700.256   4.787523E-5
     4701.317   4.780341E-5
     4702.377   4.773162E-5
     4703.439   4.765977E-5
     4704.498   4.758811E-5
     4705.559   4.751626E-5
     4706.624   4.744421E-5
     4707.686   4.737234E-5
     4708.748   4.730042E-5
     4709.811   4.722852E-5
     4710.874   4.715739E-5
     4711.937   4.708645E-5
        4713.   4.701553E-5
     4714.063   4.694456E-5
     4715.127   4.687357E-5
     4716.191   4.680258E-5
     4717.255   4.673155E-5
      4718.32   4.666051E-5
     4719.384   4.658955E-5
     4720.449   4.651886E-5
     4721.515   4.644877E-5
      4722.58   4.637870E-5
     4723.646   4.630862E-5
     4724.711   4.623852E-5
     4725.778   4.616837E-5
     4726.844   4.609823E-5
     4727.911   4.602810E-5
     4728.978   4.595792E-5
     4730.045   4.588798E-5
     4731.112   4.581855E-5
      4732.18   4.574934E-5
      4733.25   4.567994E-5
     4734.318   4.561065E-5
     4735.387   4.554138E-5
     4736.455   4.547210E-5
     4737.524   4.540279E-5
     4738.593   4.533349E-5
     4739.662   4.526425E-5
     4740.732   4.519545E-5
     4741.802   4.512708E-5
     4742.872   4.505869E-5
     4743.942   4.499028E-5
     4745.012   4.492187E-5
     4746.083   4.485342E-5
     4747.154   4.478497E-5
     4748.225   4.471650E-5
     4749.297   4.464798E-5
     4750.369   4.457992E-5
      4751.44   4.451227E-5
     4752.513   4.444469E-5
     4753.585   4.437711E-5
     4754.658   4.430951E-5
      4755.73   4.424190E-5
     4756.804   4.417426E-5
     4757.877   4.410663E-5
     4758.951   4.403895E-5
     4760.025   4.397131E-5
     4761.099   4.390456E-5
     4762.173   4.383779E-5
     4763.248   4.377105E-5
     4764.323   4.370424E-5
     4765.398   4.363744E-5
     4766.476   4.357048E-5
     4767.551   4.350363E-5
     4768.627   4.343680E-5
     4769.703   4.337007E-5
     4770.779   4.330376E-5
     4771.856   4.323781E-5
     4772.933   4.317185E-5
      4774.01   4.310588E-5
     4775.087   4.303987E-5
     4776.165   4.297388E-5
     4777.243   4.290784E-5
      4778.32   4.284183E-5
     4779.399   4.277575E-5
     4780.477   4.271017E-5
     4781.556   4.264497E-5
     4782.635   4.257983E-5
     4783.714   4.251463E-5
     4784.793   4.244947E-5
     4785.874   4.238425E-5
     4786.953   4.231906E-5
     4788.034   4.225381E-5
     4789.117   4.218840E-5
     4790.197   4.212347E-5
     4791.275   4.205913E-5
     4792.357   4.199473E-5
     4793.438   4.193036E-5
      4794.52   4.186594E-5
     4795.604   4.180137E-5
     4796.687   4.173693E-5
     4797.769   4.167248E-5
     4798.852   4.160802E-5
     4799.935   4.154355E-5
     4801.021   4.147926E-5
     4802.101   4.141533E-5
     4803.187   4.135105E-5
     4804.271   4.128694E-5
     4805.355   4.122278E-5
     4806.439   4.115864E-5
     4807.524   4.109444E-5
     4808.609   4.103029E-5
     4809.694   4.096619E-5
     4810.779   4.090253E-5
     4811.865   4.083921E-5
     4812.951   4.077591E-5
     4814.037   4.071255E-5
     4815.124   4.064920E-5
      4816.21   4.058585E-5
     4817.297   4.052247E-5
     4818.384   4.045909E-5
     4819.471   4.039567E-5
     4820.559   4.033280E-5
     4821.646   4.027021E-5
     4822.734   4.020769E-5
     4823.823   4.014513E-5
     4824.911   4.008258E-5
        4826.   4.001999E-5
     4827.089   3.995741E-5
     4828.178   3.989480E-5
     4829.268   3.983220E-5
     4830.357   3.976984E-5
     4831.447   3.970811E-5
     4832.538   3.964634E-5
     4833.628   3.958455E-5
     4834.719   3.952279E-5
     4835.812   3.946083E-5
     4836.904   3.939900E-5
     4837.995   3.933719E-5
     4839.087   3.927533E-5
     4840.179   3.921375E-5
     4841.271   3.915264E-5
     4842.364   3.909162E-5
     4843.457   3.903059E-5
     4844.549   3.896958E-5
     4845.643   3.890853E-5
     4846.736   3.884748E-5
      4847.83   3.878640E-5
     4848.924   3.872530E-5
     4850.018   3.866438E-5
     4851.112   3.860396E-5
     4852.207   3.854369E-5
     4853.302   3.848341E-5
     4854.397   3.842311E-5
     4855.493   3.836278E-5
     4856.588   3.830247E-5
     4857.684   3.824212E-5
      4858.78   3.818177E-5
     4859.876   3.812154E-5
     4860.973   3.806178E-5
      4862.07   3.800222E-5
     4863.167   3.794267E-5
     4864.265   3.788311E-5
     4865.362   3.782353E-5
      4866.46   3.776393E-5
     4867.559   3.770431E-5
     4868.657   3.764471E-5
     4869.755   3.758516E-5
     4870.857   3.752594E-5
     4871.956   3.746713E-5
     4873.056   3.740831E-5
     4874.155   3.734947E-5
     4875.255   3.729064E-5
     4876.355   3.723179E-5
     4877.456   3.717289E-5
