WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25ciii
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.702968E-16
PIVWV    r 2011.582
BANDW    r 165.3093
TPEAK    r 0.002297113
EQUVW    r 0.4621071
RECTW    r 201.1686
EMFLX    r 1.141463E-13
     4972.777   5.077022E-9
     4973.853   5.029835E-9
     4974.932   4.982633E-9
     4976.011   4.935532E-9
     4977.087   4.888681E-9
     4978.167   4.841832E-9
     4979.243   4.795200E-9
     4980.323   4.748581E-9
       4981.4   4.702263E-9
     4982.481   4.655944E-9
     4983.559   4.609871E-9
     4984.639   4.563776E-9
     4985.718   4.517883E-9
     4986.799   4.472005E-9
     4987.877   4.426381E-9
     4988.959   4.380707E-9
     4990.039   4.335276E-9
     4991.121   4.289931E-9
     4992.201   4.244793E-9
     4993.283   4.199693E-9
     4994.363   4.154788E-9
     4995.446   4.109876E-9
     4996.527   4.065186E-9
     4997.613   4.020391E-9
     4998.694   3.975930E-9
     4999.778   3.931345E-9
      5000.86   3.911755E-9
     5001.945   3.898378E-9
     5003.027   3.885060E-9
     5004.112   3.871727E-9
     5005.194   3.858448E-9
      5006.28   3.845155E-9
     5007.363   3.831915E-9
     5008.449   3.818662E-9
     5009.535   3.805444E-9
     5010.618   3.780633E-9
     5011.705   3.747064E-9
     5012.789   3.713682E-9
     5013.874   3.680384E-9
     5014.961   3.647095E-9
     5016.048   3.613906E-9
     5017.134   3.580874E-9
     5018.222   3.547868E-9
     5019.307   3.515036E-9
     5020.396   3.487578E-9
     5021.482   3.469619E-9
     5022.571   3.451662E-9
     5023.657   3.433789E-9
     5024.747   3.415910E-9
     5025.833   3.398113E-9
     5026.924   3.380304E-9
     5028.011   3.362586E-9
     5029.102   3.344863E-9
     5030.189   3.324332E-9
      5031.28   3.289963E-9
     5032.372   3.255701E-9
     5033.463   3.221544E-9
     5034.552   3.187569E-9
     5035.644   3.153609E-9
     5036.733   3.119828E-9
     5037.825   3.086063E-9
     5038.915   3.052478E-9
     5040.008   3.019215E-9
     5041.101   3.024702E-9
     5042.191   3.030165E-9
     5043.282   3.035584E-9
     5044.375   3.040977E-9
     5045.467   3.046317E-9
     5046.561   3.051630E-9
     5047.656   3.056903E-9
     5048.748   3.062120E-9
     5049.842   3.067323E-9
     5050.935   3.051493E-9
     5052.027   3.032177E-9
     5053.123   3.012862E-9
     5054.219   2.993596E-9
     5055.312   2.974416E-9
     5056.409   2.955245E-9
     5057.502   2.936168E-9
     5058.599   2.917091E-9
     5059.693   2.898107E-9
     5060.791   2.866413E-9
     5061.886   2.829993E-9
     5062.983   2.793595E-9
     5064.079   2.757395E-9
     5065.177   2.721215E-9
     5066.275   2.685137E-9
     5067.374   2.649176E-9
      5068.47   2.613412E-9
     5069.569   2.577670E-9
     5070.666   2.560194E-9
     5071.766   2.554402E-9
     5072.863   2.548630E-9
     5073.963   2.542847E-9
     5075.061   2.537080E-9
     5076.161   2.531302E-9
     5077.259   2.525540E-9
      5078.36   2.519766E-9
     5079.459   2.514013E-9
     5080.561   2.508606E-9
      5081.66   2.503569E-9
     5082.762   2.498519E-9
     5083.861   2.493483E-9
     5084.964   2.488434E-9
     5086.066   2.483387E-9
     5087.167   2.478351E-9
      5088.27   2.473302E-9
     5089.371   2.468272E-9
     5090.475   2.458128E-9
     5091.576   2.441318E-9
      5092.68   2.424510E-9
     5093.781   2.407785E-9
     5094.886   2.391055E-9
     5095.988   2.374414E-9
     5097.093   2.357776E-9
     5098.196   2.341214E-9
     5099.302   2.324664E-9
     5100.405   2.307664E-9
     5101.514   2.289713E-9
     5102.617   2.271900E-9
     5103.724   2.254082E-9
     5104.828   2.236362E-9
     5105.935   2.218647E-9
      5107.04   2.201022E-9
     5108.147   2.183401E-9
     5109.252   2.165871E-9
      5110.36   2.151531E-9
     5111.466   2.143847E-9
     5112.574   2.136161E-9
      5113.68   2.128506E-9
     5114.789   2.120845E-9
     5115.896   2.113214E-9
     5117.005   2.105577E-9
     5118.112   2.097971E-9
     5119.222   2.090354E-9
     5120.332   2.079558E-9
      5121.44   2.061304E-9
     5122.548   2.043113E-9
     5123.659   2.024929E-9
     5124.767   2.006839E-9
     5125.878   1.988755E-9
      5126.99   1.970718E-9
     5128.099   1.952782E-9
     5129.211   1.934846E-9
     5130.321   1.918826E-9
     5131.431   1.907259E-9
     5132.543   1.895702E-9
     5133.657   1.884169E-9
     5134.767   1.872697E-9
      5135.88   1.861225E-9
     5136.995   1.849773E-9
     5138.108   1.838356E-9
      5139.22   1.826990E-9
     5140.334   1.817485E-9
     5141.446   1.812307E-9
     5142.562   1.807127E-9
     5143.674   1.801967E-9
      5144.79   1.796797E-9
     5145.902   1.791648E-9
     5147.019   1.786489E-9
     5148.132   1.781351E-9
     5149.248   1.776206E-9
     5150.362   1.767103E-9
     5151.479   1.749744E-9
     5152.593   1.732478E-9
     5153.711   1.715213E-9
     5154.826   1.698047E-9
     5155.944   1.680880E-9
     5157.059   1.663812E-9
     5158.177   1.646753E-9
     5159.296   1.629742E-9
     5160.412   1.613875E-9
     5161.528   1.599863E-9
     5162.648   1.585849E-9
     5163.765   1.571915E-9
     5164.885   1.557980E-9
     5166.005   1.544086E-9
     5167.122   1.530271E-9
     5168.243   1.516455E-9
     5169.361   1.502714E-9
     5170.482   1.501290E-9
       5171.6   1.516128E-9
     5172.725   1.530982E-9
     5173.844   1.545698E-9
     5174.966   1.560384E-9
     5176.085   1.574971E-9
     5177.208   1.589522E-9
     5178.328   1.603979E-9
     5179.451   1.618410E-9
     5180.571   1.613987E-9
     5181.695   1.591519E-9
     5182.815   1.569183E-9
     5183.939   1.546854E-9
     5185.061   1.524647E-9
     5186.186   1.502456E-9
     5187.307   1.480397E-9
     5188.432   1.458345E-9
     5189.555   1.436418E-9
      5190.68   1.422995E-9
     5191.803   1.415184E-9
     5192.929   1.407369E-9
     5194.052   1.399590E-9
     5195.179   1.391811E-9
     5196.303   1.384069E-9
      5197.43   1.376325E-9
     5198.554   1.368621E-9
     5199.681   1.360914E-9
     5200.809   1.354957E-9
     5201.934   1.349704E-9
     5203.059   1.344464E-9
     5204.188   1.339217E-9
     5205.316   1.333979E-9
     5206.442   1.328765E-9
     5207.574   1.323533E-9
     5208.701   1.318337E-9
      5209.83   1.313137E-9
     5210.958   1.309100E-9
     5212.087   1.305263E-9
     5213.215   1.301439E-9
     5214.346   1.297609E-9
     5215.474   1.293794E-9
     5216.604   1.289974E-9
     5217.733   1.286166E-9
     5218.865   1.282353E-9
     5219.994   1.278555E-9
     5221.125   1.276838E-9
     5222.255   1.275134E-9
     5223.388   1.273422E-9
     5224.518   1.271712E-9
      5225.65   1.269993E-9
     5226.781   1.268276E-9
     5227.915   1.266551E-9
     5229.045   1.264827E-9
     5230.179   1.263582E-9
     5231.311   1.264922E-9
     5232.445   1.266250E-9
     5233.577   1.267560E-9
     5234.712   1.268860E-9
     5235.845   1.270142E-9
      5236.98   1.271412E-9
     5238.113   1.272664E-9
     5239.249   1.273907E-9
     5240.385   1.268209E-9
     5241.519   1.249095E-9
     5242.656   1.229997E-9
     5243.792   1.210964E-9
     5244.927   1.192037E-9
     5246.064   1.173117E-9
     5247.202   1.154263E-9
     5248.337   1.135523E-9
     5249.475   1.116793E-9
     5250.611   1.105434E-9
      5251.75   1.100335E-9
     5252.886   1.095259E-9
     5254.025   1.090180E-9
     5255.162   1.085125E-9
     5256.301   1.080067E-9
     5257.438   1.075034E-9
     5258.578   1.069998E-9
     5259.716   1.064987E-9
     5260.856   1.061811E-9
     5261.995   1.059259E-9
     5263.136   1.056701E-9
     5264.274   1.054152E-9
     5265.416   1.051597E-9
     5266.555   1.049050E-9
     5267.697   1.046498E-9
     5268.836   1.043955E-9
     5269.979   1.041412E-9
     5271.119   1.038433E-9
     5272.263   1.035446E-9
     5273.406   1.032464E-9
     5274.546   1.029493E-9
     5275.688   1.026523E-9
     5276.832   1.023550E-9
     5277.973   1.020588E-9
     5279.118   1.017621E-9
     5280.266   1.012862E-9
     5281.408   1.002232E-9
     5282.553  9.916067E-10
     5283.696  9.810428E-10
     5284.839  9.705080E-10
     5285.985  9.599804E-10
     5287.131  9.494826E-10
     5288.275  9.390412E-10
     5289.422  9.286134E-10
     5290.566  9.305698E-10
     5291.714  9.451173E-10
     5292.858  9.595633E-10
     5294.006  9.739879E-10
     5295.151  9.883113E-10
       5296.3   1.002613E-9
     5297.445   1.016814E-9
     5298.594   1.030993E-9
     5299.741   1.045082E-9
      5300.89   1.031333E-9
     5302.037   1.009610E-9
     5303.187  9.878998E-10
     5304.333  9.663229E-10
     5305.484  9.447594E-10
     5306.632  9.233197E-10
     5307.783  9.019033E-10
     5308.931  8.806192E-10
     5310.082  8.606685E-10
     5311.231  8.578522E-10
     5312.383  8.550397E-10
     5313.532  8.522388E-10
     5314.684  8.494340E-10
     5315.834  8.466395E-10
      5316.99  8.438351E-10
      5318.14  8.410494E-10
     5319.293  8.382600E-10
     5320.444  8.388058E-10
     5321.598  8.446340E-10
     5322.751  8.504354E-10
     5323.903  8.561973E-10
     5325.058  8.619419E-10
     5326.209  8.676444E-10
     5327.365  8.733345E-10
     5328.517  8.789802E-10
     5329.673  8.846131E-10
     5330.826  8.849494E-10
     5331.982  8.831948E-10
     5333.135  8.814447E-10
     5334.292  8.796894E-10
     5335.446  8.779387E-10
     5336.603  8.761826E-10
     5337.757  8.744310E-10
     5338.915  8.726745E-10
      5340.07  8.704490E-10
     5341.228  8.608113E-10
     5342.383  8.512320E-10
     5343.542  8.416559E-10
     5344.698  8.321353E-10
     5345.857  8.226180E-10
     5347.013  8.131562E-10
     5348.173  8.036978E-10
      5349.33  7.942920E-10
      5350.49  7.836613E-10
     5351.647  7.714039E-10
     5352.811  7.591273E-10
     5353.969  7.469553E-10
      5355.13  7.347901E-10
     5356.292  7.226626E-10
      5357.45  7.106084E-10
     5358.609  6.985968E-10
     5359.771  6.865965E-10
     5360.931  6.766669E-10
     5362.093  6.672454E-10
     5363.256  6.578560E-10
     5364.416  6.485186E-10
      5365.58  6.391861E-10
      5366.74  6.299091E-10
     5367.901  6.206604E-10
     5369.065  6.114207E-10
      5370.23  6.061323E-10
     5371.392  6.167237E-10
     5372.556  6.272977E-10
     5373.719  6.378068E-10
     5374.884  6.482904E-10
     5376.047  6.587091E-10
     5377.212  6.691026E-10
     5378.376  6.794312E-10
     5379.542  6.897343E-10
     5380.706  6.964577E-10
     5381.873  7.008829E-10
     5383.037  7.052774E-10
     5384.205  7.096596E-10
     5385.369  7.140076E-10
     5386.537  7.183448E-10
     5387.702  7.226481E-10
     5388.871  7.269403E-10
      5390.04  7.306666E-10
     5391.208  7.187107E-10
     5392.375  7.068316E-10
     5393.544  6.949599E-10
     5394.711  6.831548E-10
     5395.881  6.713622E-10
     5397.051  6.596118E-10
     5398.218  6.479281E-10
     5399.386  6.362814E-10
     5400.557  6.298500E-10
     5401.726  6.291588E-10
     5402.897  6.284641E-10
     5404.068  6.277671E-10
     5405.238  6.270688E-10
      5406.41  6.263665E-10
      5407.58  6.256632E-10
     5408.752  6.249560E-10
     5409.922  6.242502E-10
     5411.095  6.244514E-10
     5412.266  6.247134E-10
     5413.439  6.249697E-10
     5414.611  6.252194E-10
     5415.785  6.254635E-10
     5416.957  6.257007E-10
     5418.131  6.259323E-10
     5419.303  6.261581E-10
     5420.479  6.254617E-10
     5421.651  6.234389E-10
     5422.827  6.214141E-10
        5424.  6.193974E-10
     5425.176  6.173780E-10
      5426.35  6.153657E-10
      5427.53  6.133466E-10
     5428.704  6.113406E-10
     5429.881  6.093358E-10
     5431.056  5.988469E-10
     5432.233  5.874159E-10
     5433.409  5.760502E-10
     5434.587  5.646980E-10
     5435.763  5.534108E-10
     5436.941  5.421374E-10
     5438.118  5.309291E-10
     5439.297  5.197346E-10
     5440.477  5.145834E-10
     5441.653  5.182763E-10
     5442.831  5.219533E-10
     5444.011  5.256217E-10
     5445.188  5.292598E-10
      5446.37  5.328906E-10
     5447.551  5.365020E-10
     5448.729  5.400850E-10
     5449.911  5.436600E-10
      5451.09  5.392459E-10
     5452.272  5.341825E-10
     5453.451  5.291481E-10
     5454.634  5.241133E-10
     5455.814  5.191091E-10
     5456.997  5.141068E-10
     5458.178  5.091308E-10
     5459.361  5.041598E-10
     5460.542  5.041042E-10
     5461.727  5.098054E-10
     5462.908  5.154673E-10
     5464.093  5.211155E-10
     5465.278  5.267384E-10
     5466.463  5.323335E-10
     5467.646  5.378894E-10
     5468.832  5.434336E-10
     5470.015  5.486420E-10
     5471.201  5.300483E-10
     5472.384  5.115685E-10
     5473.571  4.931071E-10
     5474.755  4.747706E-10
     5475.942  4.564454E-10
     5477.127  4.382372E-10
     5478.315  4.200486E-10
       5479.5  4.019778E-10
     5480.688  4.029697E-10
     5481.877  4.177751E-10
     5483.063  4.324737E-10
     5484.252  4.471560E-10
     5485.438  4.617317E-10
     5486.625  4.762492E-10
     5487.814  4.907438E-10
     5489.005  5.051796E-10
     5490.192  5.157135E-10
     5491.383  5.065239E-10
     5492.571  4.973903E-10
     5493.762  4.882679E-10
      5494.95  4.791975E-10
     5496.142  4.701348E-10
     5497.331  4.611280E-10
     5498.523  4.521326E-10
     5499.712  4.431891E-10
     5500.905  4.451614E-10
     5502.098  4.505792E-10
     5503.292  4.559586E-10
     5504.482  4.612878E-10
     5505.676  4.665955E-10
     5506.867  4.718531E-10
     5508.061  4.770890E-10
     5509.252  4.822757E-10
     5510.447  4.839075E-10
     5511.639  4.796447E-10
     5512.834  4.753867E-10
     5514.027  4.711537E-10
     5515.223  4.669266E-10
     5516.416  4.627262E-10
     5517.612  4.585300E-10
     5518.806  4.543587E-10
     5520.003  4.501758E-10
     5521.197  4.368367E-10
     5522.395  4.235265E-10
     5523.592  4.102892E-10
     5524.787  3.971408E-10
     5525.985  3.840331E-10
     5527.181  3.710142E-10
     5528.376  3.580679E-10
     5529.575  3.451496E-10
     5530.774  3.409829E-10
     5531.971  3.415886E-10
      5533.17  3.421875E-10
     5534.367  3.427762E-10
     5535.567  3.433578E-10
     5536.765  3.439296E-10
     5537.966  3.444940E-10
     5539.164  3.450483E-10
     5540.368  3.476233E-10
     5541.566  3.547181E-10
     5542.769  3.617938E-10
     5543.967  3.688043E-10
      5545.17  3.757924E-10
     5546.369  3.827154E-10
     5547.572  3.896158E-10
     5548.772  3.964512E-10
     5549.976  4.032680E-10
     5551.176  3.999629E-10
      5552.38  3.964578E-10
     5553.581  3.929732E-10
     5554.786  3.894921E-10
     5555.987  3.860328E-10
     5557.192  3.825785E-10
     5558.394  3.791445E-10
       5559.6  3.757146E-10
     5560.802  3.699856E-10
     5562.008  3.631072E-10
     5563.211  3.562790E-10
     5564.418  3.494642E-10
     5565.622  3.426987E-10
     5566.829  3.359469E-10
     5568.036  3.292253E-10
      5569.24  3.225566E-10
     5570.448  3.207452E-10
     5571.653  3.271196E-10
     5572.858  3.334530E-10
     5574.067  3.397634E-10
     5575.276  3.460351E-10
     5576.482  3.522507E-10
     5577.691  3.584429E-10
     5578.901  3.645938E-10
     5580.111  3.703020E-10
     5581.318  3.719115E-10
     5582.528  3.735157E-10
     5583.736  3.751011E-10
     5584.947  3.766759E-10
     5586.155  3.782326E-10
     5587.367  3.797782E-10
     5588.575  3.813048E-10
     5589.787  3.828249E-10
     5590.997  3.793818E-10
     5592.209  3.748934E-10
     5593.418  3.704350E-10
     5594.632  3.659817E-10
     5595.842  3.615602E-10
     5597.056  3.571437E-10
     5598.266  3.527591E-10
      5599.48  3.483797E-10
     5600.692  3.441182E-10
     5601.906  3.399279E-10
     5603.121  3.357553E-10
     5604.333  3.316111E-10
     5605.545  3.274835E-10
     5606.761  3.233626E-10
     5607.974  3.192699E-10
      5609.19  3.151845E-10
     5610.407  3.121342E-10
     5611.621  3.111179E-10
     5612.837  3.101001E-10
     5614.052  3.090851E-10
     5615.266  3.080709E-10
     5616.484  3.070546E-10
     5617.705  3.060362E-10
      5618.92  3.050235E-10
     5620.139  3.035301E-10
     5621.354  2.983148E-10
     5622.574  2.931115E-10
      5623.79  2.879457E-10
      5625.01  2.827903E-10
     5626.227  2.776720E-10
     5627.446  2.725664E-10
     5628.664  2.674938E-10
     5629.885  2.624381E-10
     5631.103  2.657063E-10
     5632.324  2.698319E-10
     5633.542  2.739196E-10
     5634.764  2.779907E-10
     5635.982  2.820242E-10
     5637.205  2.860426E-10
     5638.424  2.900218E-10
     5639.647  2.939849E-10
     5640.867  2.882489E-10
      5642.09  2.785968E-10
     5643.311  2.690145E-10
     5644.535  2.594598E-10
     5645.756  2.499747E-10
      5646.98  2.405139E-10
     5648.202  2.311299E-10
     5649.427  2.217668E-10
     5650.649  2.166285E-10
     5651.875  2.151663E-10
       5653.1  2.137099E-10
     5654.323  2.122619E-10
     5655.552  2.108106E-10
     5656.776  2.093710E-10
     5658.002  2.079329E-10
     5659.227  2.065030E-10
     5660.454  2.087790E-10
     5661.678  2.173224E-10
     5662.906  2.258369E-10
     5664.131  2.342751E-10
     5665.359  2.426876E-10
     5666.585  2.510273E-10
     5667.814  2.593375E-10
      5669.04  2.675752E-10
      5670.27  2.733114E-10
     5671.496  2.702329E-10
     5672.726  2.671601E-10
     5673.953  2.641080E-10
     5675.184  2.610606E-10
     5676.411  2.580336E-10
     5677.643  2.550103E-10
     5678.871  2.520086E-10
     5680.102  2.489705E-10
     5681.331  2.454446E-10
     5682.563  2.419304E-10
     5683.792  2.384395E-10
     5685.025  2.349564E-10
     5686.255  2.314965E-10
     5687.488  2.280446E-10
     5688.718  2.246158E-10
     5689.952  2.211979E-10
     5691.186  2.252121E-10
     5692.417  2.294921E-10
