WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,fuvmama,f25srf2
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.311402E-17
PIVWV    r 1453.116
BANDW    r 119.6688
TPEAK    r 0.02648978
EQUVW    r 6.983327
RECTW    r 263.6234
EMFLX    r 1.622220E-14
     4042.567  4.270426E-11
     4043.479  4.255232E-11
     4044.392  4.240028E-11
     4045.305  4.224824E-11
     4046.218  4.209615E-11
     4047.131  4.194401E-11
     4048.044  4.179182E-11
     4048.957  4.163962E-11
     4049.871  4.148734E-11
     4050.785  4.134013E-11
     4051.699  4.119372E-11
     4052.613  4.104725E-11
     4053.528  4.090073E-11
     4054.442  4.075421E-11
     4055.357  4.060761E-11
     4056.272  4.046100E-11
     4057.188  4.031434E-11
     4058.103  4.016764E-11
     4059.019  4.002088E-11
     4059.935  3.987409E-11
     4060.851  3.973257E-11
     4061.768  3.959138E-11
     4062.684  3.945018E-11
     4063.601  3.930894E-11
     4064.518  3.916765E-11
     4065.435  3.902632E-11
     4066.352  3.888498E-11
      4067.27  3.874357E-11
     4068.188  3.860214E-11
     4069.106  3.846067E-11
     4070.024  3.831930E-11
     4070.942  3.818324E-11
     4071.863  3.804683E-11
     4072.782  3.791070E-11
     4073.701  3.777455E-11
      4074.62  3.763838E-11
      4075.54  3.750215E-11
     4076.459  3.736588E-11
     4077.379  3.722957E-11
       4078.3  3.709322E-11
      4079.22  3.695686E-11
      4080.14  3.682124E-11
     4081.061  3.669011E-11
     4081.982  3.655893E-11
     4082.903  3.642771E-11
     4083.827  3.629615E-11
     4084.748  3.616489E-11
      4085.67  3.603355E-11
      4086.59  3.590252E-11
     4087.512  3.577114E-11
     4088.434  3.563972E-11
     4089.359  3.550793E-11
     4090.282  3.537800E-11
     4091.205  3.525156E-11
     4092.128  3.512511E-11
     4093.051  3.499863E-11
     4093.975  3.487208E-11
     4094.896  3.474586E-11
     4095.823  3.461895E-11
     4096.747  3.449232E-11
     4097.671  3.436567E-11
     4098.596  3.423896E-11
     4099.521  3.411225E-11
     4100.446  3.398783E-11
     4101.374  3.386571E-11
     4102.299  3.374378E-11
     4103.225  3.362183E-11
     4104.151  3.349988E-11
     4105.077  3.337787E-11
     4106.003  3.325585E-11
      4106.93  3.313383E-11
     4107.856  3.301173E-11
     4108.784  3.288957E-11
     4109.711  3.276740E-11
     4110.638  3.264849E-11
     4111.566  3.253099E-11
     4112.494  3.241349E-11
     4113.421  3.229597E-11
      4114.35  3.217840E-11
     4115.278  3.206076E-11
     4116.207  3.194311E-11
     4117.136  3.182546E-11
     4118.064  3.170780E-11
     4118.994  3.159002E-11
     4119.923  3.147229E-11
     4120.853  3.135869E-11
     4121.783  3.124541E-11
     4122.713  3.113218E-11
     4123.644  3.101882E-11
     4124.574  3.090552E-11
     4125.505  3.079210E-11
     4126.436  3.067874E-11
     4127.367  3.056530E-11
     4128.298  3.045181E-11
     4129.229  3.033836E-11
     4130.162  3.022558E-11
     4131.096  3.011619E-11
     4132.028  3.000704E-11
      4132.96  2.989783E-11
     4133.893  2.978861E-11
     4134.826  2.967939E-11
     4135.759  2.957011E-11
     4136.692  2.946077E-11
     4137.625  2.935147E-11
     4138.559  2.924212E-11
     4139.493  2.913272E-11
     4140.427  2.902525E-11
     4141.362  2.892003E-11
     4142.296  2.881487E-11
     4143.231  2.870959E-11
     4144.166  2.860431E-11
     4145.101  2.849903E-11
     4146.036  2.839374E-11
     4146.972  2.828840E-11
     4147.908  2.818299E-11
     4148.844  2.807758E-11
      4149.78  2.797217E-11
     4150.716  2.786983E-11
     4151.653  2.776845E-11
      4152.59  2.766702E-11
     4153.527  2.756558E-11
     4154.464  2.746409E-11
     4155.402  2.736259E-11
     4156.339  2.726109E-11
     4157.277  2.715953E-11
     4158.215  2.705798E-11
     4159.154  2.695636E-11
     4160.094  2.685492E-11
     4161.033  2.675721E-11
     4161.975  2.665924E-11
     4162.911  2.656178E-11
     4163.851  2.646400E-11
     4164.791  2.636618E-11
      4165.73  2.626840E-11
      4166.67  2.617051E-11
     4167.613  2.607242E-11
     4168.553  2.597453E-11
     4169.494  2.587665E-11
     4170.435  2.578045E-11
     4171.374  2.568650E-11
     4172.315  2.559230E-11
     4173.259  2.549786E-11
       4174.2  2.540365E-11
     4175.142  2.530940E-11
     4176.084  2.521509E-11
     4177.027  2.512078E-11
     4177.969  2.502647E-11
     4178.912  2.493210E-11
     4179.855  2.483774E-11
     4180.798  2.474642E-11
     4181.742  2.465565E-11
     4182.686  2.456484E-11
     4183.629  2.447403E-11
     4184.573  2.438322E-11
     4185.518  2.429235E-11
     4186.462  2.420148E-11
     4187.407  2.411056E-11
     4188.352  2.401964E-11
     4189.297  2.392868E-11
     4190.244  2.383843E-11
      4191.19  2.375095E-11
     4192.136  2.366347E-11
     4193.082  2.357598E-11
     4194.028  2.348845E-11
     4194.974  2.340091E-11
     4195.921  2.331333E-11
     4196.868  2.322575E-11
     4197.815  2.313811E-11
     4198.762  2.305048E-11
     4199.709  2.296284E-11
     4200.657  2.287752E-11
     4201.605  2.279323E-11
     4202.553  2.270890E-11
     4203.501  2.262456E-11
      4204.45  2.254018E-11
     4205.399  2.245580E-11
     4206.348  2.237142E-11
     4207.297  2.228699E-11
     4208.247  2.220251E-11
     4209.196  2.211809E-11
     4210.146  2.203406E-11
     4211.096  2.195287E-11
     4212.046  2.187159E-11
     4212.997  2.179034E-11
     4213.947  2.170906E-11
     4214.898  2.162773E-11
     4215.849  2.154644E-11
     4216.801  2.146507E-11
     4217.752  2.138369E-11
     4218.704  2.130231E-11
     4219.656  2.122093E-11
      4220.61  2.114133E-11
     4221.563  2.106303E-11
     4222.516  2.098473E-11
     4223.468  2.090643E-11
     4224.421  2.082808E-11
     4225.375  2.074974E-11
     4226.328  2.067135E-11
     4227.282  2.059296E-11
     4228.236  2.051453E-11
      4229.19  2.043610E-11
     4230.144  2.035812E-11
     4231.099  2.028270E-11
     4232.054  2.020722E-11
     4233.008  2.013179E-11
     4233.964  2.005627E-11
     4234.919  1.998080E-11
     4235.875  1.990524E-11
     4236.831  1.982973E-11
     4237.787  1.975417E-11
     4238.743  1.967857E-11
     4239.699  1.960301E-11
     4240.656  1.952939E-11
     4241.613  1.945669E-11
      4242.57  1.938398E-11
     4243.528  1.931124E-11
     4244.485  1.923849E-11
     4245.443  1.916575E-11
     4246.401  1.909297E-11
     4247.361  1.902000E-11
     4248.318  1.894732E-11
     4249.276  1.887450E-11
     4250.235  1.880233E-11
     4251.197  1.873212E-11
     4252.156  1.866209E-11
     4253.118  1.859185E-11
     4254.078  1.852174E-11
     4255.038  1.845163E-11
     4255.998  1.838152E-11
     4256.956  1.831156E-11
     4257.917  1.824138E-11
     4258.879  1.817105E-11
      4259.84  1.810086E-11
     4260.802  1.803291E-11
     4261.763  1.796541E-11
     4262.725  1.789788E-11
     4263.687  1.783034E-11
     4264.649  1.776280E-11
     4265.611  1.769523E-11
     4266.574  1.762765E-11
     4267.537  1.756005E-11
       4268.5  1.749243E-11
     4269.463  1.742479E-11
     4270.426  1.735830E-11
      4271.39  1.729326E-11
     4272.354  1.722821E-11
     4273.318  1.716316E-11
     4274.282  1.709807E-11
     4275.247  1.703299E-11
     4276.211  1.696787E-11
     4277.176  1.690275E-11
     4278.142  1.683759E-11
     4279.107  1.677244E-11
     4280.073  1.670744E-11
     4281.041  1.664465E-11
     4282.007  1.658196E-11
     4282.973  1.651927E-11
     4283.939  1.645657E-11
     4284.906  1.639384E-11
     4285.873  1.633112E-11
      4286.84  1.626836E-11
     4287.808  1.620560E-11
     4288.775  1.614280E-11
     4289.743  1.608001E-11
     4290.711  1.601900E-11
     4291.679  1.595860E-11
     4292.647  1.589820E-11
     4293.616  1.583778E-11
     4294.585  1.577735E-11
     4295.554  1.571689E-11
     4296.523  1.565643E-11
     4297.493  1.559594E-11
     4298.463  1.553544E-11
     4299.433  1.547495E-11
     4300.403  1.541525E-11
     4301.374  1.535667E-11
     4302.344  1.529809E-11
     4303.315  1.523952E-11
     4304.286  1.518091E-11
     4305.257  1.512230E-11
     4306.229  1.506366E-11
     4307.201  1.500502E-11
     4308.172  1.494638E-11
     4309.145  1.488771E-11
     4310.117  1.482928E-11
      4311.09  1.477288E-11
     4312.065  1.471633E-11
     4313.038  1.465992E-11
     4314.011  1.460345E-11
     4314.984  1.454701E-11
     4315.958  1.449052E-11
     4316.932  1.443405E-11
     4317.906  1.437755E-11
     4318.881  1.432103E-11
     4319.855  1.426450E-11
      4320.83  1.420986E-11
     4321.805  1.415552E-11
      4322.78  1.410118E-11
     4323.756  1.404681E-11
     4324.731  1.399244E-11
     4325.708  1.393804E-11
     4326.684  1.388364E-11
      4327.66  1.382924E-11
     4328.636  1.377481E-11
     4329.613  1.372036E-11
      4330.59  1.366719E-11
     4331.567  1.361487E-11
     4332.545  1.356252E-11
     4333.525  1.351004E-11
     4334.503  1.345766E-11
     4335.479  1.340542E-11
     4336.457  1.335301E-11
     4337.436  1.330061E-11
     4338.414  1.324820E-11
     4339.393  1.319577E-11
     4340.375  1.314399E-11
     4341.354  1.309358E-11
     4342.334  1.304315E-11
     4343.316  1.299261E-11
     4344.296  1.294215E-11
     4345.274  1.289184E-11
     4346.257  1.284125E-11
     4347.238  1.279076E-11
     4348.219  1.274027E-11
       4349.2  1.268976E-11
     4350.181  1.263963E-11
     4351.163  1.259107E-11
     4352.145  1.254251E-11
     4353.127  1.249394E-11
     4354.109  1.244535E-11
     4355.092  1.239676E-11
     4356.075  1.234815E-11
     4357.058  1.229953E-11
     4358.041  1.225091E-11
     4359.024  1.220228E-11
     4360.008  1.215363E-11
     4360.992  1.210686E-11
     4361.976  1.206009E-11
      4362.96  1.201330E-11
     4363.945  1.196649E-11
     4364.929  1.191969E-11
     4365.914  1.187288E-11
     4366.899  1.182604E-11
     4367.885  1.177920E-11
     4368.871  1.173234E-11
     4369.856  1.168547E-11
     4370.842  1.164017E-11
     4371.829  1.159511E-11
     4372.815  1.155003E-11
     4373.802  1.150495E-11
     4374.792  1.145976E-11
     4375.779  1.141465E-11
     4376.766  1.136955E-11
     4377.754  1.132442E-11
     4378.742  1.127930E-11
     4379.729  1.123417E-11
     4380.718  1.119030E-11
     4381.707  1.114690E-11
     4382.695  1.110350E-11
     4383.684  1.106010E-11
     4384.673  1.101668E-11
     4385.663  1.097323E-11
     4386.652  1.092981E-11
     4387.643  1.088634E-11
     4388.632  1.084289E-11
     4389.623  1.079940E-11
     4390.613  1.075699E-11
     4391.604  1.071520E-11
     4392.595  1.067339E-11
     4393.586  1.063158E-11
     4394.578  1.058976E-11
     4395.569  1.054793E-11
     4396.562  1.050608E-11
     4397.553  1.046425E-11
     4398.546  1.042237E-11
     4399.539  1.038050E-11
     4400.531  1.033931E-11
     4401.524  1.029872E-11
     4402.518  1.025808E-11
     4403.511  1.021746E-11
     4404.504  1.017683E-11
     4405.501  1.013608E-11
     4406.495  1.009542E-11
     4407.489  1.005476E-11
     4408.484  1.001409E-11
     4409.479  9.973413E-12
     4410.474  9.933484E-12
     4411.469  9.894398E-12
     4412.464  9.855293E-12
      4413.46  9.816187E-12
     4414.456  9.777062E-12
     4415.452  9.737937E-12
     4416.449  9.698793E-12
     4417.445  9.659649E-12
     4418.442  9.620502E-12
     4419.439  9.581339E-12
     4420.437  9.542831E-12
     4421.434  9.505207E-12
     4422.434  9.467455E-12
     4423.432  9.429793E-12
      4424.43  9.392133E-12
     4425.426  9.354547E-12
     4426.425  9.316867E-12
     4427.423  9.279188E-12
     4428.425  9.241396E-12
     4429.424  9.203679E-12
     4430.424  9.166594E-12
     4431.423  9.130365E-12
     4432.423  9.094117E-12
     4433.424  9.057853E-12
     4434.422  9.021676E-12
     4435.425  8.985322E-12
     4436.426  8.949040E-12
     4437.429  8.912669E-12
     4438.431  8.876368E-12
     4439.432  8.840067E-12
     4440.434  8.804367E-12
     4441.436  8.769480E-12
     4442.438  8.734592E-12
      4443.44  8.699688E-12
     4444.443  8.664765E-12
     4445.446  8.629842E-12
     4446.449  8.594922E-12
     4447.453  8.559981E-12
     4448.457  8.525025E-12
      4449.46  8.490085E-12
     4450.464  8.455748E-12
     4451.468  8.422169E-12
     4452.473  8.388557E-12
     4453.478  8.354963E-12
     4454.483  8.321334E-12
     4455.488  8.287722E-12
     4456.493  8.254093E-12
     4457.499  8.220449E-12
     4458.505  8.186805E-12
     4459.511  8.153160E-12
     4460.517  8.120181E-12
     4461.524  8.087832E-12
      4462.53  8.055501E-12
     4463.538  8.023137E-12
     4464.545  7.990773E-12
     4465.552  7.958408E-12
      4466.56  7.926044E-12
     4467.568  7.893649E-12
     4468.576  7.861270E-12
     4469.586  7.828796E-12
     4470.595  7.797140E-12
     4471.604  7.766009E-12
     4472.613  7.734862E-12
     4473.623  7.703716E-12
     4474.632  7.672571E-12
     4475.642  7.641409E-12
     4476.651  7.610246E-12
     4477.662  7.579069E-12
     4478.672  7.547879E-12
     4479.683  7.516703E-12
     4480.694  7.486341E-12
     4481.705  7.456383E-12
     4482.716  7.426395E-12
     4483.728  7.396421E-12
     4484.739  7.366432E-12
     4485.751  7.336431E-12
     4486.764  7.306427E-12
     4487.776  7.276424E-12
     4488.789  7.246407E-12
     4489.802  7.216376E-12
     4490.815  7.187298E-12
     4491.828  7.158452E-12
     4492.842  7.129594E-12
     4493.855  7.100735E-12
      4494.87  7.071860E-12
     4495.884  7.042974E-12
     4496.898  7.014101E-12
     4497.914  6.985201E-12
     4498.928  6.956313E-12
     4499.943  6.927411E-12
     4500.959  6.893854E-12
     4501.977  6.859943E-12
     4502.993  6.826095E-12
     4504.009  6.792248E-12
     4505.025  6.758400E-12
     4506.042  6.724537E-12
     4507.059  6.690656E-12
     4508.076  6.656776E-12
     4509.093  6.622896E-12
     4510.111  6.589177E-12
     4511.128  6.556909E-12
     4512.146  6.524626E-12
     4513.167  6.492266E-12
     4514.186  6.459968E-12
     4515.204  6.427670E-12
     4516.221  6.395433E-12
      4517.24  6.363117E-12
     4518.259  6.330804E-12
     4519.281  6.298382E-12
     4520.301  6.266510E-12
     4521.321  6.235719E-12
     4522.341  6.204912E-12
     4523.362  6.174106E-12
     4524.382  6.143301E-12
     4525.401  6.112553E-12
     4526.424  6.081658E-12
     4527.446  6.050822E-12
     4528.468  6.019971E-12
     4529.489  5.989136E-12
     4530.512  5.959014E-12
     4531.534  5.929647E-12
     4532.557  5.900253E-12
     4533.582  5.870802E-12
     4534.605  5.841392E-12
     4535.628  5.811998E-12
     4536.651  5.782590E-12
     4537.675  5.753167E-12
     4538.699  5.723744E-12
     4539.723  5.694322E-12
     4540.748  5.665918E-12
     4541.772  5.637884E-12
     4542.797  5.609850E-12
     4543.822  5.581816E-12
     4544.848  5.553769E-12
     4545.874  5.525708E-12
     4546.899  5.497660E-12
     4547.925  5.469586E-12
     4548.952  5.441513E-12
     4549.978  5.413438E-12
     4551.005  5.386673E-12
     4552.032  5.359937E-12
     4553.059  5.333201E-12
     4554.086  5.306439E-12
     4555.114  5.279691E-12
     4556.142  5.252930E-12
      4557.17  5.226155E-12
     4558.198  5.199380E-12
     4559.227  5.172593E-12
     4560.256  5.146126E-12
     4561.285  5.120627E-12
     4562.314  5.095114E-12
     4563.343  5.069601E-12
     4564.373  5.044078E-12
     4565.403  5.018540E-12
     4566.436  4.992944E-12
     4567.466  4.967407E-12
     4568.497  4.941858E-12
     4569.528  4.916310E-12
     4570.559  4.891415E-12
      4571.59  4.867081E-12
     4572.622  4.842737E-12
     4573.654  4.818393E-12
     4574.686  4.794037E-12
     4575.718  4.769681E-12
     4576.751  4.745314E-12
     4577.784  4.720947E-12
     4578.816  4.696580E-12
      4579.85  4.672201E-12
     4580.883  4.648815E-12
     4581.917  4.625600E-12
     4582.951  4.602373E-12
     4583.985  4.579147E-12
      4585.02  4.555922E-12
     4586.054  4.532684E-12
     4587.089  4.509448E-12
     4588.124  4.486199E-12
      4589.16  4.462940E-12
     4590.195  4.439902E-12
     4591.231  4.417751E-12
     4592.267  4.395601E-12
     4593.303  4.373450E-12
      4594.34  4.351288E-12
     4595.376  4.329126E-12
     4596.414  4.306955E-12
     4597.451  4.284783E-12
     4598.488  4.262612E-12
     4599.531  4.240315E-12
     4600.566  4.218766E-12
     4601.604  4.197631E-12
     4602.643  4.176504E-12
     4603.681  4.155369E-12
      4604.72  4.134223E-12
     4605.762  4.113028E-12
     4606.801  4.091873E-12
     4607.841  4.070717E-12
      4608.88  4.049561E-12
     4609.918  4.028445E-12
     4610.958  4.008217E-12
     4612.001  3.988013E-12
     4613.042  3.967846E-12
     4614.083  3.947679E-12
     4615.124  3.927512E-12
     4616.166  3.907335E-12
     4617.207  3.887161E-12
     4618.249  3.866974E-12
     4619.291  3.846789E-12
     4620.333  3.826904E-12
     4621.376  3.807679E-12
     4622.419  3.788446E-12
     4623.462  3.769212E-12
     4624.505  3.749970E-12
     4625.549  3.730727E-12
     4626.593  3.711475E-12
     4627.637  3.692224E-12
     4628.681  3.672963E-12
     4629.726  3.653703E-12
      4630.77  3.635125E-12
     4631.815  3.616782E-12
     4632.863  3.598388E-12
     4633.908  3.580037E-12
     4634.954  3.561676E-12
        4636.  3.543317E-12
     4637.046  3.524957E-12
     4638.092  3.506589E-12
     4639.139  3.488212E-12
     4640.186  3.469992E-12
     4641.233  3.452499E-12
      4642.28  3.434998E-12
     4643.328  3.417497E-12
     4644.375  3.399988E-12
     4645.424  3.382470E-12
     4646.472  3.364953E-12
     4647.521  3.347435E-12
     4648.569  3.329910E-12
     4649.618  3.312385E-12
     4650.667  3.295388E-12
     4651.717  3.278698E-12
     4652.767  3.262001E-12
     4653.816  3.245304E-12
