WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,fuvmama,25mama
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.341392E-17
PIVWV    r 1369.428
BANDW    r 135.2006
TPEAK    r 0.04285724
EQUVW    r 13.62213
RECTW    r 317.849
EMFLX    r 9.694944E-15
     3712.668  2.170490E-10
     3713.472  2.162128E-10
     3714.275  2.153766E-10
     3715.078  2.145400E-10
     3715.882  2.137031E-10
     3716.686  2.128661E-10
      3717.49  2.120285E-10
     3718.294  2.111911E-10
     3719.098  2.103531E-10
     3719.903  2.095151E-10
     3720.708  2.087124E-10
     3721.512  2.079143E-10
     3722.318  2.071159E-10
     3723.123  2.063174E-10
     3723.928  2.055186E-10
     3724.734  2.047197E-10
      3725.54  2.039203E-10
     3726.345  2.031208E-10
     3727.151  2.023212E-10
      3727.96  2.015192E-10
     3728.764  2.007209E-10
     3729.571  1.999204E-10
     3730.377  1.991380E-10
     3731.185  1.983757E-10
     3731.992  1.976133E-10
     3732.801  1.968487E-10
     3733.608  1.960859E-10
     3734.416  1.953229E-10
     3735.224  1.945595E-10
     3736.032  1.937959E-10
     3736.838  1.930340E-10
     3737.648  1.922681E-10
     3738.457  1.915037E-10
     3739.266  1.907394E-10
     3740.075  1.899779E-10
     3740.884  1.892499E-10
     3741.693  1.885217E-10
     3742.502  1.877931E-10
     3743.312  1.870645E-10
     3744.122  1.863357E-10
     3744.932  1.856065E-10
     3745.742  1.848772E-10
     3746.552  1.841477E-10
     3747.363  1.834178E-10
     3748.173  1.826879E-10
     3748.984  1.819576E-10
     3749.795  1.812271E-10
     3750.606  1.805230E-10
     3751.417  1.798273E-10
     3752.231  1.791299E-10
     3753.043  1.784339E-10
     3753.854  1.777378E-10
     3754.667  1.770415E-10
     3755.479  1.763449E-10
     3756.291  1.756482E-10
     3757.104  1.749510E-10
     3757.917  1.742538E-10
     3758.729  1.735565E-10
     3759.542  1.728588E-10
     3760.356  1.721757E-10
     3761.169  1.715114E-10
     3761.983  1.708470E-10
     3762.797  1.701821E-10
     3763.611  1.695172E-10
     3764.425  1.688521E-10
     3765.239  1.681869E-10
     3766.053  1.675214E-10
     3766.868  1.668557E-10
     3767.683  1.661896E-10
     3768.498  1.655236E-10
     3769.313  1.648573E-10
     3770.129  1.641958E-10
     3770.944  1.635612E-10
      3771.76  1.629265E-10
     3772.576  1.622916E-10
     3773.392  1.616567E-10
     3774.208  1.610213E-10
     3775.025  1.603859E-10
     3775.841  1.597502E-10
     3776.658  1.591142E-10
     3777.475  1.584782E-10
     3778.292  1.578420E-10
      3779.11  1.572055E-10
     3779.927  1.565690E-10
     3780.745  1.559602E-10
     3781.562  1.553540E-10
     3782.381  1.547475E-10
     3783.199  1.541410E-10
     3784.017  1.535343E-10
     3784.836  1.529273E-10
     3785.655  1.523201E-10
     3786.473  1.517128E-10
     3787.292  1.511053E-10
     3788.112  1.504976E-10
     3788.931  1.498898E-10
     3789.751  1.492818E-10
     3790.571  1.486940E-10
     3791.391  1.481149E-10
     3792.211  1.475357E-10
     3793.031  1.469563E-10
     3793.852  1.463767E-10
     3794.672  1.457969E-10
     3795.493  1.452170E-10
     3796.314  1.446369E-10
     3797.137  1.440552E-10
     3797.959  1.434747E-10
     3798.781  1.428941E-10
     3799.602  1.423133E-10
     3800.426  1.417454E-10
     3801.249  1.411922E-10
     3802.071  1.406389E-10
     3802.891  1.400869E-10
     3803.714  1.395334E-10
     3804.537  1.389795E-10
      3805.36  1.384256E-10
     3806.185  1.378701E-10
     3807.008  1.373157E-10
     3807.832  1.367613E-10
     3808.656  1.362067E-10
     3809.479  1.356520E-10
     3810.301  1.351082E-10
     3811.128  1.345785E-10
     3811.952  1.340500E-10
     3812.777  1.335215E-10
     3813.602  1.329926E-10
     3814.427  1.324637E-10
     3815.251  1.319347E-10
     3816.077  1.314053E-10
     3816.902  1.308759E-10
     3817.728  1.303463E-10
     3818.554  1.298165E-10
      3819.38  1.292867E-10
     3820.206  1.287631E-10
     3821.032  1.282584E-10
     3821.859  1.277536E-10
     3822.686  1.272487E-10
     3823.513  1.267436E-10
      3824.34  1.262384E-10
     3825.167  1.257329E-10
     3825.995  1.252274E-10
     3826.822  1.247217E-10
      3827.65  1.242159E-10
     3828.478  1.237099E-10
     3829.306  1.232037E-10
     3830.135  1.227013E-10
     3830.963  1.222194E-10
     3831.792  1.217371E-10
     3832.621  1.212548E-10
      3833.45  1.207723E-10
     3834.279  1.202898E-10
     3835.109  1.198069E-10
     3835.938  1.193240E-10
     3836.768  1.188409E-10
     3837.598  1.183578E-10
     3838.428  1.178743E-10
     3839.259  1.173908E-10
     3840.089  1.169098E-10
      3840.92  1.164493E-10
      3841.75  1.159887E-10
     3842.584  1.155268E-10
     3843.415  1.150659E-10
     3844.246  1.146050E-10
     3845.078  1.141439E-10
      3845.91  1.136826E-10
     3846.742  1.132211E-10
     3847.574  1.127597E-10
     3848.406  1.122980E-10
     3849.239  1.118362E-10
     3850.071  1.113761E-10
     3850.904  1.109363E-10
     3851.737  1.104963E-10
      3852.57  1.100562E-10
     3853.404  1.096160E-10
     3854.237  1.091757E-10
     3855.071  1.087352E-10
     3855.905  1.082946E-10
     3856.739  1.078539E-10
     3857.573  1.074129E-10
     3858.408  1.069719E-10
     3859.243  1.065307E-10
     3860.077  1.060915E-10
     3860.912  1.056714E-10
     3861.748  1.052512E-10
     3862.583  1.048308E-10
     3863.418  1.044103E-10
     3864.254  1.039896E-10
      3865.09  1.035690E-10
     3865.926  1.031481E-10
     3866.763  1.027270E-10
     3867.599  1.023059E-10
     3868.436  1.018847E-10
     3869.272  1.014634E-10
      3870.11  1.010445E-10
     3870.947  1.006432E-10
     3871.784  1.002418E-10
     3872.622  9.984039E-11
     3873.459  9.943869E-11
     3874.297  9.903694E-11
     3875.137  9.863411E-11
     3875.976  9.823208E-11
     3876.814  9.783002E-11
     3877.651  9.742884E-11
      3878.49  9.702646E-11
     3879.329  9.662395E-11
      3880.17  9.622428E-11
     3881.009  9.584099E-11
     3881.849  9.545757E-11
     3882.688  9.507410E-11
     3883.528  9.469051E-11
     3884.368  9.430676E-11
     3885.207  9.392389E-11
     3886.049  9.353885E-11
      3886.89  9.315481E-11
     3887.731  9.277059E-11
     3888.574  9.238536E-11
     3889.415  9.200087E-11
     3890.256  9.162201E-11
     3891.098  9.125587E-11
      3891.94  9.088959E-11
     3892.781  9.052330E-11
     3893.624  9.015688E-11
     3894.466  8.979031E-11
     3895.308  8.942360E-11
     3896.151  8.905686E-11
     3896.994  8.868988E-11
     3897.837  8.832299E-11
      3898.68  8.795586E-11
     3899.523  8.758860E-11
     3900.367  8.722897E-11
     3901.211  8.687922E-11
     3902.054  8.652944E-11
     3902.899  8.617942E-11
     3903.743  8.582938E-11
     3904.587  8.547922E-11
     3905.432  8.512892E-11
     3906.277  8.477860E-11
     3907.122  8.442816E-11
     3907.967  8.407758E-11
     3908.813  8.372687E-11
     3909.658  8.337614E-11
     3910.504  8.303532E-11
      3911.35  8.270120E-11
     3912.196  8.236696E-11
     3913.042  8.203270E-11
     3913.888  8.169831E-11
     3914.735  8.136380E-11
     3915.582  8.102918E-11
     3916.429  8.069452E-11
     3917.276  8.035964E-11
     3918.124  8.002485E-11
     3918.971  7.968984E-11
     3919.819  7.935478E-11
     3920.667  7.903221E-11
     3921.515  7.871308E-11
     3922.363  7.839391E-11
     3923.212  7.807453E-11
     3924.061  7.775515E-11
     3924.909  7.743563E-11
     3925.758  7.711610E-11
     3926.608  7.679635E-11
     3927.457  7.647658E-11
     3928.307  7.615669E-11
     3929.156  7.583670E-11
     3930.006  7.551680E-11
     3930.856  7.521207E-11
     3931.707  7.490723E-11
     3932.557  7.460230E-11
     3933.408  7.429733E-11
     3934.259  7.399216E-11
     3935.112  7.368627E-11
     3935.963  7.338097E-11
     3936.815  7.307557E-11
     3937.667  7.277014E-11
     3938.518  7.246461E-11
      3939.37  7.215904E-11
     3940.222  7.185711E-11
     3941.075  7.156604E-11
     3941.927  7.127483E-11
      3942.78  7.098352E-11
     3943.633  7.069222E-11
     3944.486  7.040070E-11
     3945.339  7.010918E-11
     3946.195  6.981687E-11
     3947.046  6.952589E-11
       3947.9  6.923413E-11
     3948.754  6.894228E-11
     3949.608  6.865031E-11
     3950.463  6.836584E-11
      3951.32  6.808708E-11
     3952.174  6.780893E-11
     3953.029  6.753069E-11
     3953.884  6.725243E-11
     3954.738  6.697470E-11
     3955.593  6.669623E-11
     3956.451  6.641696E-11
     3957.307  6.613839E-11
     3958.163  6.585963E-11
     3959.019  6.558085E-11
     3959.875  6.530197E-11
     3960.732  6.503453E-11
     3961.589  6.476887E-11
     3962.446  6.450319E-11
     3963.303  6.423741E-11
      3964.16  6.397154E-11
     3965.018  6.370566E-11
     3965.875  6.343968E-11
     3966.733  6.317361E-11
     3967.592  6.290744E-11
      3968.45  6.264126E-11
     3969.308  6.237490E-11
     3970.167  6.211101E-11
     3971.026  6.185741E-11
     3971.885  6.160363E-11
     3972.744  6.134986E-11
     3973.603  6.109598E-11
     3974.463  6.084202E-11
     3975.323  6.058797E-11
     3976.183  6.033390E-11
     3977.043  6.007974E-11
     3977.903  5.982549E-11
     3978.764  5.957117E-11
     3979.624  5.931681E-11
     3980.485  5.906925E-11
     3981.346  5.882694E-11
      3982.21  5.858393E-11
     3983.071  5.834153E-11
     3983.933  5.809903E-11
     3984.794  5.785645E-11
     3985.656  5.761379E-11
     3986.519  5.737105E-11
     3987.381  5.712828E-11
     3988.244  5.688543E-11
     3989.106  5.664251E-11
     3989.969  5.639956E-11
     3990.833  5.616771E-11
     3991.696  5.593625E-11
     3992.559  5.570478E-11
     3993.423  5.547317E-11
     3994.287  5.524154E-11
     3995.151  5.500977E-11
     3996.015  5.477798E-11
     3996.879  5.454618E-11
     3997.744  5.431423E-11
     3998.609  5.408228E-11
     3999.474  5.385023E-11
     4000.339  5.363885E-11
     4001.204  5.345964E-11
      4002.07  5.328036E-11
     4002.936  5.310103E-11
     4003.802  5.292163E-11
     4004.668  5.274217E-11
     4005.534  5.256270E-11
       4006.4  5.238317E-11
     4007.267  5.220358E-11
     4008.134  5.202392E-11
     4009.001  5.184426E-11
     4009.868  5.166453E-11
     4010.736  5.149067E-11
     4011.603  5.131780E-11
     4012.471  5.114493E-11
     4013.339  5.097194E-11
     4014.207  5.079895E-11
     4015.076  5.062590E-11
     4015.944  5.045284E-11
     4016.813  5.027972E-11
     4017.682  5.010650E-11
     4018.551  4.993331E-11
      4019.42  4.976001E-11
      4020.29  4.958895E-11
     4021.159  4.942229E-11
     4022.029  4.925562E-11
     4022.899  4.908894E-11
     4023.772  4.892173E-11
      4024.64  4.875536E-11
      4025.51  4.858852E-11
     4026.381  4.842161E-11
     4027.252  4.825465E-11
     4028.124  4.808769E-11
     4028.997  4.792024E-11
     4029.871  4.775274E-11
     4030.743  4.759115E-11
     4031.615  4.743051E-11
     4032.484  4.727022E-11
     4033.357  4.710947E-11
     4034.231  4.694827E-11
     4035.104  4.678742E-11
     4035.977  4.662656E-11
      4036.85  4.646564E-11
     4037.723  4.630468E-11
     4038.597  4.614366E-11
      4039.47  4.598263E-11
     4040.344  4.582401E-11
     4041.218  4.566914E-11
     4042.093  4.551421E-11
     4042.967  4.535928E-11
     4043.842  4.520425E-11
     4044.716  4.504922E-11
     4045.591  4.489418E-11
     4046.466  4.473904E-11
     4047.342  4.458389E-11
     4048.217  4.442866E-11
     4049.093  4.427345E-11
     4049.969  4.411815E-11
     4050.845  4.396863E-11
     4051.721  4.381931E-11
     4052.598  4.366995E-11
     4053.474  4.352053E-11
     4054.351  4.337111E-11
     4055.228  4.322160E-11
     4056.105  4.307208E-11
     4056.983  4.292251E-11
      4057.86  4.277294E-11
     4058.738  4.262327E-11
     4059.616  4.247360E-11
     4060.494  4.232715E-11
     4061.373  4.218319E-11
     4062.251  4.203919E-11
      4063.13  4.189517E-11
     4064.009  4.175112E-11
     4064.888  4.160701E-11
     4065.768  4.146285E-11
     4066.647  4.131870E-11
     4067.527  4.117449E-11
     4068.407  4.103020E-11
     4069.287  4.088595E-11
     4070.167  4.074266E-11
     4071.047  4.060393E-11
     4071.928  4.046516E-11
     4072.809  4.032633E-11
      4073.69  4.018746E-11
     4074.571  4.004855E-11
     4075.453  3.990965E-11
     4076.334  3.977069E-11
     4077.216  3.963168E-11
       4078.1  3.949227E-11
     4078.982  3.935323E-11
     4079.865  3.921413E-11
     4080.747  3.907957E-11
      4081.63  3.894579E-11
     4082.513  3.881201E-11
     4083.396  3.867815E-11
      4084.28  3.854429E-11
     4085.163  3.841038E-11
     4086.047  3.827647E-11
     4086.931  3.814248E-11
     4087.815  3.800847E-11
     4088.699  3.787444E-11
     4089.583  3.774035E-11
     4090.468  3.760902E-11
     4091.353  3.748006E-11
     4092.238  3.735110E-11
     4093.123  3.722209E-11
     4094.009  3.709304E-11
     4094.894  3.696399E-11
      4095.78  3.683490E-11
     4096.666  3.670577E-11
     4097.552  3.657659E-11
     4098.439  3.644736E-11
     4099.325  3.631817E-11
     4100.212  3.619011E-11
     4101.099  3.606580E-11
     4101.988  3.594121E-11
     4102.876  3.581682E-11
     4103.761  3.569278E-11
     4104.649  3.556839E-11
     4105.537  3.544398E-11
     4106.425  3.531951E-11
     4107.313  3.519503E-11
     4108.204  3.507013E-11
     4109.093  3.494558E-11
     4109.981  3.482102E-11
     4110.871  3.470112E-11
      4111.76  3.458132E-11
     4112.647  3.446177E-11
     4113.539  3.434156E-11
     4114.429  3.422168E-11
     4115.319  3.410173E-11
     4116.209  3.398177E-11
       4117.1  3.386174E-11
      4117.99  3.374171E-11
     4118.881  3.362168E-11
     4119.772  3.350157E-11
     4120.663  3.338493E-11
     4121.555  3.326941E-11
     4122.446  3.315388E-11
     4123.338  3.303836E-11
      4124.23  3.292276E-11
     4125.122  3.280716E-11
     4126.014  3.269156E-11
     4126.909  3.257556E-11
     4127.802  3.245990E-11
     4128.695  3.234416E-11
     4129.588  3.222841E-11
     4130.481  3.211503E-11
     4131.375  3.200377E-11
     4132.269  3.189239E-11
     4133.162  3.178107E-11
     4134.057  3.166964E-11
     4134.951  3.155825E-11
     4135.845  3.144680E-11
      4136.74  3.133534E-11
     4137.635  3.122382E-11
      4138.53  3.111229E-11
     4139.425  3.100077E-11
      4140.32  3.089073E-11
     4141.216  3.078342E-11
     4142.112  3.067617E-11
     4143.008  3.056885E-11
     4143.904  3.046147E-11
     4144.801  3.035408E-11
     4145.697  3.024670E-11
     4146.594  3.013926E-11
     4147.491  3.003180E-11
     4148.388  2.992434E-11
     4149.286  2.981683E-11
     4150.183  2.971016E-11
     4151.081  2.960675E-11
     4151.979  2.950334E-11
     4152.877  2.939994E-11
     4153.775  2.929646E-11
     4154.674  2.919299E-11
     4155.573  2.908946E-11
     4156.472  2.898592E-11
     4157.371  2.888238E-11
      4158.27  2.877878E-11
     4159.169  2.867518E-11
     4160.069  2.857183E-11
     4160.969  2.847220E-11
     4161.869  2.837257E-11
      4162.77  2.827289E-11
      4163.67  2.817320E-11
     4164.571  2.807346E-11
     4165.472  2.797371E-11
     4166.373  2.787390E-11
     4167.274  2.777414E-11
     4168.176  2.767428E-11
     4169.077  2.757447E-11
     4169.979  2.747460E-11
     4170.881  2.737846E-11
     4171.783  2.728246E-11
     4172.686  2.718635E-11
     4173.588  2.709030E-11
     4174.491  2.699418E-11
     4175.396  2.689781E-11
       4176.3  2.680164E-11
     4177.203  2.670547E-11
     4178.107  2.660924E-11
     4179.011  2.651302E-11
     4179.915  2.641679E-11
     4180.819  2.632388E-11
     4181.723  2.623132E-11
      4182.63  2.613846E-11
     4183.535  2.604585E-11
      4184.44  2.595324E-11
     4185.343  2.586082E-11
     4186.248  2.576815E-11
     4187.154  2.567543E-11
     4188.062  2.558246E-11
     4188.968  2.548973E-11
     4189.874  2.539695E-11
      4190.78  2.530728E-11
     4191.687  2.521806E-11
     4192.594  2.512883E-11
     4193.499  2.503979E-11
     4194.408  2.495033E-11
     4195.315  2.486105E-11
     4196.223  2.477172E-11
      4197.13  2.468239E-11
     4198.038  2.459305E-11
     4198.946  2.450367E-11
     4199.855  2.441424E-11
     4200.763  2.432776E-11
     4201.672  2.424179E-11
     4202.581  2.415577E-11
      4203.49  2.406975E-11
     4204.399  2.398372E-11
     4205.309  2.389770E-11
     4206.219  2.381158E-11
     4207.128  2.372550E-11
     4208.039  2.363938E-11
     4208.949  2.355325E-11
     4209.859  2.346708E-11
      4210.77  2.338374E-11
     4211.681  2.330091E-11
     4212.592  2.321803E-11
     4213.503  2.313511E-11
     4214.415  2.305224E-11
     4215.326  2.296931E-11
     4216.238  2.288634E-11
      4217.15  2.280337E-11
     4218.062  2.272040E-11
     4218.975  2.263738E-11
     4219.888  2.255435E-11
       4220.8  2.247417E-11
     4221.713  2.239433E-11
     4222.627  2.231445E-11
      4223.54  2.223460E-11
     4224.454  2.215472E-11
      4225.37  2.207458E-11
     4226.284  2.199464E-11
     4227.198  2.191471E-11
     4228.113  2.183473E-11
     4229.027  2.175475E-11
     4229.942  2.167473E-11
     4230.857  2.159761E-11
     4231.772  2.152069E-11
     4232.688  2.144372E-11
     4233.604  2.136676E-11
     4234.519  2.128979E-11
     4235.435  2.121278E-11
     4236.352  2.113573E-11
     4237.268  2.105867E-11
     4238.185  2.098162E-11
     4239.102  2.090452E-11
     4240.019  2.082748E-11
     4240.936  2.075337E-11
     4241.853  2.067923E-11
     4242.771  2.060508E-11
     4243.688  2.053089E-11
     4244.606  2.045670E-11
     4245.524  2.038251E-11
     4246.443  2.030827E-11
     4247.361  2.023404E-11
      4248.28  2.015977E-11
     4249.199  2.008549E-11
