WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25mgii
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.080680E-16
PIVWV    r 2874.169
BANDW    r 249.5852
TPEAK    r 0.01245324
EQUVW    r 0.7293755
RECTW    r 58.56913
EMFLX    r 3.753901E-10
     5780.194   5.242327E-6
     5781.006   5.225369E-6
     5781.818   5.208492E-6
     5782.631   5.191628E-6
     5783.441   5.174860E-6
     5784.253   5.158058E-6
      5785.07   5.141203E-6
     5785.883   5.124450E-6
     5786.696   5.107717E-6
     5787.509   5.091001E-6
     5788.326   5.074255E-6
      5789.14   5.057586E-6
     5789.953   5.041040E-6
     5790.767   5.031806E-6
     5791.578   5.023156E-6
     5792.395   5.014433E-6
     5793.209   5.005731E-6
     5794.023   4.997031E-6
     5794.837   4.988327E-6
     5795.652   4.979616E-6
     5796.466   4.970899E-6
     5797.281   4.962174E-6
     5798.096   4.953446E-6
     5798.908   4.944757E-6
     5799.726   4.936049E-6
     5800.541   4.930873E-6
     5801.356   4.927571E-6
     5802.172   4.924248E-6
     5802.987   4.920901E-6
     5803.803   4.917531E-6
     5804.619   4.914140E-6
     5805.434   4.910725E-6
     5806.247   4.907295E-6
     5807.066   4.903815E-6
     5807.882   4.900326E-6
     5808.699   4.896811E-6
     5809.515   4.893302E-6
     5810.332   4.890299E-6
     5811.148   4.888154E-6
     5811.965   4.885982E-6
     5812.782   4.883781E-6
     5813.596   4.881561E-6
     5814.419   4.879287E-6
     5815.236   4.877005E-6
     5816.054   4.874698E-6
     5816.871   4.872358E-6
     5817.689   4.869989E-6
     5818.506   4.867594E-6
     5819.324   4.865170E-6
     5820.142   4.862270E-6
     5820.957   4.857158E-6
     5821.778   4.851998E-6
     5822.597   4.846842E-6
     5823.415   4.841667E-6
     5824.233   4.836477E-6
     5825.052   4.831271E-6
     5825.871   4.826052E-6
     5826.689   4.820810E-6
     5827.508   4.815553E-6
     5828.324   4.810301E-6
     5829.146   4.804995E-6
     5829.966   4.799739E-6
     5830.785   4.789430E-6
     5831.604   4.778925E-6
     5832.424   4.768436E-6
     5833.244   4.757954E-6
     5834.064   4.747473E-6
     5834.884   4.737003E-6
     5835.701   4.726575E-6
     5836.524   4.716061E-6
     5837.345   4.705596E-6
     5838.165   4.695140E-6
     5838.985   4.684682E-6
     5839.806   4.674280E-6
      5840.63   4.658295E-6
     5841.451   4.640705E-6
     5842.272   4.623188E-6
      5843.09   4.605768E-6
     5843.915   4.588232E-6
     5844.736   4.570802E-6
     5845.557   4.553403E-6
     5846.379   4.536029E-6
     5847.201   4.518688E-6
     5848.022   4.501385E-6
     5848.844   4.484110E-6
     5849.667   4.466903E-6
     5850.485   4.446609E-6
     5851.311   4.424031E-6
     5852.133   4.401603E-6
     5852.956   4.379238E-6
     5853.778   4.356913E-6
     5854.601   4.334643E-6
     5855.424   4.312429E-6
     5856.247   4.290268E-6
      5857.07   4.268145E-6
      5857.89   4.246168E-6
     5858.716   4.224064E-6
      5859.54   4.202128E-6
     5860.363   4.179398E-6
     5861.187   4.155672E-6
     5862.011   4.132028E-6
     5862.835   4.108434E-6
     5863.659   4.084912E-6
     5864.483   4.061437E-6
     5865.304   4.038121E-6
     5866.131   4.014672E-6
     5866.959   3.991279E-6
     5867.784   3.968035E-6
     5868.608   3.944848E-6
     5869.433   3.921749E-6
     5870.258   3.898921E-6
     5871.083   3.876701E-6
     5871.909   3.854561E-6
      5872.73   3.832565E-6
     5873.559   3.810443E-6
     5874.385   3.788456E-6
      5875.21   3.766526E-6
     5876.036   3.744657E-6
     5876.862   3.722841E-6
     5877.688   3.701068E-6
     5878.514   3.679354E-6
      5879.34   3.657715E-6
     5880.164   3.636804E-6
     5880.993   3.618298E-6
      5881.82   3.599912E-6
     5882.646   3.581574E-6
     5883.473   3.563279E-6
       5884.3   3.545025E-6
     5885.127   3.526806E-6
     5885.954   3.508631E-6
     5886.781   3.490500E-6
     5887.605   3.472480E-6
     5888.437   3.454354E-6
     5889.264   3.436363E-6
     5890.092   3.418893E-6
     5890.919   3.405577E-6
     5891.748   3.392281E-6
     5892.579   3.378964E-6
     5893.407   3.365720E-6
     5894.235   3.352495E-6
     5895.061   3.339350E-6
     5895.892   3.326135E-6
     5896.721   3.312988E-6
      5897.55   3.299858E-6
     5898.378   3.286763E-6
     5899.208   3.273686E-6
     5900.037   3.260880E-6
     5900.866   3.253317E-6
     5901.695   3.245759E-6
     5902.521   3.238236E-6
     5903.354   3.230653E-6
     5904.184   3.223108E-6
     5905.014   3.215571E-6
     5905.844   3.208030E-6
     5906.674   3.200495E-6
     5907.504   3.192963E-6
     5908.334   3.185434E-6
     5909.165   3.177916E-6
     5909.992   3.170438E-6
     5910.826   3.167624E-6
     5911.657   3.164851E-6
     5912.487   3.162073E-6
     5913.318   3.159282E-6
     5914.149   3.156479E-6
     5914.981   3.153660E-6
     5915.812   3.150827E-6
     5916.644   3.147981E-6
     5917.472   3.145133E-6
     5918.307   3.142249E-6
     5919.142   3.139349E-6
     5919.974   3.136474E-6
     5920.806   3.137511E-6
     5921.638   3.138651E-6
      5922.47   3.139774E-6
     5923.303   3.140869E-6
     5924.135   3.141935E-6
     5924.965   3.142970E-6
     5925.801   3.143984E-6
     5926.634   3.144967E-6
     5927.466   3.145920E-6
       5928.3   3.146847E-6
     5929.133   3.147745E-6
     5929.966   3.148645E-6
       5930.8   3.151675E-6
     5931.633   3.154773E-6
     5932.463   3.157832E-6
     5933.301   3.160881E-6
     5934.135   3.163885E-6
     5934.969   3.166848E-6
     5935.803   3.169780E-6
     5936.637   3.172674E-6
     5937.471   3.175532E-6
     5938.306   3.178357E-6
     5939.141   3.181143E-6
     5939.972   3.183923E-6
      5940.81   3.185841E-6
     5941.645   3.187706E-6
      5942.48   3.189552E-6
     5943.315   3.191368E-6
     5944.151   3.193150E-6
     5944.986   3.194898E-6
     5945.825   3.196625E-6
     5946.661   3.198314E-6
     5947.493   3.199966E-6
     5948.333   3.201599E-6
     5949.168   3.203193E-6
     5950.004   3.204781E-6
     5950.841   3.202658E-6
     5951.677   3.200541E-6
     5952.514   3.198419E-6
      5953.35   3.196280E-6
     5954.187   3.194124E-6
     5955.021   3.191961E-6
     5955.861   3.189759E-6
     5956.698   3.187554E-6
     5957.535   3.185332E-6
     5958.373   3.183092E-6
      5959.21   3.180838E-6
     5960.047   3.178278E-6
     5960.885   3.170105E-6
     5961.723   3.161969E-6
     5962.558   3.153883E-6
     5963.399   3.145736E-6
     5964.237   3.137629E-6
     5965.075   3.129528E-6
     5965.914   3.121430E-6
     5966.752   3.113340E-6
     5967.591   3.105255E-6
      5968.43   3.097179E-6
     5969.269   3.089109E-6
     5970.104   3.080294E-6
     5970.946   3.065523E-6
     5971.786   3.050865E-6
     5972.628   3.036187E-6
     5973.468   3.021602E-6
     5974.307   3.007051E-6
     5975.147   2.992526E-6
     5975.987   2.978031E-6
     5976.827   2.963574E-6
     5977.667   2.949151E-6
     5978.507   2.934754E-6
     5979.347   2.920390E-6
     5980.188   2.904952E-6
     5981.028   2.885523E-6
     5981.869   2.866158E-6
     5982.709   2.846855E-6
      5983.55   2.827603E-6
     5984.391   2.808406E-6
     5985.232   2.789253E-6
     5986.074   2.770154E-6
     5986.915   2.751105E-6
     5987.756   2.732114E-6
     5988.598   2.713175E-6
     5989.439   2.694279E-6
     5990.281   2.674687E-6
     5991.124   2.653551E-6
     5991.965   2.632515E-6
     5992.808   2.611526E-6
      5993.65   2.590602E-6
     5994.492   2.569742E-6
     5995.335   2.548930E-6
     5996.177   2.528192E-6
      5997.02   2.507507E-6
     5997.863   2.486880E-6
     5998.709   2.466224E-6
     5999.552   2.445724E-6
     6000.396   2.423911E-6
     6001.239   2.401746E-6
     6002.083   2.379307E-6
     6002.926   2.356973E-6
      6003.77   2.334719E-6
     6004.613   2.312557E-6
     6005.458   2.290475E-6
     6006.302   2.268486E-6
     6007.146   2.246602E-6
      6007.99   2.224797E-6
     6008.834   2.203073E-6
     6009.679   2.181454E-6
     6010.523   2.161538E-6
     6011.368   2.142644E-6
     6012.213   2.123836E-6
     6013.058   2.105112E-6
     6013.903   2.086452E-6
     6014.749   2.067867E-6
     6015.594   2.049359E-6
     6016.439   2.030916E-6
     6017.285   2.012546E-6
     6018.131   1.994252E-6
     6018.977   1.976036E-6
     6019.823   1.957881E-6
     6020.668   1.942949E-6
     6021.515   1.928878E-6
     6022.361   1.914856E-6
     6023.208   1.900892E-6
     6024.054   1.886969E-6
     6024.901   1.873096E-6
     6025.751   1.859218E-6
     6026.598   1.845444E-6
     6027.445   1.831714E-6
     6028.292   1.818032E-6
     6029.139   1.804406E-6
     6029.987   1.790826E-6
     6030.834   1.781072E-6
     6031.682   1.771409E-6
      6032.53   1.761768E-6
     6033.377   1.752160E-6
     6034.226   1.742571E-6
     6035.074   1.733009E-6
     6035.922   1.723469E-6
      6036.77   1.713959E-6
     6037.619   1.704469E-6
     6038.467   1.695003E-6
     6039.316   1.685579E-6
     6040.165   1.676948E-6
     6041.014   1.671635E-6
     6041.863   1.666327E-6
     6042.712   1.661017E-6
     6043.561   1.655710E-6
     6044.411   1.650403E-6
      6045.26   1.645096E-6
      6046.11   1.639790E-6
     6046.959   1.634486E-6
      6047.81   1.629176E-6
     6048.659   1.623874E-6
     6049.509   1.618601E-6
      6050.36   1.615110E-6
      6051.21   1.614152E-6
     6052.061   1.613166E-6
     6052.915   1.612155E-6
     6053.765   1.611120E-6
     6054.616   1.610063E-6
     6055.467   1.608981E-6
     6056.318   1.607874E-6
     6057.169   1.606741E-6
     6058.021   1.605587E-6
     6058.872   1.604404E-6
     6059.724   1.603248E-6
     6060.575   1.604837E-6
     6061.427   1.607810E-6
     6062.279   1.610736E-6
     6063.131   1.613611E-6
     6063.983   1.616438E-6
     6064.835   1.619216E-6
     6065.688   1.621949E-6
     6066.541   1.624633E-6
     6067.393   1.627266E-6
     6068.246   1.629853E-6
     6069.099   1.632392E-6
     6069.952   1.634955E-6
     6070.805   1.641764E-6
     6071.658   1.648832E-6
     6072.512   1.655832E-6
     6073.365   1.662756E-6
     6074.219   1.669604E-6
     6075.072   1.676380E-6
     6075.926   1.683085E-6
      6076.78   1.689713E-6
     6077.634   1.696267E-6
     6078.488   1.702746E-6
     6079.343   1.709153E-6
     6080.201   1.716648E-6
     6081.055   1.727402E-6
      6081.91   1.738120E-6
     6082.765   1.748744E-6
      6083.62   1.759269E-6
     6084.475   1.769695E-6
      6085.33   1.780022E-6
     6086.185   1.790257E-6
     6087.041   1.800390E-6
     6087.896   1.810424E-6
     6088.751   1.820359E-6
     6089.607   1.830201E-6
     6090.463   1.841976E-6
     6091.319   1.855250E-6
     6092.175   1.868449E-6
     6093.032   1.881535E-6
     6093.888   1.894506E-6
     6094.745   1.907358E-6
     6095.601   1.920093E-6
     6096.458   1.932718E-6
     6097.314   1.945218E-6
     6098.171   1.957608E-6
     6099.029   1.969885E-6
     6099.886   1.982058E-6
     6100.743   1.995254E-6
     6101.601   2.008486E-6
     6102.458   2.021625E-6
     6103.316   2.034635E-6
     6104.174   2.047533E-6
     6105.032   2.060311E-6
      6105.89   2.072970E-6
     6106.751   2.085564E-6
     6107.609   2.097981E-6
     6108.468   2.110286E-6
     6109.327   2.122486E-6
     6110.185   2.134095E-6
     6111.044   2.143991E-6
     6111.903   2.153788E-6
     6112.762   2.163482E-6
     6113.621   2.173079E-6
      6114.48   2.182572E-6
      6115.34   2.191965E-6
     6116.199   2.201258E-6
     6117.059   2.210446E-6
     6117.918   2.219539E-6
     6118.778   2.228529E-6
     6119.638   2.237468E-6
     6120.499   2.242358E-6
     6121.359   2.244438E-6
     6122.219   2.246461E-6
      6123.08   2.248429E-6
      6123.94   2.250341E-6
     6124.801   2.252198E-6
     6125.662   2.253998E-6
     6126.522   2.255743E-6
     6127.384   2.257433E-6
     6128.245   2.259068E-6
     6129.106   2.260645E-6
     6129.968   2.262271E-6
     6130.829   2.254939E-6
     6131.691   2.247368E-6
     6132.553   2.239801E-6
     6133.415   2.232238E-6
      6134.28   2.224649E-6
     6135.142   2.217087E-6
     6136.004   2.209531E-6
     6136.867   2.201979E-6
     6137.729   2.194427E-6
     6138.592   2.186880E-6
     6139.455   2.179341E-6
     6140.318   2.168881E-6
     6141.181   2.153247E-6
     6142.044   2.137727E-6
     6142.907   2.122260E-6
     6143.771   2.106849E-6
     6144.634   2.091493E-6
     6145.498   2.076182E-6
     6146.361   2.060927E-6
     6147.225   2.045728E-6
     6148.089   2.030574E-6
     6148.953   2.015486E-6
     6149.817   2.000463E-6
     6150.682   1.981911E-6
     6151.546   1.962441E-6
     6152.411   1.943080E-6
     6153.275   1.923812E-6
     6154.141   1.904606E-6
     6155.005   1.885493E-6
     6155.871   1.866452E-6
     6156.736   1.847494E-6
     6157.601   1.828619E-6
     6158.466   1.809828E-6
     6159.332   1.791114E-6
     6160.198   1.772302E-6
     6161.063   1.753007E-6
     6161.933   1.733720E-6
     6162.799   1.714586E-6
     6163.665   1.695539E-6
     6164.531   1.676577E-6
     6165.398   1.657690E-6
     6166.264   1.638899E-6
     6167.131   1.620185E-6
     6167.998   1.601557E-6
     6168.865   1.583003E-6
     6169.731   1.564592E-6
     6170.599   1.547361E-6
     6171.466   1.530775E-6
     6172.333   1.514271E-6
     6173.201   1.497831E-6
     6174.069   1.481465E-6
     6174.937   1.465174E-6
     6175.804   1.448956E-6
     6176.672   1.432802E-6
     6177.541   1.416722E-6
     6178.409   1.400714E-6
     6179.277   1.384783E-6
     6180.146   1.369458E-6
     6181.014   1.356526E-6
     6181.883   1.343703E-6
     6182.751   1.330933E-6
     6183.621   1.318209E-6
      6184.49   1.305539E-6
     6185.359   1.292924E-6
     6186.229   1.280356E-6
     6187.098   1.267848E-6
     6187.967   1.255386E-6
     6188.837   1.242980E-6
      6189.71   1.230581E-6
      6190.58   1.220252E-6
      6191.45   1.210899E-6
      6192.32   1.201601E-6
     6193.191   1.192333E-6
     6194.062   1.183100E-6
     6194.932   1.173906E-6
     6195.803   1.164739E-6
     6196.673   1.155610E-6
     6197.544   1.146510E-6
     6198.416   1.137445E-6
     6199.287   1.128416E-6
     6200.158   1.119914E-6
     6201.029   1.113680E-6
     6201.901   1.107462E-6
     6202.772   1.101262E-6
     6203.644   1.095078E-6
     6204.516   1.088908E-6
     6205.388   1.082757E-6
      6206.26   1.076623E-6
     6207.133   1.070501E-6
     6208.005   1.064400E-6
     6208.877   1.058312E-6
      6209.75   1.052275E-6
     6210.623   1.048105E-6
     6211.496   1.044741E-6
     6212.369   1.041380E-6
     6213.242   1.038015E-6
     6214.115   1.034653E-6
     6214.989   1.031288E-6
     6215.862   1.027924E-6
     6216.739   1.024549E-6
     6217.613   1.021186E-6
     6218.487   1.017822E-6
     6219.361   1.014459E-6
     6220.235   1.011746E-6
     6221.109   1.010628E-6
     6221.983   1.009534E-6
     6222.858   1.008424E-6
     6223.733   1.007302E-6
     6224.607   1.006167E-6
     6225.482   1.005017E-6
     6226.357   1.003855E-6
     6227.232   1.002680E-6
     6228.107   1.001491E-6
     6228.983   1.000290E-6
     6229.858   9.990788E-7
     6230.734   9.996942E-7
      6231.61   1.000625E-6
     6232.486   1.001540E-6
     6233.361   1.002429E-6
     6234.238   1.003293E-6
     6235.114   1.004131E-6
      6235.99   1.004944E-6
     6236.867   1.005730E-6
     6237.743   1.006491E-6
      6238.62   1.007226E-6
     6239.497   1.007952E-6
     6240.374   1.009403E-6
     6241.251   1.011896E-6
     6242.128   1.014350E-6
     6243.005   1.016772E-6
     6243.883   1.019156E-6
     6244.764   1.021515E-6
     6245.642   1.023830E-6
     6246.519   1.026108E-6
     6247.397   1.028350E-6
     6248.275   1.030559E-6
     6249.153   1.032729E-6
     6250.032   1.034957E-6
      6250.91   1.038139E-6
     6251.789   1.041330E-6
     6252.667   1.044481E-6
     6253.546   1.047592E-6
     6254.425   1.050661E-6
     6255.304   1.053689E-6
     6256.184   1.056677E-6
     6257.062   1.059623E-6
     6257.942   1.062530E-6
     6258.822   1.065397E-6
     6259.701   1.068221E-6
     6260.581   1.071266E-6
     6261.461   1.074362E-6
     6262.341   1.077437E-6
     6263.221   1.080468E-6
     6264.102   1.083459E-6
     6264.982   1.086408E-6
     6265.862   1.089316E-6
     6266.743   1.092184E-6
     6267.624   1.095012E-6
     6268.505   1.097798E-6
     6269.386   1.100558E-6
     6270.267   1.103016E-6
     6271.148   1.104920E-6
      6272.03   1.106789E-6
     6272.915   1.108633E-6
     6273.796   1.110435E-6
     6274.678   1.112203E-6
      6275.56   1.113936E-6
     6276.442   1.115636E-6
     6277.324   1.117303E-6
     6278.207   1.118935E-6
     6279.089   1.120531E-6
     6279.971   1.122149E-6
     6280.854   1.121944E-6
     6281.737   1.121714E-6
      6282.62   1.121464E-6
     6283.502   1.121192E-6
     6284.386   1.120898E-6
     6285.269   1.120583E-6
     6286.152   1.120246E-6
     6287.036   1.119889E-6
     6287.919   1.119510E-6
     6288.803   1.119110E-6
     6289.687   1.118689E-6
     6290.571   1.116627E-6
     6291.455   1.113638E-6
     6292.339   1.110658E-6
     6293.224   1.107672E-6
     6294.108   1.104685E-6
     6294.993   1.101692E-6
     6295.878   1.098695E-6
     6296.763   1.095694E-6
     6297.647   1.092691E-6
     6298.533   1.089681E-6
     6299.418   1.086685E-6
     6300.303   1.082874E-6
     6301.192   1.077545E-6
     6302.078   1.072256E-6
     6302.964   1.066977E-6
      6303.85   1.061711E-6
     6304.736   1.056454E-6
     6305.622   1.051212E-6
     6306.508   1.045978E-6
     6307.395   1.040752E-6
     6308.281   1.035542E-6
     6309.167   1.030342E-6
     6310.054   1.025099E-6
