WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,wfc1,f850lp
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 1.507451E-19
PIVWV    r 9054.798
BANDW    r 539.4613
TPEAK    r 0.2482886
EQUVW    r 321.105
RECTW    r 1293.273
EMFLX    r 2.473441E-16
     7243.197   7.693558E-7
     7243.932   7.713662E-7
      7244.66   7.733561E-7
     7245.392   7.753570E-7
     7246.128   7.773687E-7
      7246.86   7.793686E-7
     7247.592   7.813682E-7
     7248.328   7.833787E-7
      7249.06   7.853766E-7
     7249.796   7.873867E-7
     7250.529   7.893571E-7
     7251.261   7.913155E-7
     7251.998   7.932830E-7
      7252.73   7.952417E-7
     7253.463   7.971988E-7
     7254.196   7.991565E-7
     7254.929   8.011124E-7
     7255.661   8.030676E-7
     7256.398   8.050350E-7
     7257.131   8.069897E-7
     7257.868   8.089542E-7
     7258.602   8.109092E-7
     7259.335   8.128637E-7
     7260.072   8.148314E-7
     7260.806   8.168277E-7
     7261.539   8.188243E-7
     7262.276   8.208315E-7
      7263.01   8.228281E-7
     7263.744   8.248247E-7
     7264.478   8.268208E-7
     7265.211   8.288161E-7
     7265.949   8.308232E-7
     7266.683   8.328163E-7
     7267.417   8.348120E-7
     7268.155   8.368177E-7
      7268.89   8.388139E-7
     7269.624   8.408078E-7
     7270.362   8.427946E-7
     7271.097   8.447533E-7
     7271.831   8.467113E-7
      7272.57   8.486811E-7
       7273.3   8.506277E-7
     7274.035   8.525844E-7
     7274.774   8.545510E-7
     7275.509   8.565070E-7
     7276.248   8.584741E-7
     7276.983   8.604284E-7
     7277.718   8.623837E-7
     7278.457   8.643500E-7
     7279.192   8.663051E-7
     7279.928   8.682591E-7
     7280.667   8.702160E-7
     7281.402   8.721610E-7
     7282.138   8.741065E-7
     7282.878   8.760630E-7
     7283.609   8.779959E-7
     7284.349   8.799504E-7
     7285.085   8.818939E-7
     7285.821   8.838374E-7
     7286.561   8.857913E-7
     7287.297   8.877328E-7
     7288.033   8.896757E-7
     7288.773   8.916265E-7
      7289.51   8.935678E-7
     7290.246   8.955105E-7
     7290.986   8.974664E-7
     7291.723   8.994135E-7
     7292.463   9.013693E-7
     7293.196   9.033047E-7
     7293.933   9.052501E-7
     7294.674   9.072052E-7
     7295.411   9.091484E-7
     7296.147   9.110907E-7
     7296.889   9.130453E-7
     7297.626   9.149887E-7
     7298.363   9.169302E-7
     7299.104   9.188842E-7
     7299.842   9.208268E-7
     7300.583   9.227946E-7
      7301.32   9.247556E-7
     7302.058   9.267174E-7
       7302.8   9.286881E-7
     7303.533   9.306376E-7
     7304.271   9.325983E-7
     7305.013   9.345696E-7
     7305.751   9.365291E-7
     7306.489   9.384876E-7
     7307.231   9.404574E-7
     7307.969   9.424162E-7
     7308.711   9.443849E-7
      7309.45   9.463433E-7
     7310.188   9.483028E-7
     7310.931   9.502779E-7
     7311.669   9.522399E-7
     7312.404   9.541923E-7
     7313.146   9.561650E-7
     7313.885   9.581267E-7
     7314.624   9.600894E-7
     7315.367   9.620627E-7
     7316.106   9.640229E-7
     7316.849   9.659952E-7
     7317.588   9.679565E-7
     7318.327   9.699157E-7
     7319.071   9.718868E-7
      7319.81   9.738459E-7
     7320.549   9.758311E-7
     7321.293   9.778364E-7
     7322.033   9.798302E-7
     7322.768   9.818110E-7
     7323.512   9.838144E-7
     7324.251   9.858076E-7
     7324.996   9.878116E-7
     7325.735   9.898038E-7
     7326.476   9.917967E-7
      7327.22   9.937997E-7
      7327.96   9.957912E-7
       7328.7   9.977839E-7
     7329.444   9.997859E-7
     7330.185   1.001765E-6
     7330.925   1.003705E-6
      7331.67   1.005656E-6
     7332.407   1.007585E-6
     7333.151   1.009534E-6
     7333.892   1.011472E-6
     7334.633   1.013410E-6
     7335.378   1.015359E-6
     7336.119   1.017295E-6
      7336.86   1.019235E-6
     7337.605   1.021181E-6
     7338.346   1.023117E-6
     7339.087   1.025052E-6
     7339.833   1.026999E-6
     7340.574   1.028920E-6
      7341.32   1.030848E-6
     7342.062   1.032766E-6
     7342.799   1.034671E-6
     7343.545   1.036598E-6
     7344.287   1.038514E-6
     7345.029   1.040428E-6
     7345.775   1.042355E-6
     7346.517   1.044269E-6
     7347.259   1.046183E-6
     7348.005   1.048107E-6
     7348.748   1.050019E-6
     7349.494   1.051942E-6
     7350.236   1.053871E-6
     7350.979   1.055824E-6
     7351.726   1.057791E-6
     7352.464   1.059735E-6
     7353.207   1.061690E-6
     7353.954   1.063657E-6
     7354.696   1.065610E-6
     7355.439   1.067565E-6
     7356.187   1.069531E-6
      7356.93   1.071484E-6
     7357.677   1.073448E-6
      7358.42   1.075401E-6
     7359.163   1.077353E-6
     7359.911   1.079316E-6
     7360.654   1.081273E-6
     7361.398   1.083229E-6
     7362.142   1.085185E-6
     7362.885   1.087140E-6
     7363.629   1.089096E-6
     7364.377   1.091061E-6
     7365.121   1.093014E-6
     7365.869   1.094981E-6
     7366.613   1.096935E-6
     7367.357   1.098889E-6
     7368.105   1.100854E-6
      7368.85   1.102807E-6
     7369.594   1.104760E-6
     7370.342   1.106736E-6
     7371.087   1.108713E-6
     7371.832   1.110692E-6
     7372.576   1.112670E-6
     7373.321   1.114649E-6
      7374.07   1.116636E-6
     7374.815   1.118615E-6
      7375.56   1.120592E-6
     7376.309   1.122579E-6
     7377.054   1.124556E-6
     7377.799   1.126533E-6
     7378.549   1.128522E-6
     7379.294   1.130498E-6
      7380.04   1.132467E-6
     7380.789   1.134319E-6
     7381.535   1.136160E-6
      7382.28   1.138000E-6
     7383.026   1.139838E-6
     7383.772   1.141678E-6
     7384.521   1.143527E-6
     7385.268   1.145365E-6
     7386.014   1.147202E-6
     7386.764   1.149048E-6
      7387.51   1.150885E-6
     7388.256   1.152719E-6
     7389.007   1.154563E-6
     7389.753   1.156399E-6
     7390.504   1.158388E-6
      7391.25   1.160437E-6
     7391.997   1.162486E-6
     7392.744   1.164534E-6
      7393.49   1.166582E-6
     7394.237   1.168630E-6
     7394.988   1.170692E-6
     7395.735   1.172742E-6
     7396.482   1.174791E-6
     7397.234   1.176852E-6
     7397.981   1.178901E-6
     7398.732   1.180961E-6
     7399.479   1.183011E-6
     7400.227   1.184963E-6
     7400.979   1.186697E-6
     7401.722   1.188411E-6
      7402.47   1.190135E-6
     7403.222   1.191866E-6
      7403.97   1.193588E-6
     7404.718   1.195309E-6
      7405.47   1.197036E-6
     7406.218   1.198755E-6
     7406.966   1.200474E-6
     7407.718   1.202199E-6
     7408.467   1.203915E-6
     7409.219   1.205639E-6
     7409.967   1.207353E-6
     7410.716   1.209322E-6
     7411.469   1.211314E-6
     7412.213   1.213284E-6
     7412.962   1.215263E-6
     7413.715   1.217256E-6
     7414.464   1.219236E-6
     7415.213   1.221217E-6
     7415.966   1.223208E-6
     7416.715   1.225189E-6
     7417.468   1.227178E-6
     7418.218   1.229159E-6
     7418.967   1.231139E-6
     7419.721   1.233130E-6
      7420.47   1.234998E-6
      7421.22   1.236799E-6
     7421.969   1.238601E-6
     7422.719   1.240402E-6
     7423.469   1.242202E-6
     7424.223   1.244010E-6
     7424.973   1.245807E-6
     7425.727   1.247616E-6
     7426.477   1.249413E-6
     7427.228   1.251208E-6
     7427.982   1.253014E-6
     7428.732   1.254810E-6
     7429.482   1.256605E-6
     7430.237   1.258425E-6
     7430.988   1.260268E-6
     7431.738   1.262111E-6
     7432.489   1.263955E-6
      7433.24   1.265797E-6
     7433.995   1.267647E-6
     7434.746   1.269488E-6
     7435.497   1.271331E-6
     7436.252   1.273180E-6
     7437.003   1.275021E-6
     7437.754   1.276859E-6
      7438.51   1.278707E-6
     7439.261   1.280545E-6
     7440.013   1.282384E-6
     7440.769   1.284227E-6
     7441.516   1.286049E-6
     7442.272   1.287891E-6
     7443.024   1.289721E-6
     7443.775   1.291552E-6
     7444.532   1.293393E-6
     7445.284   1.295224E-6
     7446.036   1.297053E-6
     7446.792   1.298890E-6
     7447.544   1.300718E-6
     7448.296   1.302546E-6
     7449.053   1.304385E-6
     7449.806   1.306212E-6
     7450.562   1.308053E-6
     7451.315   1.309885E-6
     7452.063   1.311703E-6
      7452.82   1.313544E-6
     7453.573   1.315373E-6
     7454.326   1.317202E-6
     7455.083   1.319041E-6
     7455.836   1.320870E-6
     7456.589   1.322698E-6
     7457.347   1.324535E-6
       7458.1   1.326362E-6
     7458.857   1.328198E-6
     7459.611   1.330023E-6
     7460.365   1.331858E-6
     7461.123   1.333716E-6
     7461.872   1.335553E-6
     7462.626   1.337401E-6
     7463.384   1.339258E-6
     7464.138   1.341105E-6
     7464.892   1.342948E-6
      7465.65   1.344806E-6
     7466.404   1.346650E-6
     7467.162   1.348504E-6
     7467.917   1.350350E-6
     7468.671   1.352191E-6
      7469.43   1.354045E-6
     7470.184   1.355884E-6
     7470.939   1.357710E-6
     7471.698   1.359545E-6
     7472.448   1.361359E-6
     7473.203   1.363183E-6
     7473.962   1.365015E-6
     7474.717   1.366839E-6
     7475.476   1.368670E-6
     7476.231   1.370493E-6
     7476.987   1.372316E-6
     7477.746   1.374145E-6
     7478.501   1.375966E-6
     7479.257   1.377786E-6
     7480.017   1.379616E-6
     7480.772   1.381483E-6
     7481.524   1.383343E-6
     7482.284   1.385223E-6
      7483.04   1.387089E-6
     7483.799   1.388966E-6
     7484.556   1.390836E-6
     7485.312   1.392704E-6
     7486.072   1.394580E-6
     7486.828   1.396445E-6
     7487.584   1.398310E-6
     7488.345   1.400185E-6
     7489.101   1.402049E-6
     7489.858   1.403916E-6
     7490.619   1.423572E-6
     7491.375   1.447167E-6
     7492.132   1.470769E-6
     7492.889   1.494362E-6
     7493.646   1.517949E-6
     7494.407   1.541662E-6
     7495.164   1.565243E-6
     7495.921   1.588803E-6
     7496.682   1.612489E-6
     7497.439   1.636047E-6
     7498.197   1.659597E-6
     7498.958   1.683272E-6
     7499.716   1.706820E-6
     7500.478   1.730523E-6
     7501.235   1.754107E-6
     7501.989   1.777577E-6
     7502.751   1.801288E-6
     7503.509   1.824869E-6
     7504.267   1.848458E-6
     7505.029   1.872160E-6
     7505.787   1.895722E-6
     7506.545   1.919291E-6
     7507.308   1.942989E-6
     7508.066   1.966544E-6
     7508.829   1.990211E-6
     7509.587   2.013767E-6
     7510.346   2.037249E-6
     7511.109   2.060761E-6
     7511.868   2.084144E-6
     7512.622   2.107381E-6
     7513.385   2.130877E-6
     7514.144   2.154226E-6
     7514.903   2.177580E-6
     7515.667   2.201046E-6
     7516.426   2.224383E-6
     7517.189   2.247830E-6
     7517.949   2.271159E-6
     7518.708   2.294463E-6
     7519.472   2.317890E-6
     7520.231   2.341315E-6
     7520.991   2.365013E-6
     7521.755   2.388857E-6
      7522.51   2.412420E-6
     7523.271   2.436134E-6
     7524.035   2.459973E-6
     7524.794   2.483675E-6
     7525.559   2.507509E-6
     7526.319   2.531218E-6
     7527.079   2.554921E-6
     7527.844   2.578763E-6
     7528.604   2.602468E-6
     7529.365   2.626187E-6
     7530.129   2.649885E-6
      7530.89   2.672786E-6
     7531.651   2.695673E-6
     7532.416   2.718677E-6
     7533.173   2.741415E-6
     7533.938   2.764384E-6
     7534.699   2.787204E-6
      7535.46   2.810026E-6
     7536.225   2.832949E-6
     7536.987   2.855745E-6
     7537.748   2.878518E-6
     7538.514   2.901409E-6
     7539.275   2.924151E-6
     7540.037   2.946928E-6
     7540.802   2.970612E-6
     7541.564   2.994186E-6
      7542.33   3.017866E-6
     7543.088   3.041301E-6
      7543.85   3.064868E-6
     7544.616   3.088549E-6
     7545.378   3.112113E-6
     7546.141   3.135677E-6
     7546.907   3.159348E-6
     7547.669   3.182914E-6
     7548.432   3.206467E-6
     7549.198   3.230151E-6
     7549.961   3.253705E-6
     7550.724   3.276966E-6
     7551.491   3.300336E-6
     7552.253   3.323566E-6
     7553.016   3.346791E-6
     7553.779   3.370021E-6
     7554.542   3.393244E-6
      7555.31   3.416581E-6
     7556.073   3.439791E-6
     7556.836   3.462987E-6
     7557.604   3.486314E-6
     7558.367   3.509515E-6
     7559.131   3.532708E-6
     7559.898   3.556010E-6
     7560.662   3.578995E-6
      7561.43   3.602075E-6
     7562.194   3.625016E-6
     7562.958   3.647943E-6
     7563.722   3.670875E-6
     7564.486   3.693801E-6
      7565.25   3.716717E-6
     7566.018   3.739735E-6
     7566.783   3.762637E-6
     7567.547   3.785516E-6
     7568.315   3.808520E-6
      7569.08   3.831396E-6
     7569.849   3.854389E-6
     7570.614   3.877249E-6
     7571.378   3.900105E-6
     7572.147   3.923083E-6
     7572.912   3.945907E-6
     7573.673   3.968611E-6
     7574.442   3.991573E-6
     7575.208   4.014393E-6
     7575.973   4.037190E-6
     7576.742   4.060118E-6
     7577.507   4.082909E-6
     7578.277   4.105832E-6
     7579.042   4.128593E-6
     7579.808   4.151358E-6
     7580.578   4.174457E-6
     7581.344   4.197479E-6
      7582.11   4.220502E-6
      7582.88   4.243635E-6
     7583.646   4.266655E-6
     7584.408   4.289529E-6
     7585.178   4.312655E-6
     7585.944   4.335642E-6
     7586.715   4.358766E-6
     7587.481   4.381743E-6
     7588.248   4.404722E-6
     7589.019   4.427826E-6
     7589.785   4.450800E-6
     7590.552   4.473573E-6
     7591.323   4.496392E-6
     7592.089   4.519070E-6
     7592.856   4.541752E-6
     7593.624   4.564421E-6
     7594.391   4.587087E-6
     7595.162   4.609861E-6
     7595.929   4.632514E-6
     7596.696   4.655142E-6
     7597.468   4.677896E-6
     7598.235   4.700525E-6
     7599.003   4.723137E-6
     7599.775   4.745864E-6
     7600.542   4.794103E-6
     7601.311   4.853004E-6
     7602.083   4.912182E-6
      7602.85   4.971016E-6
     7603.623   5.030213E-6
     7604.386   5.088717E-6
     7605.155   5.147575E-6
     7605.927   5.206729E-6
     7606.695   5.265532E-6
     7607.464   5.324359E-6
     7608.236   5.383471E-6
     7609.005   5.442270E-6
     7609.773   5.501057E-6
     7610.546   5.559647E-6
     7611.315   5.617701E-6
     7612.088   5.676021E-6
     7612.857   5.734030E-6
     7613.626   5.792003E-6
     7614.396   5.849948E-6
     7615.165   5.907862E-6
     7615.934   5.965779E-6
     7616.708   6.023960E-6
     7617.477   6.081829E-6
     7618.246   6.139634E-6
      7619.02   6.197772E-6
      7619.79   6.255538E-6
     7620.563   6.313905E-6
     7621.333   6.372060E-6
     7622.104   6.430188E-6
     7622.877   6.488593E-6
     7623.647   6.546682E-6
     7624.417   6.604746E-6
     7625.188   6.662826E-6
     7625.958   6.720856E-6
     7626.729   6.778890E-6
     7627.503   6.837195E-6
     7628.273   6.895186E-6
     7629.048   6.953492E-6
     7629.819   7.011436E-6
      7630.59   7.069524E-6
     7631.365   7.127929E-6
     7632.136   7.186017E-6
     7632.907   7.244082E-6
     7633.682   7.302470E-6
     7634.449   7.360166E-6
      7635.22   7.418205E-6
     7635.996   7.476529E-6
     7636.767   7.534542E-6
     7637.542   7.592822E-6
     7638.314   7.650785E-6
     7639.085   7.708725E-6
     7639.861   7.766999E-6
     7640.633   7.846746E-6
     7641.405   7.931217E-6
     7642.181   8.016067E-6
     7642.953   8.100442E-6
     7643.725   8.184750E-6
     7644.501   8.269501E-6
      7645.27   8.353300E-6
     7646.046   8.438004E-6
     7646.818   8.522141E-6
     7647.591   8.606271E-6
     7648.368   8.690823E-6
     7649.141   8.774900E-6
     7649.913   8.858898E-6
      7650.69   8.943961E-6
     7651.463   9.028656E-6
     7652.236   9.113322E-6
     7653.013   9.198421E-6
     7653.786   9.283001E-6
     7654.563   9.368039E-6
     7655.333   9.452125E-6
     7656.106   9.536649E-6
     7656.883   9.621583E-6
     7657.657   9.706054E-6
     7658.431   9.790538E-6
     7659.208   9.875415E-6
     7659.982   9.959791E-6
     7660.756   1.004394E-5
     7661.534   1.012847E-5
     7662.308   1.021259E-5
     7663.086   1.029703E-5
      7663.86   1.038107E-5
     7664.634   1.046503E-5
     7665.413   1.054948E-5
     7666.183   1.063294E-5
     7666.958   1.071683E-5
     7667.736   1.080115E-5
     7668.511   1.088496E-5
     7669.285   1.096873E-5
     7670.064   1.105298E-5
     7670.839   1.113634E-5
     7671.618   1.122018E-5
     7672.393   1.130350E-5
     7673.168   1.138678E-5
     7673.948   1.147053E-5
     7674.723   1.155373E-5
     7675.494   1.163644E-5
     7676.273   1.172006E-5
     7677.049   1.180318E-5
     7677.824   1.188626E-5
     7678.604   1.196975E-5
      7679.38   1.205277E-5
      7680.16   1.215644E-5
     7680.936   1.233785E-5
     7681.711   1.251920E-5
     7682.492   1.270146E-5
     7683.268   1.288260E-5
     7684.044   1.306378E-5
     7684.824   1.324573E-5
     7685.601   1.342670E-5
     7686.373   1.360667E-5
     7687.153   1.378837E-5
      7687.93   1.396919E-5
     7688.711   1.415080E-5
     7689.487   1.433130E-5
     7690.264   1.451198E-5
     7691.045   1.469390E-5
     7691.822   1.487469E-5
     7692.599   1.505543E-5
     7693.381   1.523721E-5
     7694.158   1.541775E-5
     7694.935   1.559833E-5
     7695.717   1.577984E-5
      7696.49   1.595923E-5
     7697.267   1.613957E-5
     7698.049   1.632086E-5
     7698.827   1.650112E-5
     7699.608   1.668225E-5
     7700.386   1.686247E-5
     7701.164   1.704269E-5
     7701.946   1.722384E-5
     7702.725   1.740399E-5
     7703.502   1.758399E-5
     7704.285   1.776503E-5
     7705.063   1.794495E-5
     7705.842   1.812480E-5
     7706.624   1.830545E-5
     7707.398   1.848425E-5
     7708.181   1.866489E-5
      7708.96   1.884454E-5
     7709.739   1.902410E-5
     7710.522   1.920386E-5
     7711.301   1.938214E-5
      7712.08   1.956030E-5
     7712.863   1.973939E-5
     7713.642   1.991745E-5
     7714.421   2.009543E-5
     7715.205   2.027423E-5
