WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25qtz
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 6.213953E-18
PIVWV    r 2361.421
BANDW    r 422.6842
TPEAK    r 0.0260163
EQUVW    r 29.4468
RECTW    r 1131.859
EMFLX    r 7.033336E-15
     7622.798  5.272951E-10
     7624.338  5.216830E-10
     7625.883  5.160540E-10
     7627.428  5.104254E-10
     7628.969  5.048120E-10
     7630.514  4.993572E-10
      7632.06  4.941824E-10
     7633.603  4.890340E-10
     7635.149  4.838714E-10
     7636.696  4.787056E-10
     7638.243  4.735390E-10
      7639.79  4.684504E-10
     7641.338  4.634640E-10
     7642.882  4.586130E-10
      7644.43  4.537474E-10
     7645.979  4.488800E-10
     7647.524  4.440249E-10
     7649.073  4.391596E-10
     7650.623  4.344253E-10
     7652.168  4.299167E-10
     7653.719  4.253934E-10
      7655.27  4.208676E-10
     7656.816  4.163525E-10
     7658.368  4.118245E-10
     7659.919  4.073753E-10
     7661.467  4.030067E-10
     7663.019  3.987208E-10
     7664.567  3.944452E-10
      7666.12  3.901577E-10
     7667.673  3.858699E-10
     7669.222  3.816126E-10
     7670.776  3.774655E-10
      7672.33  3.734961E-10
     7673.884  3.695270E-10
     7675.435  3.655680E-10
      7676.99  3.615959E-10
     7678.541  3.576341E-10
     7680.097  3.537401E-10
     7681.652  3.499647E-10
     7683.205  3.462604E-10
     7684.761  3.425458E-10
     7686.318  3.388311E-10
     7687.875  3.351155E-10
     7689.433  3.314322E-10
     7690.991  3.278239E-10
     7692.544  3.243414E-10
     7694.103  3.208483E-10
     7695.662  3.173561E-10
     7697.216  3.138729E-10
     7698.776  3.103797E-10
     7700.335  3.069843E-10
     7701.892  3.037819E-10
     7703.452  3.006005E-10
     7705.013  2.974160E-10
     7706.569  2.942393E-10
      7708.13  2.910526E-10
     7709.692  2.879078E-10
      7711.25  2.848120E-10
     7712.812  2.817845E-10
     7714.375  2.787567E-10
     7715.934  2.757353E-10
     7717.497  2.727068E-10
      7719.06  2.696785E-10
      7720.62  2.667395E-10
     7722.184  2.639212E-10
     7723.744  2.611091E-10
     7725.309  2.582897E-10
     7726.874  2.554687E-10
     7728.435  2.526557E-10
     7730.001  2.498874E-10
     7731.567  2.472249E-10
     7733.133  2.446143E-10
     7734.696  2.420099E-10
     7736.263  2.393977E-10
      7737.83  2.367839E-10
     7739.397  2.341906E-10
     7740.966  2.316307E-10
      7742.53  2.291470E-10
     7744.098  2.266571E-10
     7745.667  2.241669E-10
     7747.232  2.216836E-10
     7748.802  2.191932E-10
     7750.372  2.167730E-10
     7751.937  2.144701E-10
     7753.508  2.121821E-10
     7755.079  2.098935E-10
     7756.646  2.076102E-10
     7758.217  2.053202E-10
     7759.789  2.030652E-10
     7761.356  2.008542E-10
     7762.929  1.986895E-10
     7764.502  1.965256E-10
      7766.07  1.943679E-10
     7767.644  1.922033E-10
     7769.218  1.900453E-10
     7770.787  1.879631E-10
     7772.362  1.859613E-10
     7773.936  1.839601E-10
     7775.507  1.819635E-10
     7777.082  1.799610E-10
     7778.653  1.779636E-10
     7780.229  1.760091E-10
     7781.806  1.741266E-10
     7783.378  1.722758E-10
     7784.955  1.704196E-10
     7786.536  1.685574E-10
     7788.114  1.666994E-10
     7789.687  1.648706E-10
     7791.266  1.630681E-10
      7792.84  1.613152E-10
     7794.418  1.595576E-10
     7795.998  1.577999E-10
     7797.573  1.560466E-10
     7799.152  1.542887E-10
     7800.732  1.525955E-10
     7802.309  1.509784E-10
     7803.889  1.493576E-10
      7805.47  1.477362E-10
     7807.047  1.461184E-10
     7808.629  1.444959E-10
     7810.211  1.429122E-10
     7811.789  1.413784E-10
     7813.372  1.398646E-10
     7814.955  1.383503E-10
     7816.534  1.368396E-10
     7818.117  1.353242E-10
     7819.697  1.338321E-10
     7821.281  1.323713E-10
     7822.865  1.309474E-10
      7824.45  1.295231E-10
     7826.031  1.281023E-10
     7827.617  1.266776E-10
     7829.203  1.252524E-10
     7830.784  1.238834E-10
     7832.371  1.225579E-10
     7833.953  1.212373E-10
     7835.541  1.199126E-10
     7837.132  1.185840E-10
     7838.716  1.172622E-10
     7840.304  1.159669E-10
     7841.892  1.146864E-10
     7843.477  1.134274E-10
     7845.065  1.121655E-10
     7846.655  1.109036E-10
     7848.245  1.096417E-10
      7849.83  1.084026E-10
      7851.42  1.072130E-10
     7853.007  1.060560E-10
     7854.598  1.048954E-10
     7856.189  1.037348E-10
     7857.776  1.025775E-10
     7859.369  1.014170E-10
     7860.961  1.003069E-10
     7862.549  9.923443E-11
     7864.142  9.815818E-11
     7865.735  9.708170E-11
     7867.324  9.600810E-11
     7868.918  9.493076E-11
     7870.512  9.388616E-11
     7872.103  9.286728E-11
     7873.697  9.185659E-11
     7875.292  9.084553E-11
     7876.884  8.983700E-11
     7878.479  8.882566E-11
     7880.076  8.783475E-11
     7881.668  8.687737E-11
     7883.265  8.593479E-11
     7884.862  8.499192E-11
     7886.455  8.405157E-11
     7888.057  8.310574E-11
     7889.655  8.216830E-11
     7891.249  8.127056E-11
     7892.848  8.039016E-11
     7894.442  7.951192E-11
     7896.042  7.863093E-11
     7897.642  7.774997E-11
     7899.237  7.687107E-11
     7900.837  7.603432E-11
     7902.438  7.522282E-11
     7904.039  7.441594E-11
     7905.636  7.361083E-11
     7907.238  7.280326E-11
     7908.835  7.199736E-11
     7910.438  7.120764E-11
      7912.04  7.042385E-11
     7913.639  6.965151E-11
     7915.242  6.887704E-11
     7916.846  6.810279E-11
     7918.445  6.733063E-11
     7920.049  6.656949E-11
     7921.654  6.584969E-11
     7923.254  6.514245E-11
      7924.86  6.443295E-11
     7926.465  6.372326E-11
     7928.067  6.301525E-11
     7929.673  6.230574E-11
     7931.279  6.162480E-11
     7932.882  6.095374E-11
     7934.489  6.028074E-11
     7936.092  5.960970E-11
       7937.7  5.893676E-11
     7939.313  5.826213E-11
     7940.921  5.762104E-11
     7942.525  5.699565E-11
     7944.134  5.637208E-11
     7945.744  5.574815E-11
     7947.349  5.512611E-11
     7948.959  5.450202E-11
     7950.565  5.390198E-11
     7952.176  5.332197E-11
     7953.787  5.274683E-11
     7955.394  5.217288E-11
     7957.006  5.159705E-11
     7958.618  5.102116E-11
     7960.226  5.045461E-11
     7961.839  4.990029E-11
     7963.452  4.935075E-11
     7965.061  4.880262E-11
     7966.674  4.825298E-11
     7968.289  4.770334E-11
     7969.898  4.715575E-11
     7971.513  4.664469E-11
     7973.128  4.613677E-11
     7974.739  4.563013E-11
     7976.354  4.512192E-11
      7977.97  4.461369E-11
     7979.583  4.410654E-11
     7981.199  4.363245E-11
     7982.816  4.316696E-11
     7984.429  4.270373E-11
     7986.046  4.223890E-11
     7987.665  4.177367E-11
     7989.283  4.130971E-11
     7990.901  4.086045E-11
      7992.52  4.042284E-11
     7994.135  3.998756E-11
     7995.754  3.955086E-11
     7997.375  3.911384E-11
      7998.99  3.867946E-11
     8000.611  3.824960E-11
     8002.231  3.783510E-11
     8003.849  3.742185E-11
      8005.47  3.700762E-11
     8007.092  3.659317E-11
     8008.709  3.618069E-11
     8010.332  3.577058E-11
     8011.951  3.538268E-11
     8013.574  3.499380E-11
     8015.197  3.460490E-11
     8016.817  3.421698E-11
     8018.441  3.382808E-11
     8020.065  3.344279E-11
      8021.69  3.308712E-11
     8023.311  3.273414E-11
     8024.937  3.238011E-11
     8026.558  3.202691E-11
     8028.184  3.167243E-11
     8029.811  3.132153E-11
     8031.433  3.097943E-11
      8033.06  3.064212E-11
     8034.688  3.030463E-11
     8036.311  2.996816E-11
     8037.939  2.963059E-11
     8039.567  2.929653E-11
     8041.196  2.896957E-11
     8042.825  2.865110E-11
     8044.455  2.833273E-11
      8046.08  2.801527E-11
      8047.71  2.769686E-11
      8049.34  2.738119E-11
     8050.967  2.708062E-11
     8052.598  2.679515E-11
     8054.229  2.650943E-11
     8055.856  2.622423E-11
     8057.488  2.593804E-11
     8059.121  2.565288E-11
     8060.749  2.537176E-11
     8062.382  2.509824E-11
     8064.016  2.482468E-11
     8065.645  2.455173E-11
     8067.279  2.427801E-11
     8068.909  2.400489E-11
     8070.543  2.373549E-11
     8072.179  2.347406E-11
      8073.81  2.321366E-11
     8075.445  2.295261E-11
     8077.082  2.269152E-11
     8078.713  2.243122E-11
      8080.35  2.217674E-11
     8081.987  2.193282E-11
      8083.62  2.169180E-11
     8085.258  2.145017E-11
     8086.896  2.120856E-11
      8088.53  2.096746E-11
     8090.168  2.073151E-11
     8091.807  2.050625E-11
     8093.447  2.028447E-11
     8095.086  2.006261E-11
     8096.726  1.984070E-11
     8098.362  1.961917E-11
     8100.003  1.940181E-11
     8101.644  1.919016E-11
     8103.281  1.898382E-11
     8104.922  1.877681E-11
     8106.564  1.856967E-11
     8108.202  1.836306E-11
     8109.845  1.815896E-11
     8111.483  1.795931E-11
     8113.127  1.776333E-11
     8114.771  1.756736E-11
     8116.415  1.737133E-11
     8118.055  1.717577E-11
     8119.699  1.698168E-11
     8121.344  1.679336E-11
     8122.985  1.660973E-11
     8124.631  1.642551E-11
     8126.272  1.624182E-11
     8127.918  1.605765E-11
     8129.565  1.587409E-11
     8131.208  1.570100E-11
     8132.855  1.553206E-11
     8134.503  1.536302E-11
     8136.146  1.519435E-11
     8137.794  1.502521E-11
     8139.443  1.485591E-11
     8141.088  1.469181E-11
     8142.737  1.452895E-11
     8144.387  1.436645E-11
     8146.037  1.420394E-11
     8147.687  1.404143E-11
     8149.338  1.387893E-11
     8150.984  1.372621E-11
     8152.636  1.357741E-11
     8154.288  1.342924E-11
     8155.935  1.328141E-11
     8157.587  1.313311E-11
      8159.24  1.298478E-11
     8160.889  1.284052E-11
     8162.542  1.269674E-11
     8164.195  1.255388E-11
     8165.845  1.241137E-11
       8167.5  1.226854E-11
     8169.154  1.212576E-11
     8170.805  1.199056E-11
      8172.46  1.186021E-11
     8174.116  1.173057E-11
     8175.767  1.160125E-11
     8177.423  1.147151E-11
      8179.08  1.134193E-11
     8180.733  1.121633E-11
      8182.39  1.109402E-11
     8184.048  1.097224E-11
     8185.701  1.085075E-11
      8187.36  1.072885E-11
     8189.014  1.060766E-11
     8190.673  1.048955E-11
     8192.332  1.037724E-11
     8193.987  1.026535E-11
     8195.647  1.015308E-11
     8197.313  1.004041E-11
     8198.974  9.928435E-12
      8200.63  9.816774E-12
     8202.291  9.706961E-12
     8203.948  9.597460E-12
      8205.61  9.487678E-12
     8207.272  9.377946E-12
     8208.932  9.268895E-12
     8210.594  9.162048E-12
     8212.258  9.061326E-12
     8213.917  8.960916E-12
     8215.581  8.860203E-12
     8217.245  8.759501E-12
     8218.905  8.659343E-12
      8220.57  8.560620E-12
     8222.236  8.466655E-12
     8223.897  8.372976E-12
     8225.563  8.279009E-12
      8227.23  8.184993E-12
     8228.893  8.091389E-12
      8230.56  8.000130E-12
     8232.223  7.914940E-12
     8233.891  7.829447E-12
     8235.559  7.743899E-12
     8237.227  7.658286E-12
     8238.891  7.572829E-12
     8240.561  7.487323E-12
     8242.229  7.402219E-12
     8243.895  7.317450E-12
     8245.565  7.232436E-12
     8247.231  7.147731E-12
     8248.902  7.062839E-12
     8250.578  6.980822E-12
     8252.245  6.903808E-12
     8253.916  6.826935E-12
     8255.589  6.749968E-12
     8257.257  6.673224E-12
      8258.93  6.596259E-12
     8260.603  6.521651E-12
     8262.271  6.449748E-12
     8263.945  6.378062E-12
      8265.62  6.306332E-12
      8267.29  6.234799E-12
     8268.965  6.163057E-12
      8270.64  6.093650E-12
     8272.312  6.026342E-12
     8273.987  5.959371E-12
     8275.663  5.892383E-12
     8277.335  5.825551E-12
     8279.013  5.758474E-12
     8280.689  5.693631E-12
     8282.362  5.630352E-12
     8284.041  5.567356E-12
     8285.719  5.504400E-12
     8287.393  5.441583E-12
     8289.072  5.378544E-12
     8290.751  5.317783E-12
     8292.427  5.258385E-12
     8294.106  5.199314E-12
     8295.787  5.140210E-12
     8297.463  5.081282E-12
     8299.144  5.022183E-12
     8300.825  4.965596E-12
     8302.502  4.910586E-12
     8304.188  4.855651E-12
     8305.871  4.800833E-12
      8307.55  4.746137E-12
     8309.232  4.691302E-12
     8310.911  4.638759E-12
     8312.595  4.587022E-12
     8314.279  4.535556E-12
     8315.959  4.484233E-12
     8317.644  4.432761E-12
     8319.329  4.381254E-12
     8321.015  4.331602E-12
     8322.695  4.282768E-12
     8324.382  4.233987E-12
     8326.063  4.185361E-12
      8327.75  4.136601E-12
     8329.438  4.087980E-12
      8331.12  4.041606E-12
     8332.809  3.996142E-12
     8334.496  3.950832E-12
     8336.181  3.905606E-12
     8337.869  3.860278E-12
     8339.559  3.815229E-12
     8341.243  3.772204E-12
     8342.934  3.730155E-12
     8344.623  3.688150E-12
      8346.31  3.646214E-12
        8348.  3.604180E-12
     8349.691  3.562538E-12
     8351.379  3.522522E-12
      8353.07  3.483368E-12
     8354.758  3.444296E-12
     8356.455  3.404990E-12
     8358.148  3.365768E-12
     8359.842  3.327081E-12
     8361.531  3.289395E-12
     8363.225  3.252375E-12
     8364.919  3.215336E-12
     8366.609  3.178384E-12
     8368.305  3.141326E-12
     8369.995  3.105016E-12
      8371.69  3.069335E-12
     8373.387  3.034289E-12
     8375.078  2.999356E-12
     8376.775  2.964312E-12
     8378.473  2.929280E-12
     8380.165  2.895167E-12
     8381.863  2.862613E-12
     8383.562  2.830570E-12
     8385.255  2.798614E-12
     8386.954  2.766540E-12
     8388.653  2.734460E-12
     8390.348  2.703305E-12
     8392.048  2.672952E-12
     8393.748  2.642992E-12
     8395.443  2.613111E-12
     8397.145  2.583120E-12
     8398.846  2.553121E-12
     8400.543  2.523916E-12
     8402.245  2.494981E-12
     8403.947  2.466345E-12
     8405.645  2.437797E-12
     8407.348  2.409161E-12
     8409.051  2.380532E-12
     8410.755  2.353136E-12
     8412.459  2.326649E-12
     8414.158  2.300434E-12
     8415.863  2.274125E-12
     8417.568  2.247812E-12
     8419.273  2.221496E-12
     8420.975  2.196239E-12
     8422.681  2.171307E-12
     8424.387  2.146505E-12
     8426.089  2.121762E-12
     8427.796  2.096947E-12
     8429.499  2.072191E-12
     8431.207  2.048357E-12
     8432.915  2.024767E-12
     8434.618  2.001324E-12
     8436.327  1.977807E-12
     8438.036  1.954301E-12
     8439.741  1.930856E-12
     8441.451  1.909055E-12
     8443.161  1.887483E-12
     8444.867  1.865993E-12
     8446.578  1.844436E-12
     8448.289  1.822877E-12
     8449.996  1.801418E-12
     8451.708  1.781171E-12
     8453.421  1.760952E-12
     8455.129  1.740796E-12
     8456.842  1.720580E-12
     8458.555  1.700376E-12
     8460.264  1.680359E-12
     8461.978  1.661208E-12
     8463.692  1.642052E-12
     8465.406  1.622912E-12
     8467.122  1.603754E-12
     8468.837  1.584659E-12
     8470.548  1.566030E-12
     8472.265  1.548477E-12
      8473.98  1.530928E-12
     8475.692  1.513417E-12
      8477.41  1.495842E-12
     8479.123  1.478409E-12
     8480.841  1.461210E-12
     8482.559  1.444607E-12
     8484.277  1.427996E-12
     8485.991  1.411432E-12
     8487.711  1.394813E-12
     8489.431  1.378346E-12
     8491.146  1.362262E-12
     8492.866  1.346597E-12
     8494.582  1.330981E-12
     8496.303  1.315324E-12
     8498.024  1.299661E-12
     8499.741  1.284391E-12
     8501.463  1.269843E-12
     8503.186  1.255887E-12
     8504.903  1.241971E-12
     8506.626  1.228018E-12
      8508.35  1.214057E-12
     8510.068  1.200415E-12
     8511.793  1.187255E-12
     8513.518  1.174328E-12
     8515.237  1.161435E-12
     8516.963  1.148496E-12
     8518.688  1.135555E-12
     8520.414  1.122893E-12
      8522.14  1.110352E-12
     8523.866  1.097958E-12
     8525.589  1.085594E-12
     8527.316  1.073199E-12
     8529.044  1.060809E-12
     8530.767  1.048952E-12
     8532.495  1.037390E-12
     8534.224  1.025915E-12
     8535.948  1.014467E-12
     8537.678  1.002986E-12
     8539.402  9.915378E-13
     8541.133  9.805676E-13
     8542.863  9.697638E-13
     8544.594  9.590021E-13
      8546.32  9.482635E-13
     8548.052  9.374960E-13
     8549.783  9.267457E-13
     8551.511  9.165872E-13
     8553.243  9.064750E-13
     8554.972  8.963997E-13
     8556.704  8.863004E-13
     8558.438  8.761966E-13
     8560.167  8.661893E-13
     8561.901  8.567679E-13
     8563.636  8.473514E-13
     8565.366  8.379550E-13
     8567.102  8.285307E-13
     8568.837  8.191318E-13
     8570.568  8.098956E-13
     8572.305  8.010571E-13
     8574.046  7.921931E-13
     8575.778  7.833737E-13
     8577.516  7.745276E-13
     8579.254  7.657395E-13
     8580.987  7.570828E-13
     8582.726  7.486457E-13
     8584.464  7.402112E-13
     8586.198  7.317978E-13
     8587.938  7.233583E-13
     8589.678  7.150353E-13
     8591.414  7.069977E-13
     8593.154  6.991632E-13
     8594.896  6.913255E-13
     8596.632  6.835106E-13
     8598.373  6.756731E-13
     8600.115  6.679959E-13
     8601.853  6.605535E-13
     8603.596  6.532168E-13
     8605.334  6.459005E-13
     8607.077  6.385635E-13
     8608.821  6.312226E-13
     8610.565  6.241078E-13
     8612.305  6.171934E-13
      8614.05  6.103259E-13
     8615.795  6.034585E-13
     8617.535  5.966097E-13
     8619.281  5.897382E-13
     8621.022  5.831508E-13
      8622.77  5.766520E-13
     8624.517  5.701819E-13
     8626.259  5.637305E-13
     8628.007  5.572571E-13
     8629.759  5.507715E-13
     8631.503  5.446582E-13
     8633.252  5.385851E-13
     8635.001  5.325126E-13
     8636.745  5.264569E-13
     8638.495  5.203897E-13
     8640.245  5.143771E-13
     8641.991  5.086519E-13
     8643.741  5.029355E-13
     8645.493  4.972136E-13
     8647.239  4.915113E-13
     8648.991  4.858163E-13
     8650.743  4.802363E-13
     8652.491  4.749161E-13
     8654.244  4.695817E-13
     8655.998  4.642440E-13
     8657.747  4.589219E-13
     8659.501  4.536338E-13
     8661.255  4.484974E-13
     8663.005  4.435210E-13
      8664.76  4.385302E-13
     8666.511  4.335503E-13
     8668.267  4.285570E-13
     8670.022  4.236422E-13
     8671.779  4.188073E-13
     8673.531  4.140635E-13
     8675.288  4.093084E-13
     8677.046  4.045520E-13
     8678.799  3.998105E-13
     8680.558  3.952194E-13
     8682.312  3.909001E-13
      8684.07  3.865895E-13
     8685.834  3.822649E-13
     8687.589  3.779604E-13
      8689.35  3.736572E-13
     8691.109  3.694098E-13
     8692.865  3.652433E-13
     8694.627  3.610640E-13
     8696.389  3.568858E-13
     8698.146  3.527207E-13
     8699.907  3.486049E-13
      8701.67  3.446656E-13
     8703.428  3.408136E-13
     8705.191  3.369482E-13
     8706.955  3.330829E-13
     8708.714  3.292288E-13
     8710.479  3.254704E-13
     8712.243  3.218223E-13
     8714.004  3.182208E-13
     8715.769  3.146109E-13
     8717.535  3.109966E-13
     8719.296  3.073941E-13
     8721.063  3.039041E-13
     8722.829  3.004550E-13
     8724.592  2.970300E-13
     8726.359  2.935964E-13
     8728.122  2.901729E-13
     8729.891  2.867434E-13
     8731.659  2.835117E-13
     8733.424  2.803010E-13
     8735.192  2.770862E-13
     8736.963  2.738684E-13
     8738.732  2.706617E-13
     8740.498  2.675160E-13
     8742.273  2.645422E-13
      8744.04  2.615824E-13
     8745.812  2.586141E-13
     8747.583  2.556451E-13
     8749.351  2.527086E-13
     8751.123  2.497994E-13
     8752.896  2.469666E-13
     8754.665  2.441422E-13
     8756.438  2.413105E-13
     8758.213  2.384780E-13
     8759.982  2.357025E-13
     8761.757  2.330027E-13
     8763.532  2.303523E-13
     8765.303  2.277096E-13
     8767.078  2.250602E-13
     8768.854  2.224096E-13
     8770.626  2.198511E-13
     8772.403  2.173763E-13
     8774.181  2.149175E-13
     8775.953  2.124651E-13
      8777.73  2.100060E-13
     8779.509  2.075569E-13
     8781.283  2.051931E-13
     8783.063  2.028742E-13
     8784.842  2.005552E-13
     8786.616  1.982426E-13
     8788.396  1.959227E-13
     8790.177  1.936504E-13
     8791.953  1.914877E-13
     8793.734  1.893479E-13
     8795.511  1.872132E-13
     8797.298  1.850648E-13
      8799.08  1.829216E-13
     8800.862  1.808273E-13
     8802.641  1.787526E-13
     8804.424  1.766853E-13
     8806.208  1.746177E-13
     8807.987  1.725562E-13
     8809.771  1.704937E-13
     8811.552  1.685570E-13
     8813.337  1.666328E-13
     8815.122  1.647114E-13
     8816.903  1.627943E-13
     8818.689  1.608768E-13
     8820.477  1.589862E-13
     8822.258  1.572075E-13
     8824.046  1.554218E-13
     8825.833  1.536367E-13
     8827.616  1.518554E-13
     8829.405  1.500852E-13
     8831.193  1.483586E-13
     8832.978  1.466910E-13
     8834.768  1.450177E-13
     8836.558  1.433443E-13
     8838.343  1.416749E-13
     8840.134  1.400316E-13
     8841.924  1.384200E-13
     8843.711  1.368362E-13
     8845.503  1.352484E-13
     8847.295  1.336607E-13
     8849.082  1.320775E-13
     8850.875  1.305437E-13
     8852.668  1.290587E-13
     8854.462  1.275755E-13
     8856.255  1.260933E-13
     8858.045  1.246134E-13
     8859.839  1.231487E-13
     8861.634  1.217283E-13
      8863.43  1.203335E-13
     8865.221  1.189427E-13
     8867.017  1.175480E-13
     8868.813  1.161536E-13
     8870.604  1.148057E-13
     8872.401  1.134915E-13
     8874.194  1.121920E-13
     8875.992  1.108892E-13
      8877.79  1.095862E-13
     8879.584  1.082861E-13
     8881.383  1.070463E-13
     8883.183  1.058182E-13
     8884.978  1.045964E-13
     8886.777  1.033714E-13
     8888.578  1.021481E-13
     8890.374  1.009391E-13
     8892.175  9.978909E-14
     8893.977  9.863863E-14
     8895.773  9.749127E-14
     8897.575  9.634091E-14
     8899.378  9.520086E-14
     8901.176  9.409551E-14
     8902.979  9.302571E-14
     8904.783  9.195600E-14
     8906.582  9.088918E-14
     8908.387  8.981879E-14
     8910.191  8.876891E-14
     8911.997  8.775728E-14
     8913.802  8.675886E-14
     8915.608  8.575931E-14
     8917.409  8.476289E-14
     8919.216  8.376634E-14
     8921.019  8.279532E-14
     8922.825  8.184866E-14
     8924.633  8.090166E-14
     8926.437  7.995683E-14
     8928.245  7.900949E-14
     8930.054  7.807986E-14
     8931.862  7.717635E-14
     8933.667  7.629062E-14
     8935.478  7.540201E-14
     8937.282  7.451645E-14
     8939.094  7.362766E-14
     8940.904  7.277406E-14
     8942.711  7.194071E-14
     8944.522  7.111055E-14
     8946.335  7.027996E-14
     8948.143  6.945188E-14
     8949.955  6.862477E-14
     8951.769  6.784114E-14
     8953.577  6.706455E-14
     8955.391  6.628590E-14
     8957.205  6.550684E-14
     8959.015  6.473300E-14
      8960.83  6.397233E-14
     8962.646  6.323888E-14
     8964.456  6.250809E-14
     8966.272  6.177503E-14
     8968.094  6.104001E-14
     8969.905  6.031732E-14
     8971.723  5.962241E-14
     8973.541  5.893803E-14
     8975.354  5.825578E-14
     8977.172  5.757137E-14
      8978.99  5.688915E-14
     8980.805  5.622241E-14
     8982.624  5.557944E-14
     8984.444  5.493611E-14
      8986.26  5.429453E-14
      8988.08  5.365122E-14
     8989.896  5.302038E-14
     8991.717  5.240058E-14
     8993.539  5.179344E-14
     8995.361  5.118634E-14
     8997.179  5.058095E-14
     8999.001  4.997407E-14
     9000.824  4.939125E-14
     9002.643  4.882810E-14
     9004.467  4.826662E-14
     9006.286  4.770663E-14
      9008.11  4.714503E-14
     9009.936  4.658914E-14
     9011.756  4.605498E-14
     9013.582  4.552626E-14
     9015.408  4.499753E-14
     9017.229  4.447022E-14
     9019.057  4.394144E-14
     9020.884  4.343122E-14
     9022.706  4.293501E-14
     9024.534  4.243973E-14
     9026.367  4.194308E-14
     9028.191  4.144881E-14
     9030.021  4.095590E-14
      9031.85  4.048947E-14
     9033.675  4.002601E-14
     9035.505  3.956149E-14
     9037.335  3.909689E-14
     9039.161  3.863648E-14
     9040.992  3.818368E-14
     9042.824  3.774681E-14
     9044.651  3.731109E-14
     9046.483  3.687419E-14
     9048.316  3.643705E-14
     9050.145  3.600923E-14
     9051.978  3.559215E-14
     9053.807  3.518203E-14
     9055.641  3.477088E-14
     9057.476  3.435952E-14
     9059.306  3.395089E-14
     9061.141  3.355293E-14
     9062.977  3.316560E-14
     9064.813  3.277827E-14
     9066.645  3.239186E-14
     9068.481  3.200447E-14
     9070.313  3.162783E-14
     9072.151  3.126300E-14
     9073.989  3.090311E-14
     9075.822  3.054409E-14
     9077.661  3.018391E-14
       9079.5  2.982370E-14
     9081.335  2.948048E-14
     9083.174  2.914066E-14
      9085.02  2.880039E-14
     9086.855  2.846191E-14
     9088.696  2.812330E-14
     9090.537  2.779008E-14
     9092.374  2.747144E-14
     9094.216  2.715281E-14
     9096.059  2.683403E-14
     9097.896  2.651606E-14
     9099.739  2.620043E-14
     9101.583  2.589637E-14
     9103.422  2.559932E-14
     9105.267  2.530137E-14
     9107.111  2.500340E-14
     9108.951  2.470729E-14
     9110.797  2.441686E-14
     9112.643  2.413900E-14
     9114.483  2.386182E-14
      9116.33  2.358376E-14
     9118.177  2.330566E-14
      9120.02  2.303325E-14
     9121.867  2.276517E-14
      9123.71  2.250275E-14
     9125.559  2.223954E-14
     9127.407  2.197634E-14
     9129.256  2.171320E-14
     9131.101  2.146085E-14
      9132.95  2.121411E-14
     9134.801  2.096750E-14
     9136.646  2.072154E-14
     9138.497  2.047496E-14
     9140.344  2.023452E-14
     9142.195  2.000116E-14
     9144.053  1.976967E-14
       9145.9  1.953941E-14
     9147.753  1.930851E-14
     9149.606  1.907749E-14
     9151.455  1.885809E-14
      9153.31  1.863987E-14
     9155.163  1.842227E-14
     9157.014  1.820503E-14
     9158.868  1.798822E-14
     9160.724  1.777486E-14
     9162.575  1.757123E-14
     9164.431  1.736716E-14
     9166.288  1.716289E-14
      9168.14  1.695926E-14
     9169.997  1.675791E-14
     9171.855  1.656364E-14
     9173.708  1.637292E-14
     9175.566  1.618160E-14
     9177.426  1.599018E-14
      9179.28  1.580046E-14
      9181.14  1.561510E-14
        9183.  1.543549E-14
     9184.854  1.525644E-14
     9186.716  1.507672E-14
     9188.572  1.489747E-14
     9190.434  1.472228E-14
     9192.295  1.455103E-14
     9194.152  1.438222E-14
     9196.016  1.421287E-14
     9197.878  1.404362E-14
     9199.742  1.387516E-14
     9201.605  1.371432E-14
      9203.47  1.355586E-14
     9205.329  1.339779E-14
     9207.194  1.323923E-14
      9209.06  1.308071E-14
      9210.92  1.292790E-14
     9212.786  1.277796E-14
     9214.652  1.262878E-14
     9216.515  1.247989E-14
     9218.382  1.233071E-14
     9220.249  1.218260E-14
     9222.112  1.204310E-14
      9223.98  1.190324E-14
      9225.85  1.176329E-14
     9227.713  1.162377E-14
     9229.583  1.148529E-14
     9231.452  1.134992E-14
     9233.317  1.121817E-14
     9235.188  1.108602E-14
      9237.06  1.095387E-14
     9238.926  1.082208E-14
     9240.798  1.069349E-14
      9242.67  1.056960E-14
     9244.537  1.044608E-14
      9246.41  1.032217E-14
     9248.283  1.019828E-14
     9250.151  1.007725E-14
     9252.025  9.958993E-15
     9253.895  9.842946E-15
      9255.77  9.726548E-15
     9257.645  9.610145E-15
     9259.516  9.494006E-15
     9261.396  9.383029E-15
     9263.272  9.274134E-15
     9265.149  9.165257E-15
     9267.021  9.056648E-15
     9268.898  8.947885E-15
     9270.771  8.842297E-15
     9272.649  8.739429E-15
     9274.528  8.637007E-15
     9276.402  8.534846E-15
     9278.281  8.432411E-15
     9280.161  8.330668E-15
     9282.036  8.234422E-15
     9283.917  8.138071E-15
     9285.798  8.041722E-15
     9287.674  7.945627E-15
     9289.556  7.850317E-15
     9291.437  7.757424E-15
     9293.314  7.667263E-15
     9295.197  7.576833E-15
     9297.081  7.486351E-15
     9298.959  7.396139E-15
