WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,sbc,f122m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.809785E-16
PIVWV    r 1273.737
BANDW    r 90.86664
TPEAK    r 0.0095276
EQUVW    r 1.223294
RECTW    r 128.3948
EMFLX    r 7.300118E-14
     1844.993   3.503991E-5
     1845.121   3.499216E-5
     1845.249   3.494438E-5
     1845.375   3.489703E-5
     1845.503   3.484929E-5
      1845.63   3.480157E-5
     1845.759   3.475351E-5
     1845.887   3.470583E-5
     1846.014   3.465853E-5
     1846.141   3.461089E-5
     1846.269   3.456327E-5
     1846.397   3.451567E-5
     1846.524   3.446808E-5
     1846.652   3.442048E-5
      1846.78   3.437294E-5
     1846.908   3.432537E-5
     1847.035   3.427787E-5
     1847.163   3.423034E-5
     1847.291   3.418283E-5
     1847.419   3.413535E-5
     1847.546   3.408793E-5
     1847.673   3.404084E-5
     1847.801   3.399341E-5
      1847.93   3.394559E-5
     1848.058   3.389821E-5
     1848.186   3.385084E-5
     1848.313   3.380350E-5
     1848.441   3.375613E-5
     1848.568   3.370918E-5
     1848.696   3.366189E-5
     1848.824   3.361458E-5
     1848.952   3.356728E-5
     1849.081   3.351965E-5
     1849.208   3.347280E-5
     1849.335   3.342557E-5
     1849.463   3.337836E-5
     1849.591   3.333117E-5
     1849.719   3.328400E-5
     1849.847   3.323685E-5
     1849.975   3.318968E-5
     1850.103   3.314473E-5
     1850.231   3.310035E-5
     1850.359   3.305593E-5
     1850.487   3.301157E-5
     1850.615   3.296719E-5
     1850.743   3.292284E-5
      1850.87   3.287887E-5
     1850.998   3.283455E-5
     1851.126   3.279025E-5
     1851.255   3.274562E-5
     1851.383   3.270135E-5
     1851.511   3.265711E-5
     1851.638   3.261321E-5
     1851.766   3.256900E-5
     1851.895   3.252476E-5
     1852.023   3.248058E-5
     1852.151   3.243639E-5
      1852.28   3.239187E-5
     1852.408   3.234775E-5
     1852.535   3.230395E-5
     1852.663   3.225986E-5
     1852.792   3.221575E-5
      1852.92   3.217167E-5
     1853.048   3.212760E-5
     1853.176   3.208355E-5
     1853.303   3.203985E-5
     1853.432   3.199546E-5
     1853.561   3.195147E-5
     1853.689   3.190750E-5
     1853.817   3.186350E-5
     1853.945   3.181956E-5
     1854.073   3.177598E-5
     1854.201   3.173204E-5
     1854.329   3.168812E-5
     1854.458   3.164388E-5
     1854.587   3.160000E-5
     1854.715   3.155613E-5
     1854.842   3.151266E-5
      1854.97   3.146883E-5
     1855.099   3.142498E-5
     1855.227   3.138119E-5
     1855.355   3.133742E-5
     1855.485   3.129330E-5
     1855.613   3.124956E-5
     1855.741   3.120614E-5
     1855.869   3.116244E-5
     1855.997   3.111873E-5
     1856.126   3.107503E-5
     1856.254   3.103139E-5
     1856.382   3.098773E-5
      1856.51   3.094442E-5
     1856.639   3.090047E-5
     1856.768   3.085687E-5
     1856.896   3.081328E-5
     1857.025   3.076968E-5
     1857.153   3.072613E-5
     1857.281   3.068294E-5
     1857.409   3.063939E-5
     1857.538   3.059557E-5
     1857.667   3.055206E-5
     1857.796   3.050857E-5
     1857.924   3.046510E-5
     1858.052   3.042202E-5
      1858.18   3.037859E-5
     1858.309   3.033518E-5
     1858.437   3.029179E-5
     1858.567   3.024808E-5
     1858.695   3.020469E-5
     1858.823   3.016168E-5
     1858.951   3.011836E-5
      1859.08   3.007507E-5
     1859.209   3.003175E-5
     1859.337   2.998849E-5
     1859.466   2.994521E-5
     1859.594   2.990195E-5
     1859.723   2.985875E-5
     1859.852   2.981553E-5
      1859.98   2.977233E-5
     1860.109   2.972917E-5
     1860.238   2.968603E-5
     1860.366   2.964291E-5
     1860.494   2.960014E-5
     1860.623   2.955702E-5
     1860.752   2.951363E-5
     1860.881   2.947056E-5
      1861.01   2.942754E-5
     1861.139   2.938450E-5
     1861.267   2.934152E-5
     1861.395   2.929884E-5
     1861.524   2.925585E-5
     1861.653   2.921289E-5
     1861.781   2.916999E-5
     1861.911   2.912670E-5
     1862.039   2.908412E-5
     1862.168   2.904124E-5
     1862.297   2.899837E-5
     1862.425   2.895553E-5
     1862.554   2.891266E-5
     1862.683   2.886986E-5
     1862.812   2.882703E-5
     1862.941   2.878427E-5
      1863.07   2.874148E-5
     1863.199   2.869871E-5
     1863.327   2.865601E-5
     1863.456   2.861328E-5
     1863.585   2.857057E-5
     1863.713   2.852821E-5
     1863.842   2.848554E-5
     1863.972   2.844253E-5
     1864.101   2.839991E-5
      1864.23   2.835730E-5
     1864.359   2.831467E-5
     1864.487   2.827243E-5
     1864.616   2.822988E-5
     1864.745   2.818731E-5
     1864.874   2.814476E-5
     1865.003   2.810228E-5
     1865.133   2.805941E-5
     1865.261   2.801728E-5
      1865.39   2.797481E-5
     1865.519   2.793237E-5
     1865.648   2.788994E-5
     1865.777   2.784749E-5
     1865.906   2.780511E-5
     1866.035   2.776274E-5
     1866.164   2.772035E-5
     1866.293   2.767803E-5
     1866.422   2.763568E-5
     1866.551   2.759340E-5
     1866.681   2.755110E-5
      1866.81   2.750881E-5
     1866.938   2.746690E-5
     1867.067   2.742466E-5
     1867.196   2.738243E-5
     1867.326   2.733987E-5
     1867.455   2.729768E-5
     1867.585   2.725552E-5
     1867.713   2.721370E-5
     1867.842   2.717158E-5
     1867.971   2.712944E-5
       1868.1   2.708735E-5
      1868.23   2.704525E-5
      1868.36   2.700286E-5
     1868.489   2.696079E-5
     1868.617   2.691911E-5
     1868.747   2.687709E-5
     1868.876   2.683509E-5
     1869.005   2.679312E-5
     1869.134   2.675116E-5
     1869.264   2.670922E-5
     1869.392   2.666762E-5
     1869.522   2.662537E-5
     1869.652   2.658350E-5
     1869.781   2.654160E-5
      1869.91   2.649973E-5
      1870.04   2.645792E-5
     1870.168   2.641646E-5
