WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25cn270
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.067560E-17
PIVWV    r 2723.154
BANDW    r 122.2169
TPEAK    r 0.01936391
EQUVW    r 3.957886
RECTW    r 204.395
EMFLX    r 8.822664E-15
     2936.504   2.009691E-5
      2936.94   1.963735E-5
     2937.374   1.922531E-5
     2937.807   1.882136E-5
     2938.243   1.845640E-5
     2938.678   1.812333E-5
     2939.114   1.780279E-5
     2939.548   1.751800E-5
     2939.982   1.723389E-5
     2940.418   1.703658E-5
     2940.852   1.684409E-5
     2941.287   1.668989E-5
     2941.722   1.655502E-5
     2942.159   1.643500E-5
     2942.595   1.634102E-5
     2943.029   1.625218E-5
     2943.464   1.622798E-5
       2943.9   1.620370E-5
     2944.335   1.620151E-5
     2944.771   1.620586E-5
     2945.206   1.622290E-5
     2945.643   1.625410E-5
     2946.078   1.629146E-5
     2946.513   1.635781E-5
     2946.951   1.642446E-5
     2947.387   1.649842E-5
     2947.822   1.657319E-5
     2948.259   1.665449E-5
     2948.694   1.673966E-5
     2949.132   1.506566E-5
     2949.567   9.335316E-6
     2950.004   3.651995E-6
     2950.442   3.623215E-6
     2950.877   3.594638E-6
     2951.315   3.565984E-6
      2951.75   3.537494E-6
     2952.187   3.509038E-6
     2952.624   3.480522E-6
      2953.06   3.452169E-6
     2953.498   3.423756E-6
     2953.934   3.395506E-6
     2954.372   3.367180E-6
      2954.81   3.338906E-6
     2955.246   3.310793E-6
     2955.684   3.282622E-6
     2956.121   3.254597E-6
     2956.558   3.226607E-6
     2956.996   3.198574E-6
     2957.433   3.170687E-6
     2957.871   3.142759E-6
     2958.309   3.114866E-6
     2958.746   3.087118E-6
     2959.185   3.059328E-6
     2959.622   3.031685E-6
     2960.059   3.003856E-6
     2960.498   2.974372E-6
     2960.935   2.945065E-6
     2961.374   2.915716E-6
     2961.811   2.886502E-6
      2962.25   2.857246E-6
     2962.689   2.828027E-6
     2963.127   2.798976E-6
     2963.566   2.769866E-6
     2964.004   2.740908E-6
     2964.443   2.711891E-6
     2964.881   2.683041E-6
     2965.319   2.654246E-6
     2965.759   2.625377E-6
     2966.198   2.596578E-6
     2966.636   2.567914E-6
     2967.076   2.539210E-6
     2967.514   2.510655E-6
     2967.954   2.482043E-6
     2968.392   2.453598E-6
     2968.831   2.425190E-6
     2969.271   2.396743E-6
     2969.709   2.368438E-6
      2970.15   2.342477E-6
      2970.59   2.321193E-6
     2971.029   2.300028E-6
     2971.469   2.278821E-6
     2971.908   2.257734E-6
     2972.348   2.236592E-6
     2972.787   2.215571E-6
     2973.228   2.194508E-6
     2973.667   2.173554E-6
     2974.108   2.152569E-6
     2974.547   2.131692E-6
     2974.988   2.110774E-6
     2975.427   2.089964E-6
     2975.868   2.069124E-6
     2976.308   2.048381E-6
     2976.749   2.027608E-6
     2977.189   2.006955E-6
     2977.628   1.986329E-6
      2978.07   1.965662E-6
     2978.511   1.945023E-6
     2978.951   1.924515E-6
     2979.393   1.903954E-6
     2979.833   1.883525E-6
     2980.275   1.872716E-6
     2980.715   1.867855E-6
     2981.156   1.862978E-6
     2981.597   1.858124E-6
     2982.039   1.853260E-6
     2982.481   1.848399E-6
     2982.921   1.843562E-6
     2983.362   1.838732E-6
     2983.804   1.833886E-6
     2984.245   1.829066E-6
     2984.687   1.824232E-6
     2985.128   1.819423E-6
     2985.571   1.814599E-6
     2986.011   1.809799E-6
     2986.454   1.804987E-6
     2986.897   1.800180E-6
     2987.338   1.795396E-6
     2987.779   1.790618E-6
     2988.222   1.785827E-6
     2988.663   1.781058E-6
     2989.106   1.776279E-6
     2989.548   1.771523E-6
     2989.991   1.766767E-6
     2990.434   1.758824E-6
     2990.876   1.750871E-6
     2991.319   1.742900E-6
     2991.761   1.734973E-6
     2992.203   1.727054E-6
     2992.646   1.719117E-6
     2993.088   1.711223E-6
     2993.532   1.703307E-6
     2993.974   1.695435E-6
     2994.418   1.687549E-6
     2994.862   1.679667E-6
     2995.304   1.671833E-6
     2995.746   1.664007E-6
      2996.19   1.656164E-6
     2996.633   1.648359E-6
     2997.077   1.640541E-6
      2997.52   1.632762E-6
     2997.964   1.624966E-6
     2998.408   1.617182E-6
     2998.851   1.609437E-6
     2999.296   1.601675E-6
     2999.739   1.593368E-6
     3000.184   1.584619E-6
     3000.626   1.575042E-6
      3001.07   1.564913E-6
     3001.515   1.554784E-6
     3001.958   1.544725E-6
     3002.403   1.534655E-6
     3002.848   1.524617E-6
     3003.292   1.514645E-6
     3003.737   1.504672E-6
      3004.18   1.494764E-6
     3004.625   1.484851E-6
     3005.069   1.475002E-6
     3005.513   1.465187E-6
      3005.96   1.455333E-6
     3006.404   1.445577E-6
     3006.848   1.435858E-6
     3007.294   1.426129E-6
     3007.738   1.416470E-6
     3008.184   1.406806E-6
     3008.628   1.397207E-6
     3009.074   1.387603E-6
     3009.519   1.378068E-6
     3009.963   1.368715E-6
     3010.409   1.354759E-6
     3010.855   1.340627E-6
       3011.3   1.326616E-6
     3011.747   1.312610E-6
     3012.191   1.298724E-6
     3012.638   1.284852E-6
     3013.083   1.271099E-6
     3013.529   1.257360E-6
     3013.976   1.243681E-6
     3014.421   1.230120E-6
     3014.866   1.216618E-6
     3015.313   1.203140E-6
     3015.759   1.189771E-6
     3016.206   1.176418E-6
     3016.651   1.163176E-6
     3017.098   1.149950E-6
     3017.544   1.136841E-6
      3017.99   1.123799E-6
     3018.437   1.110766E-6
     3018.884   1.097808E-6
      3019.33   1.084952E-6
     3019.778   1.072125E-6
     3020.224   1.061478E-6
     3020.671   1.052722E-6
     3021.118   1.044089E-6
     3021.565   1.035463E-6
     3022.013   1.026867E-6
      3022.46   1.018340E-6
     3022.906   1.009846E-6
     3023.354   1.001356E-6
     3023.801   9.929288E-7
     3024.249   9.845046E-7
     3024.696   9.761430E-7
     3025.144   9.677891E-7
     3025.591   9.594974E-7
     3026.037   9.512411E-7
     3026.486   9.429839E-7
     3026.935   9.347665E-7
     3027.383   9.265802E-7
     3027.831   9.184556E-7
     3028.278   9.103708E-7
     3028.727   9.022859E-7
     3029.174   8.942669E-7
     3029.623   8.862527E-7
     3030.072   8.780251E-7
     3030.521   8.682782E-7
     3030.969   8.586383E-7
     3031.416   8.490541E-7
     3031.866   8.394752E-7
     3032.313   8.299800E-7
     3032.761   8.205319E-7
     3033.211   8.110900E-7
     3033.659   8.017365E-7
     3034.108   7.923894E-7
     3034.557   7.831200E-7
     3035.006   7.738679E-7
     3035.456   7.646583E-7
     3035.905   7.555308E-7
     3036.355   7.464112E-7
     3036.803   7.373785E-7
     3037.251   7.283880E-7
     3037.702   7.194060E-7
     3038.152   7.104765E-7
     3038.603   7.015898E-7
     3039.051   6.927842E-7
       3039.5   6.840342E-7
     3039.951   6.753143E-7
       3040.4   6.716450E-7
      3040.85   6.686295E-7
     3041.299   6.656296E-7
      3041.75   6.626208E-7
     3042.199   6.596277E-7
     3042.649   6.566387E-7
       3043.1   6.536426E-7
     3043.551   6.506491E-7
        3044.   6.476712E-7
     3044.451   6.446861E-7
     3044.901   6.417150E-7
     3045.353   6.387367E-7
     3045.802   6.357739E-7
     3046.254   6.328041E-7
     3046.705   6.298369E-7
     3047.155   6.268851E-7
     3047.605   6.239376E-7
     3048.057   6.209814E-7
     3048.507   6.180408E-7
     3048.959   6.150930E-7
     3049.409   6.121608E-7
     3049.861   6.092724E-7
     3050.312   6.079697E-7
     3050.762   6.074513E-7
     3051.215   6.069191E-7
     3051.667   6.063742E-7
     3052.118   6.058193E-7
      3052.57   6.052499E-7
     3053.021   6.046703E-7
     3053.473   6.040759E-7
     3053.924   6.034712E-7
     3054.377   6.028520E-7
      3054.83   6.022203E-7
     3055.281   6.015784E-7
     3055.734   6.009218E-7
     3056.185   6.002552E-7
     3056.636   5.995760E-7
      3057.09   5.988819E-7
     3057.541   5.981781E-7
     3057.994   5.974588E-7
     3058.446   5.967300E-7
     3058.899   5.959859E-7
     3059.353   5.952294E-7
     3059.805   5.944631E-7
     3060.258   5.933961E-7
      3060.71   5.920285E-7
     3061.162   5.906850E-7
     3061.616   5.893296E-7
     3062.068   5.879731E-7
     3062.522   5.866058E-7
     3062.976   5.852318E-7
     3063.428   5.838574E-7
     3063.882   5.824712E-7
     3064.335   5.810834E-7
     3064.788   5.796897E-7
     3065.242   5.782854E-7
     3065.695   5.768789E-7
     3066.149   5.754619E-7
     3066.602   5.740433E-7
     3067.056   5.726133E-7
     3067.511   5.711774E-7
     3067.964   5.697401E-7
     3068.419   5.682920E-7
     3068.872   5.668418E-7
     3069.325   5.653865E-7
      3069.78   5.639432E-7
     3070.234   5.634416E-7
     3070.689   5.638831E-7
     3071.144   5.643064E-7
     3071.597   5.647098E-7
     3072.053   5.650965E-7
     3072.506   5.654633E-7
      3072.96   5.658121E-7
     3073.416   5.661438E-7
      3073.87   5.664560E-7
     3074.325   5.667508E-7
     3074.779   5.670264E-7
     3075.235   5.672846E-7
     3075.691   5.675245E-7
     3076.145   5.677452E-7
     3076.601   5.679481E-7
     3077.056   5.681322E-7
     3077.512   5.682983E-7
     3077.966   5.684456E-7
     3078.421   5.685745E-7
     3078.879   5.686859E-7
     3079.333   5.687780E-7
     3079.788   5.688739E-7
     3080.245   5.757996E-7
     3080.701   5.885266E-7
     3081.156   6.011349E-7
     3081.611   6.136277E-7
     3082.067   6.260248E-7
     3082.523   6.383524E-7
     3082.979   6.505311E-7
     3083.436   6.626396E-7
     3083.893   6.746510E-7
      3084.35   6.865462E-7
     3084.805   6.982939E-7
     3085.261   7.099325E-7
     3085.718   7.215049E-7
     3086.174   7.329306E-7
      3086.63   7.442474E-7
     3087.089   7.555383E-7
     3087.545   7.666356E-7
     3088.003   7.776706E-7
     3088.459   7.885545E-7
     3088.917   7.993696E-7
     3089.373   8.100425E-7
     3089.829   8.206187E-7
     3090.287   8.188102E-7
     3090.743   8.097587E-7
       3091.2   8.007468E-7
     3091.658   7.917461E-7
     3092.115   7.828235E-7
     3092.575   7.738793E-7
     3093.031   7.650416E-7
     3093.488   7.562487E-7
     3093.947   7.474676E-7
     3094.404   7.387593E-7
     3094.863   7.300636E-7
     3095.321   7.214128E-7
     3095.778   7.128392E-7
     3096.237   7.042737E-7
     3096.695   6.957850E-7
     3097.154   6.873095E-7
     3097.611   6.789060E-7
     3098.068   6.705517E-7
     3098.528   6.622023E-7
     3098.985   6.539333E-7
     3099.445   6.456742E-7
     3099.902   6.375499E-7
     3100.362   6.284076E-7
     3100.822   6.191026E-7
      3101.28   6.098907E-7
     3101.738   6.007303E-7
     3102.197   5.915876E-7
     3102.656   5.825257E-7
     3103.115   5.734818E-7
     3103.575   5.644897E-7
     3104.034   5.555825E-7
     3104.494   5.466894E-7
     3104.952   5.378811E-7
     3105.413   5.290917E-7
     3105.871   5.203819E-7
     3106.332   5.116963E-7
      3106.79   5.030901E-7
     3107.249   4.945311E-7
      3107.71   4.859966E-7
     3108.169   4.775411E-7
      3108.63   4.691016E-7
      3109.09   4.607186E-7
      3109.55   4.524225E-7
      3110.01   4.441769E-7
      3110.47   4.368884E-7
     3110.929   4.296622E-7
      3111.39   4.224511E-7
      3111.85   4.153086E-7
     3112.311   4.081816E-7
     3112.772   4.010927E-7
     3113.232   3.940719E-7
     3113.694   3.870672E-7
     3114.154   3.801266E-7
     3114.615   3.732021E-7
     3115.075   3.663453E-7
     3115.535   3.595303E-7
     3115.997   3.527284E-7
     3116.457   3.459937E-7
     3116.919   3.392760E-7
     3117.381   3.326006E-7
     3117.842   3.259883E-7
     3118.304   3.193936E-7
     3118.764   3.128618E-7
     3119.225   3.063755E-7
     3119.687   2.999037E-7
     3120.148   2.925399E-7
     3120.612   2.830420E-7
     3121.073   2.737027E-7
     3121.534   2.644206E-7
     3121.997   2.551615E-7
     3122.458   2.460035E-7
     3122.921   2.368692E-7
     3123.382   2.278308E-7
     3123.843   2.188497E-7
     3124.306   2.099024E-7
     3124.768   2.010458E-7
     3125.231   1.922141E-7
     3125.694   1.834497E-7
     3126.156   1.747754E-7
     3126.619   1.661314E-7
     3127.081   1.575772E-7
     3127.543   1.490896E-7
     3128.006   1.406287E-7
      3128.47   1.322307E-7
     3128.934   1.238909E-7
     3129.396   1.156442E-7
      3129.86   1.074391E-7
     3130.322   1.018386E-7
     3130.784   9.738167E-8
     3131.249   9.293895E-8
     3131.711   8.854316E-8
     3132.175   8.416180E-8
     3132.638   7.982489E-8
       3133.1   7.551853E-8
     3133.565   7.122697E-8
     3134.029   6.696396E-8
     3134.494   6.273175E-8
     3134.957   5.854575E-8
     3135.421   5.437505E-8
     3135.885   5.024816E-8
     3136.348   4.615189E-8
     3136.813   4.207130E-8
     3137.278   3.801941E-8
     3137.741   3.401312E-8
     3138.206   3.002287E-8
     3138.669   2.607799E-8
     3139.135   2.214732E-8
     3139.598   1.826210E-8
     3140.064   1.481815E-8
     3140.528   1.407365E-8
     3140.991   1.333470E-8
     3141.455   1.260014E-8
     3141.921   1.186845E-8
     3142.387   1.114159E-8
     3142.853   1.041993E-8
     3143.317   9.706107E-9
     3143.782   8.994849E-9
     3144.247   8.291011E-9
     3144.711   7.592349E-9
     3145.177   6.896318E-9
     3145.644   6.205141E-9
     3146.108   5.521687E-9
     3146.574   4.840926E-9
     3147.039   4.167501E-9
     3147.506   3.497163E-9
      3147.97   2.834123E-9
     3148.437   2.173518E-9
     3148.902   1.520873E-9
     3149.367  8.730757E-10
     3149.834  2.281176E-10
     3150.299            0.
     3150.766            0.
     3151.233            0.
     3151.699            0.
     3152.166            0.
     3152.631            0.
     3153.097            0.
     3153.564            0.
     3154.032            0.
       3154.5            0.
     3154.965            0.
     3155.431            0.
     3155.899            0.
     3156.365            0.
     3156.833            0.
     3157.299            0.
     3157.767            0.
     3158.234            0.
       3158.7            0.
     3159.168            0.
     3159.636            0.
     3160.103            0.
     3160.572            0.
     3161.038            0.
     3161.507            0.
     3161.974            0.
     3162.443            0.
     3162.911            0.
     3163.378            0.
     3163.846            0.
     3164.315            0.
     3164.782            0.
     3165.251            0.
     3165.719            0.
     3166.188            0.
     3166.656            0.
     3167.123            0.
     3167.593            0.
     3168.062            0.
      3168.53            0.
